Date,Open_Interest,FM_Long,FM_Short,FM_Net,FM_WeeklyChange,FM_Pctile_3yr_Rolling,RM_Long,RM_Short,RM_Net,RM_WeeklyChange
2019-08-06,549032.0,33469.0,67264.0,-33795.0,9175.0,45.86,294507.0,136853.0,157654.0,-23801.0
2019-08-13,541120.0,25064.0,73819.0,-48755.0,-14961.0,18.47,286968.0,135107.0,151861.0,-5792.0
2019-08-20,546962.0,26577.0,66877.0,-40300.0,8455.0,37.58,282087.0,148395.0,133692.0,-18168.0
2019-08-27,554812.0,25481.0,72592.0,-47111.0,-6811.0,21.02,285429.0,141672.0,143757.0,10064.0
2019-09-03,561385.0,24887.0,78831.0,-53944.0,-6833.0,13.38,282635.0,138522.0,144113.0,356.0
2019-09-10,582996.0,31310.0,85100.0,-53790.0,154.0,13.38,288060.0,132249.0,155811.0,11698.0
2019-09-17,632829.0,36232.0,78482.0,-42250.0,11540.0,30.57,275935.0,132101.0,143834.0,-11977.0
2019-09-24,512020.0,28749.0,67248.0,-38499.0,3751.0,40.76,291986.0,128114.0,163872.0,20037.0
2019-10-01,515140.0,26514.0,63371.0,-36857.0,1641.0,43.31,285311.0,131045.0,154266.0,-9607.0
2019-10-08,517891.0,30796.0,61520.0,-30724.0,6133.0,52.87,273930.0,131831.0,142099.0,-12167.0
2019-10-15,526647.0,29818.0,74171.0,-44353.0,-13628.0,24.2,279732.0,127005.0,152727.0,10628.0
2019-10-22,527802.0,32815.0,78223.0,-45408.0,-1056.0,21.02,281119.0,123564.0,157555.0,4828.0
2019-10-29,546562.0,34185.0,84076.0,-49891.0,-4483.0,11.46,285431.0,117278.0,168153.0,10598.0
2019-11-05,558295.0,36978.0,92583.0,-55605.0,-5714.0,3.82,285849.0,111886.0,173963.0,5810.0
2019-11-12,574424.0,36393.0,93259.0,-56866.0,-1260.0,3.18,291330.0,106750.0,184580.0,10618.0
2019-11-19,585963.0,36385.0,93995.0,-57610.0,-744.0,2.55,289594.0,108094.0,181500.0,-3080.0
2019-11-26,605622.0,40275.0,99483.0,-59208.0,-1598.0,1.91,291054.0,109793.0,181261.0,-239.0
2019-12-03,606563.0,41582.0,88706.0,-47124.0,12083.0,18.47,286187.0,116094.0,170093.0,-11169.0
2019-12-10,622140.0,42284.0,91118.0,-48834.0,-1710.0,14.65,287271.0,107990.0,179281.0,9189.0
2019-12-17,675130.0,59826.0,95300.0,-35474.0,13361.0,43.95,282392.0,105570.0,176822.0,-2459.0
2019-12-24,556980.0,51703.0,93638.0,-41935.0,-6462.0,29.94,309501.0,98198.0,211303.0,34481.0
2019-12-31,566928.0,55482.0,95886.0,-40404.0,1531.0,35.67,304126.0,101535.0,202591.0,-8712.0
2020-01-07,567613.0,57404.0,98263.0,-40859.0,-455.0,35.03,304136.0,100790.0,203346.0,755.0
2020-01-14,568311.0,51551.0,97232.0,-45681.0,-4822.0,21.02,313471.0,97650.0,215821.0,12475.0
2020-01-21,587888.0,54282.0,102683.0,-48401.0,-2719.0,15.29,316976.0,99745.0,217231.0,1411.0
2020-01-28,583370.0,54451.0,97347.0,-42896.0,5504.0,27.39,308876.0,101701.0,207175.0,-10056.0
2020-02-04,575449.0,49548.0,92616.0,-43068.0,-172.0,25.48,305492.0,95923.0,209569.0,2394.0
2020-02-11,596376.0,50960.0,105232.0,-54272.0,-11204.0,6.37,310645.0,92233.0,218412.0,8843.0
2020-02-18,607316.0,54175.0,97899.0,-43724.0,10548.0,23.57,314187.0,91355.0,222832.0,4420.0
2020-02-25,617822.0,55864.0,75412.0,-19548.0,24177.0,75.8,285921.0,109048.0,176873.0,-45959.0
2020-03-03,687840.0,72181.0,82368.0,-10187.0,9361.0,84.08,266209.0,136200.0,130009.0,-46865.0
2020-03-10,783449.0,67424.0,88067.0,-20643.0,-10456.0,74.52,286750.0,178274.0,108476.0,-21533.0
2020-03-17,1024737.0,88854.0,80491.0,8363.0,29006.0,98.09,274031.0,206651.0,67380.0,-41096.0
2020-03-24,695310.0,70469.0,71229.0,-760.0,-9123.0,92.36,288246.0,219977.0,68269.0,889.0
2020-03-31,754083.0,65520.0,89838.0,-24318.0,-23558.0,64.97,305891.0,209603.0,96288.0,28019.0
2020-04-07,772134.0,63826.0,90294.0,-26468.0,-2150.0,60.51,297295.0,206441.0,90854.0,-5434.0
2020-04-14,777289.0,58684.0,105318.0,-46634.0,-20166.0,16.56,301721.0,184937.0,116784.0,25929.0
2020-04-21,774339.0,57822.0,94421.0,-36599.0,10035.0,40.13,301432.0,188784.0,112648.0,-4135.0
2020-04-28,764991.0,50890.0,103132.0,-52242.0,-15643.0,9.55,299803.0,181472.0,118331.0,5683.0
2020-05-05,750913.0,50548.0,103256.0,-52708.0,-466.0,9.55,280106.0,181601.0,98505.0,-19826.0
2020-05-12,753246.0,49388.0,104721.0,-55333.0,-2625.0,4.46,282871.0,178613.0,104258.0,5753.0
2020-05-19,748020.0,45888.0,108373.0,-62485.0,-7152.0,0.64,274939.0,178783.0,96156.0,-8102.0
2020-05-26,748823.0,44608.0,119725.0,-75117.0,-12632.0,0.64,274250.0,165510.0,108740.0,12585.0
2020-06-02,750830.0,51056.0,126505.0,-75449.0,-332.0,0.64,264119.0,160147.0,103972.0,-4769.0
2020-06-09,766888.0,52545.0,129179.0,-76634.0,-1185.0,0.64,263257.0,145191.0,118066.0,14094.0
2020-06-16,812088.0,49237.0,128691.0,-79454.0,-2821.0,0.64,258839.0,155456.0,103383.0,-14683.0
2020-06-23,520654.0,32108.0,102448.0,-70340.0,9114.0,3.18,253673.0,163872.0,89801.0,-13582.0
2020-06-30,538487.0,43770.0,100943.0,-57173.0,13168.0,7.05,244673.0,165510.0,79163.0,-10638.0
2020-07-07,533758.0,41251.0,99656.0,-58405.0,-1231.0,6.37,244523.0,157406.0,87117.0,7954.0
2020-07-14,536906.0,41022.0,104395.0,-63373.0,-4968.0,3.82,247036.0,148980.0,98056.0,10939.0
2020-07-21,542138.0,42500.0,104915.0,-62415.0,958.0,5.1,243661.0,143567.0,100094.0,2038.0
2020-07-28,551791.0,45328.0,94506.0,-49178.0,13237.0,19.11,252790.0,143803.0,108987.0,8893.0
2020-08-04,559277.0,40527.0,107626.0,-67099.0,-17921.0,3.82,259904.0,137480.0,122424.0,13438.0
2020-08-11,566508.0,41183.0,108063.0,-66880.0,220.0,4.46,261384.0,127254.0,134130.0,11705.0
2020-08-18,574834.0,42721.0,105636.0,-62915.0,3965.0,5.73,262903.0,127095.0,135808.0,1677.0
2020-08-25,579474.0,43407.0,109481.0,-66074.0,-3159.0,5.1,268410.0,125687.0,142723.0,6915.0
2020-09-01,590438.0,49210.0,109687.0,-60477.0,5598.0,8.28,262622.0,125359.0,137263.0,-5460.0
2020-09-08,577671.0,50542.0,91183.0,-40641.0,19835.0,38.22,249151.0,126596.0,122555.0,-14708.0
2020-09-15,620388.0,43571.0,87713.0,-44142.0,-3501.0,29.3,252766.0,127890.0,124876.0,2321.0
2020-09-22,502173.0,32640.0,68828.0,-36188.0,7954.0,45.86,263537.0,132111.0,131426.0,6550.0
2020-09-29,502009.0,35931.0,71744.0,-35813.0,374.0,45.86,252985.0,134756.0,118229.0,-13196.0
2020-10-06,507185.0,39917.0,73153.0,-33236.0,2579.0,50.32,243795.0,126360.0,117435.0,-794.0
2020-10-13,509854.0,36754.0,82869.0,-46115.0,-12880.0,25.48,248018.0,114811.0,133207.0,15772.0
2020-10-20,503160.0,38790.0,76558.0,-37768.0,8348.0,40.13,245254.0,118693.0,126561.0,-6646.0
2020-10-27,500239.0,42273.0,75535.0,-33262.0,4506.0,49.68,238423.0,117440.0,120983.0,-5578.0
2020-11-03,496324.0,39401.0,73837.0,-34436.0,-1173.0,46.5,234678.0,122474.0,112204.0,-8778.0
2020-11-10,517065.0,41048.0,72080.0,-31032.0,3404.0,54.14,238850.0,110945.0,127905.0,15701.0
2020-11-17,534823.0,46973.0,78661.0,-31688.0,-655.0,53.5,242322.0,110275.0,132047.0,4141.0
2020-11-24,538369.0,46513.0,83420.0,-36907.0,-5220.0,41.4,246694.0,107612.0,139082.0,7035.0
2020-12-01,556009.0,51026.0,82621.0,-31595.0,5312.0,54.78,248749.0,107178.0,141571.0,2490.0
2020-12-08,578100.0,52685.0,87183.0,-34498.0,-2903.0,46.5,256333.0,104889.0,151444.0,9873.0
2020-12-15,637832.0,56567.0,82802.0,-26235.0,8263.0,64.33,257558.0,106707.0,150851.0,-593.0
2020-12-21,495182.0,47491.0,77313.0,-29822.0,-3587.0,59.24,257750.0,107033.0,150717.0,-135.0
2020-12-29,506564.0,47031.0,82871.0,-35840.0,-6019.0,44.59,259737.0,105389.0,154348.0,3630.0
2021-01-05,523123.0,47873.0,86240.0,-38367.0,-2527.0,40.13,264466.0,107142.0,157324.0,2977.0
2021-01-12,531665.0,51701.0,88097.0,-36396.0,1972.0,43.95,262560.0,100075.0,162485.0,5161.0
2021-01-19,535228.0,49107.0,85998.0,-36891.0,-496.0,41.4,268674.0,100559.0,168115.0,5630.0
2021-01-26,539902.0,49127.0,93002.0,-43875.0,-6983.0,28.03,263087.0,95786.0,167301.0,-814.0
2021-02-02,550121.0,56663.0,95534.0,-38871.0,5004.0,38.85,249900.0,99377.0,150523.0,-16777.0
2021-02-09,547257.0,54127.0,96342.0,-42215.0,-3345.0,33.76,248169.0,88000.0,160169.0,9647.0
2021-02-16,552371.0,52968.0,106373.0,-53405.0,-11189.0,16.56,251878.0,87607.0,164271.0,4101.0
2021-02-23,556649.0,58935.0,98835.0,-39900.0,13504.0,40.13,252308.0,90467.0,161841.0,-2429.0
2021-03-02,584840.0,66317.0,91712.0,-25395.0,14505.0,68.15,236851.0,93835.0,143016.0,-18825.0
2021-03-09,585629.0,68960.0,84172.0,-15212.0,10182.0,80.89,231223.0,96187.0,135036.0,-7980.0
2021-03-16,643898.0,64436.0,86564.0,-22128.0,-6916.0,72.61,228444.0,93144.0,135300.0,265.0
2021-03-23,508037.0,38561.0,78863.0,-40302.0,-18174.0,39.49,240772.0,93492.0,147280.0,11979.0
2021-03-30,529023.0,43483.0,83091.0,-39608.0,694.0,41.4,243991.0,90179.0,153812.0,6534.0
2021-04-06,549444.0,43224.0,92984.0,-49760.0,-10152.0,19.75,249806.0,89674.0,160132.0,6319.0
2021-04-13,560636.0,44285.0,95476.0,-51191.0,-1431.0,18.47,251651.0,87743.0,163908.0,3776.0
2021-04-20,569824.0,46890.0,92983.0,-46093.0,5098.0,27.39,254824.0,87282.0,167542.0,3634.0
2021-04-27,581117.0,47186.0,92213.0,-45027.0,1066.0,29.3,254883.0,86397.0,168486.0,943.0
2021-05-04,578570.0,46043.0,92785.0,-46742.0,-1715.0,25.48,261139.0,84323.0,176816.0,8330.0
2021-05-11,568597.0,47990.0,84587.0,-36597.0,10145.0,51.59,257014.0,84098.0,172916.0,-3900.0
2021-05-18,561295.0,48639.0,81625.0,-32986.0,3613.0,60.51,251935.0,85120.0,166815.0,-6101.0
2021-05-25,588098.0,52153.0,77542.0,-25389.0,7596.0,73.89,257414.0,87419.0,169995.0,3180.0
2021-06-01,594184.0,54469.0,80319.0,-25850.0,-461.0,71.97,254254.0,82698.0,171556.0,1561.0
2021-06-08,606772.0,53357.0,73031.0,-19674.0,6176.0,82.17,258828.0,84488.0,174340.0,2785.0
2021-06-15,666519.0,50233.0,78015.0,-27782.0,-8107.0,69.43,272582.0,81521.0,191061.0,16721.0
2021-06-22,519840.0,34461.0,72349.0,-37888.0,-10107.0,47.13,275604.0,81961.0,193643.0,2582.0
2021-06-29,526777.0,38980.0,79068.0,-40088.0,-2199.0,43.95,270225.0,76894.0,193331.0,-312.0
2021-07-06,535166.0,41976.0,82568.0,-40592.0,-504.0,42.04,271623.0,79349.0,192274.0,-1057.0
2021-07-13,543030.0,41983.0,80703.0,-38720.0,1872.0,47.13,272487.0,78856.0,193631.0,1357.0
2021-07-20,551237.0,43957.0,78160.0,-34203.0,4518.0,59.24,271902.0,82987.0,188915.0,-4716.0
2021-07-27,560457.0,40035.0,77958.0,-37923.0,-3721.0,49.04,264355.0,80263.0,184092.0,-4823.0
2021-08-03,568882.0,44114.0,79855.0,-35741.0,2182.0,57.96,261605.0,79817.0,181788.0,-2304.0
2021-08-10,573185.0,43976.0,80546.0,-36570.0,-828.0,55.41,260706.0,75801.0,184905.0,3117.0
2021-08-17,581375.0,41888.0,74035.0,-32147.0,4423.0,66.88,261174.0,79188.0,181986.0,-2919.0
2021-08-24,592348.0,44917.0,74999.0,-30082.0,2065.0,72.61,257648.0,80491.0,177157.0,-4830.0
2021-08-31,601293.0,41349.0,73297.0,-31948.0,-1866.0,68.15,258921.0,76576.0,182345.0,5188.0
2021-09-07,611152.0,43905.0,72058.0,-28153.0,3795.0,74.52,258845.0,74384.0,184461.0,2116.0
2021-09-14,655925.0,45253.0,64125.0,-18872.0,9282.0,85.99,248621.0,74916.0,173705.0,-10756.0
2021-09-21,490636.0,38940.0,64109.0,-25169.0,-6297.0,78.98,248087.0,76872.0,171215.0,-2490.0
2021-09-28,491475.0,49440.0,58186.0,-8746.0,16424.0,92.36,238327.0,74614.0,163713.0,-7502.0
2021-10-05,487471.0,50199.0,58640.0,-8441.0,305.0,92.36,238054.0,79117.0,158937.0,-4776.0
2021-10-12,480633.0,51414.0,55755.0,-4341.0,4099.0,94.9,229000.0,81504.0,147496.0,-11440.0
2021-10-19,477317.0,45642.0,64503.0,-18861.0,-14520.0,84.71,234592.0,77130.0,157462.0,9965.0
2021-10-26,480961.0,46794.0,60969.0,-14175.0,4687.0,90.45,233225.0,73374.0,159851.0,2389.0
2021-11-02,486386.0,51865.0,59437.0,-7572.0,6604.0,93.63,229398.0,76854.0,152544.0,-7307.0
2021-11-09,487561.0,53345.0,60741.0,-7396.0,176.0,93.63,228216.0,77703.0,150513.0,-2032.0
2021-11-16,490979.0,49759.0,58411.0,-8652.0,-1257.0,91.72,230048.0,75121.0,154927.0,4414.0
2021-11-23,491063.0,51654.0,52161.0,-507.0,8145.0,96.82,229643.0,75512.0,154131.0,-796.0
2021-11-30,502143.0,63614.0,51990.0,11624.0,12131.0,98.73,222129.0,85787.0,136342.0,-17789.0
2021-12-07,502877.0,57513.0,54131.0,3382.0,-8242.0,96.18,216969.0,87181.0,129788.0,-6554.0
2021-12-14,550927.0,62081.0,53143.0,8938.0,5555.0,98.09,210547.0,93598.0,116949.0,-12839.0
2021-12-21,452425.0,52426.0,54519.0,-2093.0,-11030.0,95.51,217686.0,84022.0,133664.0,16715.0
2021-12-28,457570.0,51013.0,70467.0,-19454.0,-17361.0,83.97,223273.0,76055.0,147218.0,13555.0
2022-01-04,459458.0,53291.0,73066.0,-19775.0,-322.0,82.17,222930.0,76593.0,146337.0,-882.0
2022-01-11,456734.0,50815.0,62368.0,-11553.0,8221.0,90.45,223622.0,77778.0,145844.0,-492.0
2022-01-18,461996.0,54528.0,57126.0,-2598.0,8955.0,95.54,220420.0,75716.0,144704.0,-1140.0
2022-01-25,475771.0,70782.0,49352.0,21430.0,24028.0,100.0,217660.0,88039.0,129621.0,-15083.0
2022-02-01,456794.0,59711.0,49945.0,9766.0,-11664.0,98.73,213978.0,87120.0,126858.0,-2763.0
2022-02-08,445982.0,56432.0,44724.0,11708.0,1942.0,99.36,204065.0,92365.0,111700.0,-15158.0
2022-02-15,454053.0,58480.0,52374.0,6106.0,-5603.0,96.18,198721.0,95283.0,103438.0,-8261.0
2022-02-22,474833.0,64825.0,50142.0,14683.0,8578.0,99.36,202480.0,102984.0,99496.0,-3942.0
2022-03-01,477498.0,59847.0,64617.0,-4770.0,-19453.0,91.08,199776.0,107047.0,92729.0,-6767.0
2022-03-08,487109.0,60534.0,57346.0,3188.0,7958.0,94.27,195847.0,112261.0,83586.0,-9143.0
2022-03-15,516552.0,57171.0,66555.0,-9384.0,-12572.0,86.62,203493.0,115184.0,88309.0,4724.0
2022-03-22,422337.0,22370.0,76429.0,-54059.0,-44675.0,14.65,205761.0,102765.0,102996.0,14686.0
2022-03-29,424010.0,25605.0,82087.0,-56482.0,-2423.0,12.1,203992.0,91998.0,111994.0,8998.0
2022-04-05,424471.0,27223.0,76975.0,-49752.0,6729.0,22.29,196006.0,89302.0,106704.0,-5291.0
2022-04-12,431393.0,36925.0,57077.0,-20152.0,29600.0,77.71,195397.0,99801.0,95596.0,-11108.0
2022-04-19,431759.0,38182.0,61478.0,-23296.0,-3144.0,75.8,194126.0,99488.0,94638.0,-957.0
2022-04-26,438339.0,49870.0,51214.0,-1344.0,21953.0,92.36,187062.0,115077.0,71985.0,-22654.0
2022-05-03,441735.0,52227.0,68928.0,-16701.0,-15356.0,82.17,191620.0,118431.0,73189.0,1205.0
2022-05-10,452391.0,58274.0,60004.0,-1730.0,14970.0,91.72,188609.0,133174.0,55435.0,-17755.0
2022-05-17,450422.0,49660.0,69164.0,-19504.0,-17774.0,78.98,196002.0,134505.0,61497.0,6062.0
2022-05-24,452434.0,46268.0,75542.0,-29274.0,-9770.0,67.52,195776.0,137612.0,58164.0,-3334.0
2022-05-31,452093.0,38684.0,79368.0,-40684.0,-11411.0,40.13,199397.0,128474.0,70923.0,12761.0
2022-06-07,453484.0,37906.0,84174.0,-46268.0,-5584.0,28.66,197113.0,128837.0,68276.0,-2648.0
2022-06-14,530880.0,49574.0,84757.0,-35183.0,11085.0,58.6,192007.0,150703.0,41304.0,-26971.0
2022-06-21,452401.0,34503.0,75470.0,-40967.0,-5784.0,39.49,203643.0,166016.0,37627.0,-3678.0
2022-06-28,449754.0,29026.0,82139.0,-53113.0,-12146.0,18.47,201337.0,162333.0,39004.0,1376.0
2022-07-05,461848.0,28243.0,91838.0,-63595.0,-10483.0,5.73,204741.0,163623.0,41118.0,2115.0
2022-07-12,463516.0,25456.0,99359.0,-73903.0,-10308.0,3.18,207058.0,162426.0,44632.0,3514.0
2022-07-19,467064.0,27334.0,112448.0,-85114.0,-11210.0,0.64,205866.0,156361.0,49505.0,4874.0
2022-07-26,464565.0,23625.0,114494.0,-90869.0,-5755.0,0.64,207638.0,148503.0,59135.0,9630.0
2022-08-02,462133.0,25580.0,126771.0,-101191.0,-10323.0,0.64,202218.0,138035.0,64183.0,5048.0
2022-08-09,459878.0,25508.0,126228.0,-100720.0,472.0,1.27,192907.0,133723.0,59184.0,-4999.0
2022-08-16,469245.0,25122.0,144856.0,-119734.0,-19014.0,0.64,197630.0,122412.0,75218.0,16034.0
2022-08-23,465908.0,27280.0,130019.0,-102739.0,16994.0,1.27,190429.0,122759.0,67670.0,-7548.0
2022-08-30,465991.0,26909.0,125070.0,-98161.0,4578.0,3.18,191339.0,126003.0,65336.0,-2334.0
2022-09-06,462858.0,26429.0,116943.0,-90514.0,7647.0,4.46,186483.0,132214.0,54269.0,-11068.0
2022-09-13,520609.0,23497.0,128568.0,-105071.0,-14557.0,1.27,187530.0,124834.0,62696.0,8427.0
2022-09-20,428204.0,22616.0,91945.0,-69329.0,35741.0,10.19,182907.0,126117.0,56790.0,-5906.0
2022-09-27,446776.0,32735.0,90102.0,-57367.0,11962.0,18.47,180681.0,137057.0,43624.0,-13165.0
2022-10-04,452257.0,27516.0,95610.0,-68094.0,-10727.0,10.83,182285.0,142799.0,39486.0,-4137.0
2022-10-11,455559.0,30115.0,99512.0,-69397.0,-1303.0,10.19,181513.0,145475.0,36038.0,-3448.0
2022-10-18,467313.0,30843.0,113499.0,-82656.0,-13259.0,6.37,186534.0,141862.0,44672.0,8635.0
2022-10-25,472365.0,30621.0,119789.0,-89168.0,-6511.0,5.73,188937.0,133014.0,55923.0,11250.0
2022-11-01,467342.0,32075.0,111253.0,-79178.0,9988.0,8.28,187560.0,123393.0,64167.0,8243.0
2022-11-08,463779.0,33178.0,111598.0,-78420.0,758.0,8.92,185079.0,120517.0,64562.0,395.0
2022-11-15,468702.0,30575.0,124829.0,-94254.0,-15834.0,4.46,188799.0,103789.0,85010.0,20448.0
2022-11-22,460815.0,27457.0,114654.0,-87197.0,7057.0,7.01,190694.0,99760.0,90934.0,5925.0
2022-11-29,462905.0,28399.0,112267.0,-83868.0,3329.0,8.28,196525.0,100139.0,96386.0,5451.0
2022-12-06,457538.0,24236.0,110509.0,-86273.0,-2405.0,7.64,189862.0,97113.0,92749.0,-3636.0
2022-12-13,495428.0,22210.0,117516.0,-95306.0,-9033.0,4.46,192036.0,94405.0,97631.0,4882.0
2022-12-20,397369.0,32129.0,75826.0,-43697.0,51609.0,40.13,192058.0,103262.0,88796.0,-8836.0
2022-12-27,392262.0,28584.0,77939.0,-49355.0,-5658.0,32.48,190934.0,101678.0,89256.0,460.0
2023-01-03,402199.0,31086.0,86329.0,-55243.0,-5888.0,26.75,188847.0,101555.0,87292.0,-1964.0
2023-01-10,406513.0,30055.0,93120.0,-63065.0,-7822.0,21.02,189722.0,97104.0,92618.0,5326.0
2023-01-17,411294.0,28136.0,105385.0,-77249.0,-14183.0,12.74,194790.0,88935.0,105855.0,13236.0
2023-01-24,404887.0,28231.0,103266.0,-75035.0,2214.0,15.29,191482.0,85232.0,106250.0,396.0
2023-01-31,412284.0,28879.0,108131.0,-79252.0,-4218.0,11.46,189817.0,75027.0,114790.0,8540.0
2023-02-07,410617.0,27405.0,105871.0,-78466.0,787.0,12.74,188770.0,76075.0,112695.0,-2095.0
2023-02-14,415269.0,25810.0,108487.0,-82677.0,-4213.0,10.19,191470.0,78483.0,112987.0,292.0
2023-02-21,414897.0,28786.0,99749.0,-70963.0,11714.0,18.47,191539.0,82522.0,109017.0,-3969.0
2023-02-28,422632.0,33688.0,93472.0,-59784.0,11179.0,28.03,191203.0,91594.0,99609.0,-9408.0
2023-03-07,426634.0,29795.0,90633.0,-60838.0,-1054.0,27.39,191927.0,87526.0,104401.0,4792.0
2023-03-14,510197.0,30339.0,80792.0,-50453.0,10384.0,36.94,194416.0,96177.0,98239.0,-6162.0
2023-03-21,429801.0,16349.0,108689.0,-92340.0,-41886.0,5.73,195787.0,100555.0,95232.0,-3006.0
2023-03-28,428446.0,17482.0,107566.0,-90084.0,2256.0,7.64,190005.0,104174.0,85831.0,-9401.0
2023-04-04,443902.0,18503.0,131666.0,-113163.0,-23077.0,1.27,186498.0,88182.0,98316.0,12484.0
2023-04-11,449694.0,23816.0,130000.0,-106184.0,6979.0,1.91,194727.0,87691.0,107036.0,8720.0
2023-04-18,455664.0,23921.0,133380.0,-109459.0,-3275.0,1.91,205270.0,86977.0,118293.0,11257.0
2023-04-25,453159.0,28488.0,123502.0,-95014.0,14446.0,7.01,205911.0,89016.0,116895.0,-1399.0
2023-05-02,2304633.0,131734.0,588857.0,-457123.0,-362110.0,0.64,1026371.0,431625.0,594746.0,477851.0
2023-05-09,2325459.0,135379.0,637987.0,-502608.0,-45485.0,0.64,1023679.0,425316.0,598363.0,3617.0
2023-05-16,2339836.0,122528.0,611310.0,-488782.0,13826.0,1.27,1045630.0,431214.0,614416.0,16053.0
2023-05-23,2420808.0,158512.0,663114.0,-504602.0,-15819.0,0.64,1052016.0,422846.0,629170.0,14754.0
2023-05-30,2533871.0,176827.0,693822.0,-516995.0,-12395.0,0.64,1046229.0,416612.0,629617.0,448.0
2023-06-06,2544164.0,170267.0,728831.0,-558564.0,-41569.0,0.64,1051361.0,383644.0,667717.0,38101.0
2023-06-13,2956473.0,162240.0,680616.0,-518376.0,40189.0,1.27,1098382.0,332715.0,765667.0,97948.0
2023-06-20,2233907.0,127322.0,506274.0,-378952.0,139423.0,5.1,1119588.0,319482.0,800106.0,34440.0
2023-06-27,2200098.0,137504.0,449188.0,-311684.0,67268.0,5.73,1094188.0,338804.0,755384.0,-44723.0
2023-07-03,2227564.0,170351.0,455934.0,-285583.0,26101.0,6.37,1094223.0,315970.0,778253.0,22869.0
2023-07-11,2228090.0,173871.0,471990.0,-298119.0,-12536.0,6.37,1085161.0,323785.0,761376.0,-16877.0
2023-07-18,2301847.0,174361.0,548489.0,-374128.0,-76009.0,5.73,1124679.0,303479.0,821200.0,59824.0
2023-07-25,2265346.0,157181.0,549819.0,-392638.0,-18510.0,5.1,1123597.0,319602.0,803995.0,-17205.0
2023-08-01,2263529.0,149033.0,520351.0,-371318.0,21321.0,7.01,1126246.0,304082.0,822164.0,18169.0
2023-08-08,2245745.0,170759.0,487930.0,-317171.0,54147.0,7.64,1095481.0,319275.0,776206.0,-45958.0
2023-08-15,2246098.0,147548.0,432293.0,-284745.0,32426.0,10.19,1105079.0,323616.0,781463.0,5257.0
2023-08-22,2253916.0,120968.0,447187.0,-326219.0,-41474.0,7.64,1110243.0,353398.0,756845.0,-24618.0
2023-08-29,2291670.0,139155.0,483323.0,-344168.0,-17949.0,7.64,1096427.0,339385.0,757042.0,196.0
2023-09-05,2284667.0,125462.0,451616.0,-326154.0,18014.0,8.92,1109586.0,327902.0,781684.0,24643.0
2023-09-12,2547762.0,177330.0,416335.0,-239005.0,87147.0,12.74,1100501.0,317823.0,782678.0,994.0
2023-09-19,2107388.0,97053.0,418854.0,-321801.0,-82795.0,9.55,1167197.0,302074.0,865123.0,82445.0
2023-09-26,2150244.0,151252.0,437942.0,-286690.0,35111.0,12.1,1106462.0,345513.0,760949.0,-104174.0
2023-10-03,2151506.0,131552.0,399462.0,-267910.0,18779.0,14.01,1076460.0,378656.0,697804.0,-63145.0
2023-10-10,2088321.0,112170.0,399379.0,-287209.0,-19300.0,12.1,1070017.0,401413.0,668604.0,-29201.0
2023-10-17,2128482.0,118831.0,384178.0,-265347.0,21863.0,15.29,1080972.0,406688.0,674284.0,5680.0
2023-10-24,2176852.0,160102.0,363319.0,-203217.0,62131.0,16.56,1066328.0,453308.0,613020.0,-61265.0
2023-10-31,2193182.0,146121.0,383423.0,-237302.0,-34085.0,16.56,1074948.0,468610.0,606338.0,-6682.0
2023-11-07,2194624.0,168252.0,442153.0,-273901.0,-36601.0,14.65,1091709.0,420025.0,671684.0,65346.0
2023-11-14,2208240.0,178571.0,469104.0,-290533.0,-16632.0,12.1,1088088.0,388863.0,699225.0,27540.0
2023-11-21,2255516.0,164118.0,474549.0,-310431.0,-19896.0,11.46,1133912.0,373170.0,760742.0,61517.0
2023-11-28,2295420.0,172624.0,490862.0,-318238.0,-7807.0,10.19,1161034.0,367388.0,793646.0,32904.0
2023-12-05,2330556.0,160179.0,510568.0,-350389.0,-32152.0,7.64,1164468.0,346616.0,817852.0,24207.0
2023-12-12,2690306.0,184974.0,545510.0,-360536.0,-10148.0,7.64,1151484.0,324580.0,826904.0,9051.0
2023-12-19,2167112.0,155337.0,462928.0,-307591.0,52945.0,14.1,1177850.0,293402.0,884448.0,57545.0
2023-12-26,2166788.0,145304.0,501011.0,-355707.0,-48116.0,8.28,1155602.0,275125.0,880477.0,-3971.0
2024-01-02,2234726.0,147532.0,537745.0,-390213.0,-34506.0,5.73,1220747.0,263371.0,957376.0,76900.0
2024-01-09,2225245.0,162683.0,470085.0,-307402.0,82811.0,15.92,1196261.0,266029.0,930232.0,-27144.0
2024-01-16,2233526.0,154507.0,447414.0,-292907.0,14495.0,17.2,1191827.0,262325.0,929502.0,-730.0
2024-01-23,2287411.0,179526.0,567605.0,-388079.0,-95172.0,6.37,1192719.0,278234.0,914485.0,-15017.0
2024-01-30,2326056.0,177373.0,602100.0,-424727.0,-36648.0,5.1,1212141.0,240586.0,971555.0,57070.0
2024-02-06,2313768.0,164162.0,571760.0,-407598.0,17129.0,5.73,1181044.0,263355.0,917689.0,-53866.0
2024-02-13,2355646.0,178718.0,553828.0,-375110.0,32489.0,8.92,1182982.0,243591.0,939391.0,21702.0
2024-02-20,2341883.0,150669.0,563369.0,-412700.0,-37590.0,5.73,1179284.0,232485.0,946799.0,7408.0
2024-02-27,2365269.0,167675.0,595974.0,-428299.0,-15600.0,5.1,1176202.0,234510.0,941692.0,-5107.0
