Function,Symbol,Signal,Interval,Entry Date,Entry Price,Exit Date,Exit Price,Today price,Realised/Unrealised Profit,Holding Period,Status,Backtested Win Rate [%],ticker,original_signal,signal_timeframe,verdict,sizing_pct,conviction_score,conviction_raw,fs_score,fs_class,yield_trap_warning,business_type,bq_raw,valuation_tax,asset_type,rationale,position_layers,not_applicable_reason
TRENDPULSE,TRI.TO,Short,Monthly,2026-01-31,150.45,,,122.02,18.8966%,,Open,87.5,TRI.TO,SELL,long,PARTIAL EXIT,50.0,5.0,5.0,77.5,strong,False,income,7.0,-2.0,EQUITY,BQ 7.0 + valuation tax -2.0 = 5.0 | FS class strong,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
OSCILLATOR DELTA,LULU,Short,Daily,2026-01-29,172.54,,,126.34,26.7764%,,Open,100.0,LULU,SELL,short,PARTIAL EXIT,0.0,5.5,5.5,76.75,strong,False,compounder,5.5,0.0,EQUITY,BQ 5.5 + valuation tax 0.0 = 5.5 | FS class strong,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
DELTADRIFT,EEM,Short,Daily,2026-01-29,60.44,2026-01-30,59.1,-1.0,2.2171%,1.0,Closed,80.0,EEM,SELL,short,NOT_APPLICABLE,0.0,,,,,False,,,,ETF,quoteType=ETF,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",quoteType=ETF
DELTADRIFT,DBC,Short,Daily,2026-01-27,24.3,,,31.06,-27.8189%,,Open,100.0,DBC,SELL,short,NOT_APPLICABLE,0.0,,,,,False,,,,ETF,quoteType=ETF,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",quoteType=ETF
FRACTAL TRACK,SFTBY,Short,Quarterly,2026-01-16,12.53,,,18.64,-48.7630%,,Open,100.0,SFTBY,SELL,long,HARD EXIT,0.0,-3.0,-3.0,41.5,moderate,False,income,1.0,-4.0,EQUITY,BQ 1.0 + valuation tax -4.0 = -3.0 | FS class moderate,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,SFTBY,Short,Quarterly,2026-01-15,12.71,,,18.64,-46.6562%,,Open,100.0,SFTBY,SELL,long,HARD EXIT,0.0,-3.0,-3.0,41.5,moderate,False,income,1.0,-4.0,EQUITY,BQ 1.0 + valuation tax -4.0 = -3.0 | FS class moderate,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,WIPRO.NS,Short,Quarterly,2026-01-15,260.2,,,196.68,24.4120%,,Open,85.71,WIPRO.NS,SELL,long,PARTIAL EXIT,50.0,5.0,5.0,75.5,strong,False,income,5.0,0.0,EQUITY,BQ 5.0 + valuation tax 0.0 = 5.0 | FS class strong,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,WIPRO.NS,Short,Quarterly,2026-01-12,263.1,,,196.68,25.2452%,,Open,85.71,WIPRO.NS,SELL,long,PARTIAL EXIT,50.0,5.0,5.0,75.5,strong,False,income,5.0,0.0,EQUITY,BQ 5.0 + valuation tax 0.0 = 5.0 | FS class strong,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,SFTBY,Short,Quarterly,2026-01-12,14.17,,,18.64,-31.5455%,,Open,100.0,SFTBY,SELL,long,HARD EXIT,0.0,-3.0,-3.0,41.5,moderate,False,income,1.0,-4.0,EQUITY,BQ 1.0 + valuation tax -4.0 = -3.0 | FS class moderate,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,SFTBY,Short,Quarterly,2026-01-09,14.1,,,18.64,-32.1986%,,Open,100.0,SFTBY,SELL,long,HARD EXIT,0.0,-3.0,-3.0,41.5,moderate,False,income,1.0,-4.0,EQUITY,BQ 1.0 + valuation tax -4.0 = -3.0 | FS class moderate,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,WIPRO.NS,Short,Quarterly,2026-01-09,261.95,,,196.68,24.9170%,,Open,85.71,WIPRO.NS,SELL,long,PARTIAL EXIT,50.0,5.0,5.0,75.5,strong,False,income,5.0,0.0,EQUITY,BQ 5.0 + valuation tax 0.0 = 5.0 | FS class strong,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,SFTBY,Short,Quarterly,2026-01-08,13.87,,,18.64,-34.3908%,,Open,100.0,SFTBY,SELL,long,HARD EXIT,0.0,-3.0,-3.0,41.5,moderate,False,income,1.0,-4.0,EQUITY,BQ 1.0 + valuation tax -4.0 = -3.0 | FS class moderate,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,SFTBY,Short,Quarterly,2025-12-31,56.7,2026-01-15,12.71,-1.0,77.5838%,15.0,Closed,100.0,SFTBY,SELL,long,HARD EXIT,0.0,-3.0,-3.0,41.5,moderate,False,income,1.0,-4.0,EQUITY,BQ 1.0 + valuation tax -4.0 = -3.0 | FS class moderate,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,KWEB,Short,Monthly,2025-12-31,34.05,2026-01-12,37.66,-1.0,-10.6021%,12.0,Closed,85.71,KWEB,SELL,long,NOT_APPLICABLE,0.0,,,,,False,,,,ETF,quoteType=ETF,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",quoteType=ETF
FRACTAL TRACK,NFLX,Short,Quarterly,2025-12-31,93.76,2026-01-06,90.65,-1.0,3.3170%,6.0,Closed,100.0,NFLX,SELL,long,HARD EXIT,0.0,-0.5,-0.5,61.25,moderate_high,False,compounder,2.5,-3.0,EQUITY,BQ 2.5 + valuation tax -3.0 = -0.5 | FS class moderate_high,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,C6L.SI,Short,Monthly,2025-12-31,6.4,2026-02-03,6.48,-1.0,-1.2500%,34.0,Closed,92.86,C6L.SI,SELL,long,HARD EXIT,0.0,-3.0,-3.0,40.0,moderate,False,income,-2.0,-1.0,EQUITY,BQ -2.0 + valuation tax -1.0 = -3.0 | FS class moderate,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,AMD,Short,Daily,2025-12-30,215.34,2026-01-08,204.68,-1.0,4.9503%,9.0,Closed,85.0,AMD,SELL,short,HARD EXIT,0.0,-4.5,-4.5,29.25,moderate_low,False,compounder,0.5,-5.0,EQUITY,BQ 0.5 + valuation tax -5.0 = -4.5 | FS class moderate_low,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,KWEB,Short,Monthly,2025-12-30,34.39,,,29.59,13.9575%,,Open,85.71,KWEB,SELL,long,NOT_APPLICABLE,0.0,,,,,False,,,,ETF,quoteType=ETF,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",quoteType=ETF
FRACTAL TRACK,SFTBY,Short,Quarterly,2025-12-30,57.05,,,18.64,67.3269%,,Open,100.0,SFTBY,SELL,long,HARD EXIT,0.0,-3.0,-3.0,41.5,moderate,False,income,1.0,-4.0,EQUITY,BQ 1.0 + valuation tax -4.0 = -3.0 | FS class moderate,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,NFLX,Short,Quarterly,2025-12-30,93.78,,,85.45,8.8825%,,Open,100.0,NFLX,SELL,long,HARD EXIT,0.0,-0.5,-0.5,61.25,moderate_high,False,compounder,2.5,-3.0,EQUITY,BQ 2.5 + valuation tax -3.0 = -0.5 | FS class moderate_high,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,SFTBY,Short,Quarterly,2025-12-29,57.33,,,18.64,67.4865%,,Open,100.0,SFTBY,SELL,long,HARD EXIT,0.0,-3.0,-3.0,41.5,moderate,False,income,1.0,-4.0,EQUITY,BQ 1.0 + valuation tax -4.0 = -3.0 | FS class moderate,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,KWEB,Short,Monthly,2025-12-29,34.47,,,29.59,14.1572%,,Open,85.71,KWEB,SELL,long,NOT_APPLICABLE,0.0,,,,,False,,,,ETF,quoteType=ETF,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",quoteType=ETF
FRACTAL TRACK,NFLX,Short,Quarterly,2025-12-29,94.15,,,85.45,9.2406%,,Open,100.0,NFLX,SELL,long,HARD EXIT,0.0,-0.5,-0.5,61.25,moderate_high,False,compounder,2.5,-3.0,EQUITY,BQ 2.5 + valuation tax -3.0 = -0.5 | FS class moderate_high,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,NFLX,Short,Quarterly,2025-12-26,94.47,,,85.45,9.5480%,,Open,100.0,NFLX,SELL,long,HARD EXIT,0.0,-0.5,-0.5,61.25,moderate_high,False,compounder,2.5,-3.0,EQUITY,BQ 2.5 + valuation tax -3.0 = -0.5 | FS class moderate_high,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,SFTBY,Short,Quarterly,2025-12-26,56.83,,,18.64,67.2004%,,Open,100.0,SFTBY,SELL,long,HARD EXIT,0.0,-3.0,-3.0,41.5,moderate,False,income,1.0,-4.0,EQUITY,BQ 1.0 + valuation tax -4.0 = -3.0 | FS class moderate,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,KWEB,Short,Monthly,2025-12-26,34.83,,,29.59,15.0445%,,Open,85.71,KWEB,SELL,long,NOT_APPLICABLE,0.0,,,,,False,,,,ETF,quoteType=ETF,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",quoteType=ETF
FRACTAL TRACK,KWEB,Short,Monthly,2025-12-25,34.51,,,29.59,14.2567%,,Open,85.71,KWEB,SELL,long,NOT_APPLICABLE,0.0,,,,,False,,,,ETF,quoteType=ETF,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",quoteType=ETF
FRACTAL TRACK,NFLX,Short,Quarterly,2025-12-25,93.64,,,85.45,8.7463%,,Open,100.0,NFLX,SELL,long,HARD EXIT,0.0,-0.5,-0.5,61.25,moderate_high,False,compounder,2.5,-3.0,EQUITY,BQ 2.5 + valuation tax -3.0 = -0.5 | FS class moderate_high,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,SFTBY,Short,Quarterly,2025-12-25,55.86,,,18.64,66.6309%,,Open,100.0,SFTBY,SELL,long,HARD EXIT,0.0,-3.0,-3.0,41.5,moderate,False,income,1.0,-4.0,EQUITY,BQ 1.0 + valuation tax -4.0 = -3.0 | FS class moderate,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,SFTBY,Short,Quarterly,2025-12-24,55.93,,,18.64,66.6726%,,Open,100.0,SFTBY,SELL,long,HARD EXIT,0.0,-3.0,-3.0,41.5,moderate,False,income,1.0,-4.0,EQUITY,BQ 1.0 + valuation tax -4.0 = -3.0 | FS class moderate,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,NFLX,Short,Quarterly,2025-12-24,93.64,,,85.45,8.7463%,,Open,100.0,NFLX,SELL,long,HARD EXIT,0.0,-0.5,-0.5,61.25,moderate_high,False,compounder,2.5,-3.0,EQUITY,BQ 2.5 + valuation tax -3.0 = -0.5 | FS class moderate_high,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,KWEB,Short,Monthly,2025-12-24,34.51,,,29.59,14.2567%,,Open,85.71,KWEB,SELL,long,NOT_APPLICABLE,0.0,,,,,False,,,,ETF,quoteType=ETF,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",quoteType=ETF
FRACTAL TRACK,NFLX,Short,Quarterly,2025-12-23,93.5,,,85.45,8.6096%,,Open,100.0,NFLX,SELL,long,HARD EXIT,0.0,-0.5,-0.5,61.25,moderate_high,False,compounder,2.5,-3.0,EQUITY,BQ 2.5 + valuation tax -3.0 = -0.5 | FS class moderate_high,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,SFTBY,Short,Quarterly,2025-12-23,55.64,,,18.64,66.4989%,,Open,100.0,SFTBY,SELL,long,HARD EXIT,0.0,-3.0,-3.0,41.5,moderate,False,income,1.0,-4.0,EQUITY,BQ 1.0 + valuation tax -4.0 = -3.0 | FS class moderate,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,KWEB,Short,Monthly,2025-12-23,34.58,,,29.59,14.4303%,,Open,85.71,KWEB,SELL,long,NOT_APPLICABLE,0.0,,,,,False,,,,ETF,quoteType=ETF,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",quoteType=ETF
FRACTAL TRACK,SFTBY,Short,Quarterly,2025-12-22,56.1,,,18.64,66.7736%,,Open,100.0,SFTBY,SELL,long,HARD EXIT,0.0,-3.0,-3.0,41.5,moderate,False,income,1.0,-4.0,EQUITY,BQ 1.0 + valuation tax -4.0 = -3.0 | FS class moderate,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,NFLX,Short,Quarterly,2025-12-22,93.23,,,85.45,8.3450%,,Open,100.0,NFLX,SELL,long,HARD EXIT,0.0,-0.5,-0.5,61.25,moderate_high,False,compounder,2.5,-3.0,EQUITY,BQ 2.5 + valuation tax -3.0 = -0.5 | FS class moderate_high,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,KWEB,Short,Monthly,2025-12-22,34.76,,,29.59,14.8734%,,Open,85.71,KWEB,SELL,long,NOT_APPLICABLE,0.0,,,,,False,,,,ETF,quoteType=ETF,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",quoteType=ETF
FRACTAL TRACK,UBER,Short,Weekly,2025-12-21,79.31,2026-01-08,87.59,-1.0,-10.4400%,18.0,Closed,90.0,UBER,SELL,short,HARD EXIT,0.0,-1.0,-1.0,54.5,moderate,False,saas,1.0,-2.0,EQUITY,BQ 1.0 + valuation tax -2.0 = -1.0 | FS class moderate,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,SFTBY,Short,Quarterly,2025-12-19,55.26,,,18.64,66.2685%,,Open,100.0,SFTBY,SELL,long,HARD EXIT,0.0,-3.0,-3.0,41.5,moderate,False,income,1.0,-4.0,EQUITY,BQ 1.0 + valuation tax -4.0 = -3.0 | FS class moderate,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,NFLX,Short,Quarterly,2025-12-19,94.39,,,85.45,9.4713%,,Open,100.0,NFLX,SELL,long,HARD EXIT,0.0,-0.5,-0.5,61.25,moderate_high,False,compounder,2.5,-3.0,EQUITY,BQ 2.5 + valuation tax -3.0 = -0.5 | FS class moderate_high,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,UBER,Short,Weekly,2025-12-19,79.31,,,76.15,3.9844%,,Open,90.0,UBER,SELL,short,HARD EXIT,0.0,-1.0,-1.0,54.5,moderate,False,saas,1.0,-2.0,EQUITY,BQ 1.0 + valuation tax -2.0 = -1.0 | FS class moderate,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,NFLX,Short,Quarterly,2025-12-18,94.0,,,85.45,9.0957%,,Open,100.0,NFLX,SELL,long,HARD EXIT,0.0,-0.5,-0.5,61.25,moderate_high,False,compounder,2.5,-3.0,EQUITY,BQ 2.5 + valuation tax -3.0 = -0.5 | FS class moderate_high,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,SFTBY,Short,Quarterly,2025-12-18,52.5,,,18.64,64.4952%,,Open,100.0,SFTBY,SELL,long,HARD EXIT,0.0,-3.0,-3.0,41.5,moderate,False,income,1.0,-4.0,EQUITY,BQ 1.0 + valuation tax -4.0 = -3.0 | FS class moderate,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,UBER,Short,Weekly,2025-12-18,79.69,,,76.15,4.4422%,,Open,90.0,UBER,SELL,short,HARD EXIT,0.0,-1.0,-1.0,54.5,moderate,False,saas,1.0,-2.0,EQUITY,BQ 1.0 + valuation tax -2.0 = -1.0 | FS class moderate,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,UBER,Short,Weekly,2025-12-17,79.14,,,76.15,3.7781%,,Open,90.0,UBER,SELL,short,HARD EXIT,0.0,-1.0,-1.0,54.5,moderate,False,saas,1.0,-2.0,EQUITY,BQ 1.0 + valuation tax -2.0 = -1.0 | FS class moderate,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,NFLX,Short,Quarterly,2025-12-17,94.79,,,85.45,9.8534%,,Open,100.0,NFLX,SELL,long,HARD EXIT,0.0,-0.5,-0.5,61.25,moderate_high,False,compounder,2.5,-3.0,EQUITY,BQ 2.5 + valuation tax -3.0 = -0.5 | FS class moderate_high,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,SFTBY,Short,Quarterly,2025-12-17,51.25,,,18.64,63.6293%,,Open,100.0,SFTBY,SELL,long,HARD EXIT,0.0,-3.0,-3.0,41.5,moderate,False,income,1.0,-4.0,EQUITY,BQ 1.0 + valuation tax -4.0 = -3.0 | FS class moderate,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,NFLX,Short,Quarterly,2025-12-12,95.19,,,85.45,10.2322%,,Open,100.0,NFLX,SELL,long,HARD EXIT,0.0,-0.5,-0.5,61.25,moderate_high,False,compounder,2.5,-3.0,EQUITY,BQ 2.5 + valuation tax -3.0 = -0.5 | FS class moderate_high,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,KWEB,Short,Monthly,2025-12-12,36.89,,,29.59,19.7886%,,Open,85.71,KWEB,SELL,long,NOT_APPLICABLE,0.0,,,,,False,,,,ETF,quoteType=ETF,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",quoteType=ETF
FRACTAL TRACK,SFTBY,Short,Quarterly,2025-12-12,54.95,,,18.64,66.0783%,,Open,100.0,SFTBY,SELL,long,HARD EXIT,0.0,-3.0,-3.0,41.5,moderate,False,income,1.0,-4.0,EQUITY,BQ 1.0 + valuation tax -4.0 = -3.0 | FS class moderate,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,KWEB,Short,Monthly,2025-12-11,37.01,,,29.59,20.0486%,,Open,85.71,KWEB,SELL,long,NOT_APPLICABLE,0.0,,,,,False,,,,ETF,quoteType=ETF,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",quoteType=ETF
FRACTAL TRACK,NFLX,Short,Quarterly,2025-12-11,94.09,,,85.45,9.1827%,,Open,100.0,NFLX,SELL,long,HARD EXIT,0.0,-0.5,-0.5,61.25,moderate_high,False,compounder,2.5,-3.0,EQUITY,BQ 2.5 + valuation tax -3.0 = -0.5 | FS class moderate_high,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,SFTBY,Short,Quarterly,2025-12-11,59.1,,,18.64,68.4602%,,Open,100.0,SFTBY,SELL,long,HARD EXIT,0.0,-3.0,-3.0,41.5,moderate,False,income,1.0,-4.0,EQUITY,BQ 1.0 + valuation tax -4.0 = -3.0 | FS class moderate,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,KWEB,Short,Monthly,2025-12-10,37.19,,,29.59,20.4356%,,Open,85.71,KWEB,SELL,long,NOT_APPLICABLE,0.0,,,,,False,,,,ETF,quoteType=ETF,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",quoteType=ETF
FRACTAL TRACK,NFLX,Short,Quarterly,2025-12-10,92.71,,,85.45,7.8309%,,Open,100.0,NFLX,SELL,long,HARD EXIT,0.0,-0.5,-0.5,61.25,moderate_high,False,compounder,2.5,-3.0,EQUITY,BQ 2.5 + valuation tax -3.0 = -0.5 | FS class moderate_high,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,SFTBY,Short,Quarterly,2025-12-10,59.27,,,18.64,68.5507%,,Open,100.0,SFTBY,SELL,long,HARD EXIT,0.0,-3.0,-3.0,41.5,moderate,False,income,1.0,-4.0,EQUITY,BQ 1.0 + valuation tax -4.0 = -3.0 | FS class moderate,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,NFLX,Short,Monthly,2025-12-09,96.79,,,85.45,11.7161%,,Open,87.5,NFLX,SELL,long,HARD EXIT,0.0,-0.5,-0.5,61.25,moderate_high,False,compounder,2.5,-3.0,EQUITY,BQ 2.5 + valuation tax -3.0 = -0.5 | FS class moderate_high,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,KWEB,Short,Monthly,2025-12-09,37.54,,,29.59,21.1774%,,Open,88.89,KWEB,SELL,long,NOT_APPLICABLE,0.0,,,,,False,,,,ETF,quoteType=ETF,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",quoteType=ETF
OSCILLATOR DELTA,NZDCAD=X,Short,Daily,2025-12-09,0.7994,,,0.8154,-2.0015%,,Open,89.47,NZDCAD=X,SELL,short,NOT_APPLICABLE,0.0,,,,,False,,,,CURRENCY,quoteType=CURRENCY,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",quoteType=CURRENCY
FRACTAL TRACK,SFTBY,Short,Quarterly,2025-12-09,58.94,,,18.64,68.3746%,,Open,100.0,SFTBY,SELL,long,HARD EXIT,0.0,-3.0,-3.0,41.5,moderate,False,income,1.0,-4.0,EQUITY,BQ 1.0 + valuation tax -4.0 = -3.0 | FS class moderate,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,NFLX,Short,Quarterly,2025-12-09,96.79,,,85.45,11.7161%,,Open,100.0,NFLX,SELL,long,HARD EXIT,0.0,-0.5,-0.5,61.25,moderate_high,False,compounder,2.5,-3.0,EQUITY,BQ 2.5 + valuation tax -3.0 = -0.5 | FS class moderate_high,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
OSCILLATOR DELTA,BTI,Short,Daily,2025-12-08,57.41,,,60.44,-5.2778%,,Open,86.84,BTI,SELL,short,HARD EXIT,0.0,0.0,0.0,55.0,moderate_high,False,income,2.0,-2.0,EQUITY,BQ 2.0 + valuation tax -2.0 = 0.0 | FS class moderate_high,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
