Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Today Trading Date/Price[$], Today price vs Signal",Trading Days between Signal and Today Date,Signal Open Price,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Function Specific Target/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Stop Loss (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
TRENDPULSE,"HDFCBANK.NS, Long, 2026-06-11 (Price: 744.6)",2026-06-17 (Price: 787.1),"5.71%, 6 days","100.0%, Past 4 years, 19","Daily, is CONFIRMED on 2026-06-11",Already confirmed,"2026-06-17 (Price: 787.1), 5.71% above",6 days,743.0,No Information,No Information,No Information,No Information,No Information,5.39% above/5.71% above/5.71% above,8.15%/1.92%/3.76%,"-0.0%, 9.57%",3 months/6 days/1.2 month,2026-10-19/2026-06-19/2026-08-02,14.18%,6.24%,7.94%,1.18,0.33,763.4384/772.597/894.24/1009.6/1098.0619/1180.6259/907.75,738.35/640.9/697.8792/606.5732/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
DELTADRIFT,"GLD, Long, 2026-06-11 (Price: 386.32)",2026-06-16 (Price: 397.63),"2.93%, 5 days","88.89%, Past 4 years, 9","Daily, was CONFIRMED on 2026-06-11",Already confirmed,"2026-06-17 (Price: 388.6), 0.59% above",6 days,373.96,No Information,No Information,No Information,No Information,No Information,No Information,6.47%/1.57%/2.65%,"4.6%, 4.6%",24 days/4 days/10 days,2026-07-15/2026-06-16/2026-06-25,7.04%,13.27%,-6.23%,0.61,0.95,405.5201/396.5575/401.04/401.25/520.3579/624.146/407.8,374.58/150.8/381.6561/346.8156/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,79.59%/196/16 days (Across ALL Assets),75.96%/570/16 days (Across ALL Assets)
DELTADRIFT,"WPM.TO, Long, 2026-06-11 (Price: 157.14)",2026-06-15 (Price: 173.4),"10.35%, 4 days","76.92%, Past 4 years, 13","Daily, was CONFIRMED on 2026-06-11",Already confirmed,"2026-06-17 (Price: 178.22), 13.41% above",6 days,151.57,No Information,No Information,No Information,No Information,No Information,No Information,11.19%/1.64%/4.97%,"11.96%, 12.04%",29 days/1 day/10 days,2026-07-23/2026-06-12/2026-06-25,5.72%,17.71%,-11.99%,0.14,0.89,166.647/164.9499/165.8/158.055/233.8832/250.3565/170.71,149.99/52.6825/146.152/133.3839/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,79.59%/196/16 days (Across ALL Assets),75.96%/570/16 days (Across ALL Assets)
DELTADRIFT,"AEM.TO, Long, 2026-06-11 (Price: 219.94)",2026-06-15 (Price: 240.24),"9.23%, 4 days","100.0%, Past 4 years, 7","Daily, was CONFIRMED on 2026-06-11",Already confirmed,"2026-06-17 (Price: 245.0), 11.39% above",6 days,212.85,No Information,No Information,No Information,No Information,No Information,No Information,5.45%/3.36%/4.72%,"-0.0%, 7.35%",1.2 month/1 day/12 days,2026-08-02/2026-06-12/2026-06-28,9.57%,16.04%,-6.47%,2.05,0.78,232.8065/230.3212/231.56/No Horizontal Resistance/357.3747/374.8434/255.38,212.41/59.606/216.3823/193.9088/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,79.59%/196/16 days (Across ALL Assets),75.96%/570/16 days (Across ALL Assets)
TRENDPULSE,"ASML, Long, 2026-06-09 (Price: 1777.77)",2026-06-17 (Price: 1867.83),"5.07%, 8 days","82.35%, Past 4 years, 17","Daily, is CONFIRMED on 2026-06-09",Already confirmed,"2026-06-17 (Price: 1867.83), 5.07% above",8 days,1776.47,No Information,No Information,No Information,No Information,No Information,5.07% above/5.07% above/5.07% above,21.88%/0.41%/8.76%,"34.28%, 51.77%",3.8 months/7 days/1 month,2026-11-21/2026-06-19/2026-07-22,11.58%,20.1%,-8.52%,0.12,0.9,1850.6586/1933.5027/2660.89/No Horizontal Resistance/No Target/1900.5085/No EMA 200 Target,1459.44/576.784/1508.8624/1338.7292/No F-Track Level/No F-Track Level/1229.04,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
DELTADRIFT,"IBIT, Long, 2026-06-08 (Price: 35.89)",2026-06-15 (Price: 37.74),"5.15%, 7 days","100.0%, Past 2 years, 4","Daily, was CONFIRMED on 2026-06-08",Already confirmed,"2026-06-17 (Price: 36.36), 1.31% above",9 days,35.98,No Information,No Information,No Information,No Information,No Information,No Information,9.68%/5.7%/7.12%,"0%, 9.25%",1.4 month/5 days/22 days,2026-08-07/2026-06-15/2026-07-09,21.26%,18.15%,3.11%,3.38,0.79,38.0255/38.4454/38.24/70.855/82.0046/88.9078/49.37,34.14/No Horizontal Support/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,79.59%/196/16 days (Across ALL Assets),75.96%/570/16 days (Across ALL Assets)
DELTADRIFT,"EBO.NZ, Long, 2026-06-07 (Price: 20.11)",2026-06-14 (Price: 21.41),"6.46%, 7 days","75.0%, Past 15 years, 4","Weekly, was CONFIRMED on 2026-06-07",Already confirmed,"2026-06-17 (Price: 19.98), 0.65% below",10 days,19.75,No Information,No Information,No Information,No Information,No Information,No Information,6.05%/4.89%/5.47%,"11.57%, 11.86%",4.9 months/7 days/2.6 months,2027-01-05/2026-06-17/2026-09-27,2.05%,5.8%,-3.75%,-0.1,0.3,20.6067/21.21/20.91/46.625/51.6772/54.7189/25.6,19.52/No Horizontal Support/19.4238/18.0692/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,82.76%/29/1.6 month (Across ALL Assets),86.61%/127/2.1 months (Across ALL Assets)
TRENDPULSE,"BAC, Long, 2026-06-04 (Price: 54.17)",2026-06-17 (Price: 56.53),"4.36%, 13 days","82.14%, Past 4 years, 28","Daily, is CONFIRMED on 2026-06-04",Already confirmed,"2026-06-17 (Price: 56.53), 4.36% above",13 days,53.13,No Information,No Information,No Information,No Information,No Information,7.88% above/4.36% above/4.36% above,7.68%/1.08%/2.97%,"6.07%, 27.96%",4.5 months/6 days/1 month,2026-12-16/2026-06-12/2026-07-17,9.34%,10.33%,-0.99%,0.22,0.54,55.0963/55.7788/54.91/No Horizontal Resistance/72.41/85.2389/No EMA 200 Target,49.77/29.49/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/51.95,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
DELTADRIFT,"BEL.NS, Long, 2026-06-04 (Price: 409.9)",2026-06-17 (Price: 419.85),"2.43%, 13 days","88.89%, Past 4 years, 9","Daily, was CONFIRMED on 2026-06-04",Already confirmed,"2026-06-17 (Price: 419.85), 2.43% above",13 days,405.0,No Information,No Information,No Information,No Information,No Information,No Information,6.18%/2.69%/4.16%,"11.23%, 12.53%",19 days/2 days/10 days,2026-07-01/2026-06-06/2026-06-18,14.35%,36.95%,-22.6%,0.44,1.93,452.7346/426.9518/439.84/433.5/456.8119/613.9011/417.75,406.6/61.7416/382.9941/287.8162/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,79.59%/196/16 days (Across ALL Assets),75.96%/570/16 days (Across ALL Assets)
TRENDPULSE,"ASML, Long, 2026-06-03 (Price: 1726.36)",2026-06-16 (Price: 1803.89),"4.49%, 13 days","82.35%, Past 4 years, 17","Daily, is CONFIRMED on 2026-06-03",Already confirmed,"2026-06-17 (Price: 1867.83), 8.19% above",14 days,1710.73,No Information,No Information,No Information,No Information,No Information,9.53% above/8.19% above/8.19% above,21.88%/0.41%/8.76%,"34.28%, 51.77%",3.8 months/7 days/1 month,2026-11-15/2026-06-13/2026-07-16,11.58%,20.1%,-8.52%,0.12,0.9,1797.1408/1877.5891/2578.64/No Horizontal Resistance/No Target/No Target/No EMA 200 Target,1459.44/576.784/1338.7292/1224.19/No F-Track Level/No F-Track Level/1209.29,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
TRENDPULSE,"SFTBY, Long, 2026-05-31 (Price: 23.65)",No Exit Yet,"-6.55%, 17 days","100.0%, Past 20 years, 7","Monthly, is CONFIRMED on 2026-05-31",Already confirmed,"2026-06-17 (Price: 22.1), 6.55% below",17 days,16.84,No Information,No Information,No Information,No Information,No Information,30.0% above/6.55% below/6.55% below,48.64%/36.67%/39.66%,"-0.0%, 64.04%",1 year/5.1 months/10.4 months,2027-11-03/2027-01-07/2027-08-25,14.31%,12.1%,2.21%,1.04,0.56,24.7379/33.0296/36.24/No Horizontal Resistance/23.8631/28.656/No EMA 200 Target,12.09/4.205/21.4583/19.7458/No F-Track Level/No F-Track Level/15.18,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
TRENDPULSE,"AMD, Long, 2026-05-31 (Price: 516.1)",No Exit Yet,"-0.7%, 17 days","87.5%, Past 20 years, 16","Monthly, is CONFIRMED on 2026-05-31",Already confirmed,"2026-06-17 (Price: 512.48), 0.7% below",17 days,351.87,No Information,No Information,No Information,No Information,No Information,44.57% above/44.25% above/0.7% below,190.68%/3.99%/62.87%,"86.58%, 94.83%",2.1 years/5.1 months/11 months,2029-05-30/2027-01-07/2027-09-20,20.04%,7.35%,12.69%,0.48,0.46,1012.5366/840.5721/804.97/No Horizontal Resistance/No Target/No Target/No EMA 200 Target,97.35/80.125/346.1753/307.9609/No F-Track Level/No F-Track Level/237.58,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
TRENDPULSE,"ENZL, Long, 2026-05-31 (Price: 46.7303)",No Exit Yet,"-3.98%, 17 days","100.0%, Past 20 years, 5","Monthly, is CONFIRMED on 2026-05-31",Already confirmed,"2026-06-17 (Price: 44.8724), 3.98% below",17 days,44.69,No Information,No Information,No Information,No Information,No Information,0.57% above/0.01% above/3.98% below,18.88%/13.45%/17.07%,"-0.0%, 22.82%",1.5 year/1 year/1.2 year,2028-07-21/2027-11-03/2028-02-15,5.74%,1.47%,4.27%,1.01,-0.04,No Target/54.7072/48.94/64.905/79.7363/84.688/No EMA 200 Target,42.65/39.215/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/45.47,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
TRENDPULSE,"MEL.NZ, Long, 2026-05-31 (Price: 5.87)",No Exit Yet,"-0.85%, 17 days","88.89%, Past 20 years, 9","Monthly, is CONFIRMED on 2026-05-31",Already confirmed,"2026-06-17 (Price: 5.82), 0.85% below",17 days,5.65,No Information,No Information,No Information,No Information,No Information,2.46% above/0.85% below/0.85% below,24.71%/12.8%/20.43%,"24.88%, 41.24%",11.1 months/5 months/7.7 months,2027-09-25/2027-01-03/2027-04-30,7.04%,7.6%,-0.56%,0.43,0.44,7.1426/7.0692/6.48/6.825/7.4565/8.4213/No EMA 200 Target,5.53/4.3875/4.5145/3.5923/No F-Track Level/No F-Track Level/5.69,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
TRENDPULSE,"ATZ.TO, Long, 2026-05-31 (Price: 154.8)",No Exit Yet,"5.38%, 17 days","100.0%, Past 20 years, 4","Monthly, is CONFIRMED on 2026-05-31",Already confirmed,"2026-06-17 (Price: 163.13), 5.38% above",17 days,144.06,No Information,No Information,No Information,No Information,No Information,13.78% above/12.22% above/5.38% above,43.48%/9.72%/18.16%,"0%, 27.64%",7.1 months/5 months/6.5 months,2027-04-04/2027-01-03/2027-03-09,19.36%,16.18%,3.18%,0.95,0.72,281.0858/182.9117/236.86/No Horizontal Resistance/No Target/179.9964/No EMA 200 Target,21.57/31.98/119.4832/99.4929/No F-Track Level/No F-Track Level/110.94,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
OSCILLATOR DELTA,"PG, Long, 2026-05-22 (Price: 144.44)",2026-06-16 (Price: 152.49),"5.57%, 25 days","88.89%, Past 6 years, 18","Daily, is Confirmed on 2026-05-22",No Cancellation Possible,"2026-06-17 (Price: 150.56), 4.24% above",26 days,143.87,No Information,No Information,No Information,No Information,No Information,No Information,5.88%/0.19%/2.64%,"11.02%, 11.43%",4.4 months/6 days/1.3 month,2026-11-29/2026-05-30/2026-07-17,5.36%,3.03%,2.33%,0.14,0.09,150.6943/148.2532/151.66/179.4533/186.6499/209.3631/149.01,No Recent Minima/137.0167/140.2317/117.5404/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,90.26%/154/25 days (Across ALL Assets),79.53%/513/25 days (Across ALL Assets)
OSCILLATOR DELTA,"NFLX, Long, 2026-05-07 (Price: 88.25)",2026-06-16 (Price: 78.72),"-10.8%, 1.3 month","80.95%, Past 6 years, 21","Daily, is Confirmed on 2026-05-07",No Cancellation Possible,"2026-06-17 (Price: 76.96), 12.79% below",1.4 month,88.2,No Information,No Information,No Information,No Information,No Information,No Information,23.78%/0.79%/7.14%,"35.12%, 35.12%",1.2 month/2 days/14 days,2026-06-28/2026-05-09/2026-05-27,10.76%,8.49%,2.27%,0.2,0.45,92.3448/94.551/92.66/No Horizontal Resistance/139.352/152.4292/98.57,No Recent Minima/34.8663/86.4764/77.567/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,90.26%/154/25 days (Across ALL Assets),79.53%/513/25 days (Across ALL Assets)
TRENDPULSE,"PPL.TO, Long, 2026-05-03 (Price: 63.2)",2026-06-14 (Price: 67.59),"6.95%, 1.4 month","83.33%, Past 10 years, 18","Weekly, is CONFIRMED on 2026-05-01",Already confirmed,"2026-06-17 (Price: 65.32), 3.35% above",1.5 month,59.37,No Information,No Information,No Information,No Information,No Information,10.17% above/3.35% above/3.35% above,8.32%/2.92%/5.56%,"31.85%, 56.46%",2.3 years/1.2 month/9.5 months,2029-08-12/2026-06-24/2027-06-19,2.46%,4.73%,-2.27%,-0.09,0.23,66.2083/66.7139/65.2/No Horizontal Resistance/65.6559/68.3455/No EMA 200 Target,58.17/37.49/56.5867/51.3443/No F-Track Level/No F-Track Level/55.41,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets)
TRENDPULSE,"SFTBY, Long, 2026-04-26 (Price: 19.36)",2026-06-17 (Price: 22.1),"14.15%, 1.7 month","94.44%, Past 10 years, 18","Weekly, is CONFIRMED on 2026-04-24",Already confirmed,"2026-06-17 (Price: 22.1), 14.15% above",1.7 month,15.24,No Information,No Information,No Information,No Information,No Information,49.93% above/36.42% above/14.15% above,50.49%/7.64%/21.12%,"54.69%, 65.88%",8.4 months/28 days/2.5 months,2027-04-26/2026-06-05/2026-08-12,13.18%,12.28%,0.9%,0.65,0.57,22.5892/23.4488/21.24/No Horizontal Resistance/23.8631/28.656/No EMA 200 Target,10.91/4.205/18.3494/16.3581/No F-Track Level/No F-Track Level/14.06,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets)
BASELINEDIVERGENCE,"^GSPC, Long, 2026-04-19 (Price: 7126.0601)",2026-06-17 (Price: 7420.1001),"4.13%, 2 months","83.53%, Past 10 years, 85","Weekly, was CONFIRMED on 2026-04-19",Already confirmed,"2026-06-17 (Price: 7420.1001), 4.13% above",2 months,6806.4702,No Information,"^DJI, Normal Case",No Information,No Information,No Information,No Information,21.88%/0.33%/6.65%,"14.2%, 31.81%",9.8 months/2.1 months/4.2 months,2027-06-18/2026-07-19/2026-10-18,14.58%,9.27%,5.31%,0.52,0.62,7704.6962/7599.9431/9765.5661/No Horizontal Resistance/9765.5661/10911.139/No EMA 200 Target,6368.85/4128.7074/6767.7249/6316.2337/No F-Track Level/No F-Track Level/6897.21,54.55%/33/2.9 months (Across ALL Assets),70.5%/522/3.5 months (Across ALL Assets)
FRACTAL TRACK,"JPM, Long, 2026-03-29 (Price: 282.84)",2026-06-17 (Price: 333.46),"17.9%, 2.7 months","94.12%, Past 20 years, 17","Weekly, was CONFIRMED on 2026-03-29",Already confirmed,"2026-06-17 (Price: 333.46), 17.9% above",2.7 months,294.31,No Information,No Information,No Information,"23.66% (Price: 281.4195), 18.49% above, Upmove Bounce Back","2022-10-16 (Price: 101.28), 2026-01-11 (Price: 337.25)",No Information,22.26%/15.01%/16.94%,"6.94%, 37.49%",2.2 years/7 days/9.3 months,2029-05-19/2026-04-08/2027-05-07,13.23%,7.03%,6.2%,1.72,0.36,313.7261/330.7531/424.42/No Horizontal Resistance/328.9175/381.492/306.97,210.28/125.7575/275.691/208.1524/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,89.09%/55/1.4 year (Across ALL Assets),61.63%/172/7.4 months (Across ALL Assets)
FRACTAL TRACK,"CEN.NZ, Long, 2026-03-08 (Price: 9.4)",2026-06-14 (Price: 9.55),"1.6%, 3.3 months","84.62%, Past 20 years, 13","Weekly, was CONFIRMED on 2026-03-08",Already confirmed,"2026-06-17 (Price: 9.66), 2.77% above",3.4 months,9.25,No Information,No Information,No Information,"38.2% (Price: 9.1207), 5.91% above, Upmove Bounce Back","2024-09-29 (Price: 7.86), 2025-11-30 (Price: 9.9)",No Information,20.53%/10.13%/16.11%,"6.36%, 45.18%",11.3 years/6.5 months/3.9 years,2042-04-25/2026-12-15/2031-10-01,3.06%,1.18%,1.88%,-0.01,-0.02,9.7638/10.9143/10.62/9.85/11.2606/15.4512/No EMA 200 Target,9.25/6.86/8.6706/No stop loss/No F-Track Level/No F-Track Level/9.37,89.09%/55/1.4 year (Across ALL Assets),61.63%/172/7.4 months (Across ALL Assets)
TRENDPULSE,"XIU.TO, Long, 2026-03-01 (Price: 49.71)",2026-06-14 (Price: 51.75),"4.1%, 3.5 months","100.0%, Past 10 years, 16","Weekly, is CONFIRMED on 2026-02-27",Already confirmed,"2026-06-17 (Price: 51.95), 4.51% above",3.6 months,49.56,No Information,No Information,No Information,No Information,No Information,4.8% above/4.51% above/4.51% above,4.78%/1.57%/2.92%,"-0.0%, 32.4%",1.1 year/28 days/3.7 months,2027-09-25/2026-04-10/2026-08-08,4.78%,4.53%,0.25%,1.33,0.22,50.6445/51.1615/67.44/No Horizontal Resistance/53.8646/79.5406/No EMA 200 Target,35.35/27.9467/37.996/28.1885/No F-Track Level/No F-Track Level/44.14,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets)
TRENDPULSE,"BBD-B.TO, Long, 2026-03-01 (Price: 281.89)",2026-06-17 (Price: 303.18),"7.55%, 3.6 months","78.26%, Past 10 years, 23","Weekly, is CONFIRMED on 2026-02-27",Already confirmed,"2026-06-17 (Price: 303.18), 7.55% above",3.6 months,274.68,No Information,No Information,No Information,No Information,No Information,7.55% above/7.55% above/7.55% above,61.81%/8.33%/27.02%,"88.11%, 94.82%",1.3 year/1.2 month/4.1 months,2028-01-07/2026-04-22/2026-08-24,2.58%,2.38%,0.2%,0.02,0.3,324.1171/358.0567/429.57/No Horizontal Resistance/675.785/850.042/No EMA 200 Target,155.01/53.275/273.2675/206.014/No F-Track Level/No F-Track Level/186.81,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets)
TRENDPULSE,"EIF.TO, Long, 2026-03-01 (Price: 108.68)",2026-06-17 (Price: 128.65),"18.38%, 3.6 months","100.0%, Past 10 years, 30","Weekly, is CONFIRMED on 2026-02-27",Already confirmed,"2026-06-17 (Price: 128.65), 18.38% above",3.6 months,101.48,No Information,No Information,No Information,No Information,No Information,18.38% above/17.78% above/18.38% above,10.64%/2.68%/6.53%,"-0.0%, 42.92%",1.7 year/1.2 month/3.9 months,2028-08-03/2026-04-22/2026-08-17,6.52%,7.35%,-0.83%,1.96,0.38,115.5486/115.7768/157.92/No Horizontal Resistance/No Target/131.8678/No EMA 200 Target,47.67/38.216/88.2789/64.959/No F-Track Level/No F-Track Level/75.7,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets)
BASELINEDIVERGENCE,"^GSPC, Long, 2026-03-01 (Price: 6878.8799)",2026-06-17 (Price: 7420.1001),"7.87%, 3.6 months","83.53%, Past 10 years, 85","Weekly, was CONFIRMED on 2026-03-01",Already confirmed,"2026-06-17 (Price: 7420.1001), 7.87% above",3.6 months,6901.25,No Information,"^DJI, Normal Case",No Information,No Information,No Information,No Information,21.88%/0.33%/6.65%,"14.2%, 31.81%",9.8 months/2.1 months/4.2 months,2027-04-30/2026-05-31/2026-08-30,14.58%,9.27%,5.31%,0.52,0.62,7437.4449/7336.3254/9765.5661/No Horizontal Resistance/9765.5661/10911.139/6897.21,6836.17/4128.7074/6767.7249/6316.2337/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,54.55%/33/2.9 months (Across ALL Assets),70.5%/522/3.5 months (Across ALL Assets)
TRENDPULSE,"CNR.TO, Long, 2026-02-22 (Price: 151.19)",2026-06-14 (Price: 166.47),"10.11%, 3.7 months","92.59%, Past 10 years, 27","Weekly, is CONFIRMED on 2026-02-20",Already confirmed,"2026-06-17 (Price: 160.96), 6.46% above",3.8 months,146.74,No Information,No Information,No Information,No Information,No Information,9.93% above/6.46% above/6.46% above,10.37%/1.53%/6.06%,"6.29%, 28.98%",1.3 year/28 days/3.7 months,2027-12-31/2026-04-03/2026-08-01,6.05%,6.79%,-0.74%,0.9,0.39,159.9893/160.3521/192.68/167.5729/218.156/349.4971/No EMA 200 Target,130.99/127.536/136.9828/86.815/No F-Track Level/No F-Track Level/136.36,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets)
TRENDPULSE,"MAR, Long, 2026-02-15 (Price: 353.89)",2026-06-17 (Price: 394.61),"11.51%, 4.1 months","82.14%, Past 10 years, 28","Weekly, is CONFIRMED on 2026-02-13",Already confirmed,"2026-06-17 (Price: 394.61), 11.51% above",4.1 months,331.25,No Information,No Information,No Information,No Information,No Information,25.15% above/9.81% above/11.51% above,16.53%/2.6%/9.26%,"12.52%, 61.32%",5.1 months/28 days/2.6 months,2026-09-24/2026-03-27/2026-06-07,11.18%,11.49%,-0.31%,0.37,0.58,406.4427/386.6602/521.89/No Horizontal Resistance/372.972/399.3723/No EMA 200 Target,260.2/129.12/275.4012/235.5515/No F-Track Level/No F-Track Level/281.31,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets)
TRENDPULSE,"PPH, Long, 2026-02-13 (Price: 111.19)",2026-06-17 (Price: 104.24),"-6.25%, 4.1 months","100.0%, Past 4 years, 20","Daily, is CONFIRMED on 2026-02-13",Already confirmed,"2026-06-17 (Price: 104.24), 6.25% below",4.1 months,110.79,No Information,No Information,No Information,No Information,No Information,5.49% below/6.25% below/6.25% below,5.58%/0.68%/2.59%,"-0.0%, 20.52%",3.9 months/6 days/1.3 month,2026-08-01/2026-02-21/2026-04-10,7.67%,6.5%,1.17%,1.25,0.41,113.9475/114.0698/137.7/No Horizontal Resistance/No Target/120.2747/No EMA 200 Target,104.54/71.642/100.0174/96.0365/No F-Track Level/No F-Track Level/93.58,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
BASELINEDIVERGENCE,"QQQ, Long, 2026-02-08 (Price: 609.65)",2026-06-17 (Price: 722.51),"18.51%, 4.3 months","86.49%, Past 10 years, 74","Weekly, was CONFIRMED on 2026-02-08",Already confirmed,"2026-06-17 (Price: 722.51), 18.51% above",4.3 months,618.7,No Information,"^GSPC, Normal Case",No Information,No Information,No Information,No Information,44.95%/0.81%/10.22%,"13.49%, 27.25%",7 months/2.1 months/3.8 months,2026-12-09/2026-05-10/2026-07-23,23.84%,13.95%,9.89%,0.8,0.91,684.8198/671.9562/836.2536/No Horizontal Resistance/836.2536/910.0135/627.76,422.67/256.995/563.3658/526.8888/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,54.55%/33/2.9 months (Across ALL Assets),70.5%/522/3.5 months (Across ALL Assets)
BASELINEDIVERGENCE,"^NDX, Long, 2026-02-08 (Price: 25075.7695)",2026-06-17 (Price: 29670.9473),"18.33%, 4.3 months","85.71%, Past 10 years, 70","Weekly, was CONFIRMED on 2026-02-08",Already confirmed,"2026-06-17 (Price: 29670.9473), 18.33% above",4.3 months,25491.6406,No Information,"^GSPC, Normal Case",No Information,No Information,No Information,No Information,44.87%/0.79%/10.12%,"13.31%, 27.32%",7.2 months/2.1 months/3.9 months,2026-12-17/2026-05-10/2026-07-27,22.21%,13.97%,8.24%,0.8,0.91,28180.1498/27613.4374/33965.62/No Horizontal Resistance/33965.62/36701.6323/25795.98,17397.7/10555.915/25025.4383/22796.2371/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,54.55%/33/2.9 months (Across ALL Assets),70.5%/522/3.5 months (Across ALL Assets)
BASELINEDIVERGENCE,"SPY, Long, 2026-02-08 (Price: 690.62)",2026-06-17 (Price: 740.96),"7.29%, 4.3 months","84.21%, Past 10 years, 19","Weekly, was CONFIRMED on 2026-02-08",Already confirmed,"2026-06-17 (Price: 740.96), 7.29% above",4.3 months,689.58,No Information,"^GSPC, Tangent Case",No Information,No Information,No Information,No Information,7.13%/0.46%/4.0%,"5.53%, 12.25%",4.9 months/2.1 months/3.5 months,2026-09-08/2026-05-10/2026-07-10,6.25%,9.24%,-2.99%,0.53,0.62,744.0049/718.2448/969.1148/No Horizontal Resistance/969.1148/1522.3697/No EMA 200 Target,505.28/412.1625/627.1849/415.8599/No F-Track Level/No F-Track Level/687.83,54.55%/33/2.9 months (Across ALL Assets),70.5%/522/3.5 months (Across ALL Assets)
BASELINEDIVERGENCE,"QQQ, Long, 2026-02-01 (Price: 621.87)",2026-06-17 (Price: 722.51),"16.18%, 4.5 months","86.49%, Past 10 years, 74","Weekly, was CONFIRMED on 2026-02-01",Already confirmed,"2026-06-17 (Price: 722.51), 16.18% above",4.5 months,623.21,No Information,"^GSPC, Normal Case",No Information,No Information,No Information,No Information,44.95%/0.81%/10.22%,"13.49%, 27.25%",7 months/2.1 months/3.8 months,2026-12-02/2026-05-03/2026-07-16,23.84%,13.95%,9.89%,0.8,0.91,698.5466/685.4251/836.2536/No Horizontal Resistance/836.2536/910.0135/627.76,422.67/256.995/610.7303/563.3658/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,54.55%/33/2.9 months (Across ALL Assets),70.5%/522/3.5 months (Across ALL Assets)
