Function,"Symbol, Signal, Signal Date/Price[$]",Interval,Exit Signal Date/Price[$],Target for which Price has achieved over 90 percent of gain %,Backtested Target Exit Date,Next Two Target Price % from Latest Trading Price,"% Gain, Holding Period (days)","Today Trading Date/Price[$], Today price vs Signal",Remaining Potential Exit Prices [$],Remaining Potential Exit Dates,Stop Loss (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],"Win Rate [%], History Tested, Number of Trades",Signal Open Price,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
TRENDPULSE,"BDL.NS, Long, 2025-11-03 (Price: 1536.6)",Daily,2026-05-14 (Price: 1353.1),No Price Target,No Date Target,18.77%/20.91%,"-11.94%, 6.4 months","2026-05-14 (Price: 1353.1), 11.94% below",1701.6308 (Historic Rise or Fall to Pivot)/1636.018 (Avg % Gain of Historic Winning trades)/1607.04 (Function Specific Target)/2355.3598 (F-Stack 1)/2625.1645 (F-Stack 2)/1732.6702 (Backtested Max),2026-07-08 (Max),1488.8/184.5375/1479.6462/1355.4768/No F-Track Level/No F-Track Level/1513.57,"100.0%, Past 4 years, 26",1530.0,No Information,No Information,No Information,No Information,No Information,11.94% below/11.94% below/11.94% below,12.76%/0.22%/6.47%,"-0.0%, 26.62%",5.7 months/6 days/1.3 month,21.24%,33.91%,-12.67%,1.3,1.42,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
SIGMASHELL,"BDL.NS, Long, 2025-09-01 (Price: 1458.7)",Daily,2026-05-13 (Price: 1360.3),No Price Target,No Date Target,23.44%/38.31%,"-7.24%, 8.5 months","2026-05-14 (Price: 1353.1), 7.24% below",1871.5121 (Avg % Gain of Historic Winning trades)/2355.3598 (Function Specific Target)/2355.3598 (F-Stack 1)/2625.1645 (F-Stack 2)/2072.6668 (Backtested Max)/1670.2115 (Backtested Min),No Next Date Target,1428.9/184.5375/1355.4768/1101.1152/No F-Track Level/No F-Track Level/1445.27,"71.43%, Past 5 years, 7",1440.0,"-8.16, 67.5%",No Information,No Information,No Information,No Information,No Information,42.09%/14.5%/28.3%,"4.95%, 30.16%",3.8 months/2.4 months/3.1 months,19.75%,18.52%,1.23%,0.4,0.83,68.18%/44/3.8 months (Across ALL Assets),69.36%/297/3.8 months (Across ALL Assets)
TRENDPULSE,"GOOG, Long, 2026-05-06 (Price: 395.14)",Daily,No Exit Yet,No Price Target,2026-05-14 (Min),4.57%/10.16%,"0.51%, 8 days","2026-05-14 (Price: 397.17), 0.51% above",415.3317 (Avg % Gain of Historic Winning trades)/586.26 (Function Specific Target)/505.0904 (F-Stack 1)/561.7053 (F-Stack 2)/437.5385 (Backtested Max),2026-08-26 (Max)/2026-06-17 (Avg),273.14/84.51/365.3613/345.4418/No F-Track Level/No F-Track Level/284.28,"100.0%, Past 4 years, 20",389.26,No Information,No Information,No Information,No Information,No Information,4.62% above/0.51% above/0.51% above,10.73%/0.12%/5.11%,"-0.0%, 25.37%",2.6 months/6 days/29 days,19.91%,22.22%,-2.31%,1.44,1.16,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
TRENDPULSE,"GOOG, Long, 2025-11-30 (Price: 320.12)",Weekly,2026-05-14 (Price: 397.17),No Price Target,No Date Target,23.0%,"24.07%, 5.5 months","2026-05-14 (Price: 397.17), 24.07% above",488.5 (Function Specific Target),2026-05-22 (Max),147.74/84.51/240.3589/219.0619/No F-Track Level/No F-Track Level/203.2,"100.0%, Past 10 years, 20",311.01,No Information,No Information,No Information,No Information,No Information,32.54% above/24.07% above/24.07% above,19.02%/4.43%/10.08%,"-0.0%, 15.08%",4 months/1.2 month/1.7 month,13.59%,17.02%,-3.43%,1.76,0.92,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets)
TRENDPULSE,"RY.TO, Long, 2026-04-28 (Price: 243.14)",Daily,2026-05-11 (Price: 247.37),251.9174 (Backtested Max),No Date Target,34.49%/110.16%,"3.82%, 16 days","2026-05-14 (Price: 252.43), 3.82% above",339.4883 (F-Stack 1)/530.5093 (F-Stack 2),2026-10-21 (Max)/2026-05-24 (Avg),239.56/118.8425/221.431/148.4673/No F-Track Level/No F-Track Level/214.73,"100.0%, Past 4 years, 19",241.26,No Information,No Information,No Information,No Information,No Information,4.84% above/3.82% above/3.82% above,3.61%/0.14%/1.7%,"-0.0%, 22.27%",4.1 months/4 days/18 days,7.2%,13.15%,-5.95%,1.29,1.06,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
TRENDPULSE,"RY.TO, Long, 2026-04-20 (Price: 245.85)",Daily,2026-05-12 (Price: 249.87),No Price Target,2026-05-16 (Avg),0.49%/0.91%,"2.68%, 24 days","2026-05-14 (Price: 252.43), 2.68% above",253.668 (Historic Rise or Fall to Pivot)/339.4883 (F-Stack 1)/530.5093 (F-Stack 2)/254.7252 (Backtested Max),2026-10-13 (Max)/2026-05-16 (Avg),218.5/118.8425/221.431/148.4673/No F-Track Level/No F-Track Level/212.91,"100.0%, Past 4 years, 19",244.5,No Information,No Information,No Information,No Information,No Information,4.7% above/2.68% above/2.68% above,3.61%/0.14%/1.7%,"-0.0%, 22.27%",4.1 months/4 days/18 days,7.2%,13.15%,-5.95%,1.29,1.06,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
FRACTAL TRACK,"RELIANCE.NS, Long, 2026-04-26 (Price: 1327.8)",Weekly,No Exit Yet,No Price Target,2026-05-16 (Min),5.18%/13.62%,"2.56%, 18 days","2026-05-14 (Price: 1361.8), 2.56% above",1547.2853 (Avg % Gain of Historic Winning trades)/1625.97 (Function Specific Target)/1610.3 (Horizontal)/1879.7264 (F-Stack 1)/2065.5547 (F-Stack 2)/1432.32 (EMA 200)/1641.5591 (Backtested Max),2030-01-10 (Max)/2026-05-16 (Min)/2027-02-11 (Avg),1200.1/1024.7604/1288.3015/1032.6763/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"91.3%, Past 20 years, 23",1363.2,No Information,No Information,No Information,"61.8% (Price: 1304.6849), 4.38% above, Upmove Bounce Back","2025-04-13 (Price: 1114.85), 2026-01-11 (Price: 1611.8)",No Information,23.63%/4.72%/16.53%,"1.69%, 20.86%",2.6 years/14 days/6.7 months,15.03%,9.05%,5.98%,1.32,0.46,89.09%/55/1.4 year (Across ALL Assets),61.63%/172/7.4 months (Across ALL Assets)
TRENDPULSE,"RELIANCE.NS, Long, 2024-02-29 (Price: 1460.8)",Monthly,2026-05-14 (Price: 1361.8),No Price Target,No Date Target,15.1%/15.69%,"-6.78%, 2.2 years","2026-05-14 (Price: 1361.8), 6.78% below",2144.8926 (Historic Rise or Fall to Pivot)/1725.643 (Avg % Gain of Historic Winning trades)/1575.43 (Function Specific Target)/2250.6285 (F-Stack 2)/2080.9096 (Backtested Max)/1567.4384 (Backtested Min),No Next Date Target,1071.86/853.4344/1393.886/957.4297/No F-Track Level/No F-Track Level/1244.6,"84.62%, Past 20 years, 13",1435.0,No Information,No Information,No Information,No Information,No Information,4.54% below/6.78% below/6.78% below,42.45%/7.3%/18.13%,"0.53%, 36.79%",1.4 year/7.1 months/1.1 year,6.85%,11.69%,-4.84%,0.87,0.6,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
DELTADRIFT,"MCD, Long, 2026-05-12 (Price: 274.84)",Daily,No Exit Yet,No Price Target,2026-05-13 (Min),1.3%/2.66%,"0.05%, 2 days","2026-05-14 (Price: 274.97), 0.05% above",292.4298 (Historic Rise or Fall to Pivot)/282.2882 (Avg % Gain of Historic Winning trades)/287.36 (Function Specific Target)/321.444 (Horizontal)/370.0426 (F-Stack 1)/590.3302 (F-Stack 2)/308.63 (EMA 200)/287.9224 (Backtested Max)/278.5503 (Backtested Min),2026-05-30 (Max)/2026-05-22 (Avg),274.6/230.37/254.2758/233.8976/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"70.59%, Past 4 years, 17",278.2,No Information,No Information,No Information,No Information,No Information,No Information,4.76%/1.35%/2.71%,"6.54%, 6.94%",13 days/1 day/7 days,3.8%,2.75%,1.05%,0.03,0.06,79.59%/196/16 days (Across ALL Assets),75.96%/570/16 days (Across ALL Assets)
PULSEGAUGE,"MCD, Long, 2026-04-23 (Price: 302.53)",Weekly,No Exit Yet,No Price Target,2026-05-11 (Min),12.24%/14.81%,"-9.11%, 21 days","2026-05-14 (Price: 274.97), 9.11% below",315.6901 (Historic Rise or Fall to Pivot)/346.4876 (Avg % Gain of Historic Winning trades)/370.0426 (Function Specific Target)/321.444 (Horizontal)/370.0426 (F-Stack 1)/590.3302 (F-Stack 2)/308.63 (EMA 200)/359.1031 (Backtested Max)/344.0674 (Backtested Min),2031-11-16 (Max)/2027-03-10 (Avg),297.01/230.37/254.2758/233.8976/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"81.82%, Past 25 years, 22",312.15,No Information,No Information,No Information,No Information,No Information,No Information,18.7%/13.73%/14.53%,"30.12%, 32.62%",3.9 years/13 days/7.4 months,7.58%,6.73%,0.85%,0.37,-0.21,67.21%/61/6.6 months (Across ALL Assets),73.72%/331/5.3 months (Across ALL Assets)
OSCILLATOR DELTA,"GLD, Long, 2026-05-06 (Price: 430.96)",Daily,2026-05-11 (Price: 434.65),No Price Target,2026-05-16 (Min),4.04%/4.59%,"-0.87%, 8 days","2026-05-14 (Price: 427.21), 0.87% below",446.8193 (Historic Rise or Fall to Pivot)/444.449 (Avg % Gain of Historic Winning trades)/452.51 (Function Specific Target)/520.3579 (F-Stack 1)/624.146 (F-Stack 2)/465.997 (Backtested Max),2026-08-31 (Max)/2026-05-16 (Min)/2026-06-12 (Avg),No Recent Minima/150.8/424.4974/381.6561/No F-Track Level/No F-Track Level/396.87,"84.62%, Past 6 years, 13",430.15,No Information,No Information,No Information,No Information,No Information,No Information,8.13%/0.35%/3.13%,"11.51%, 12.05%",2.7 months/7 days/26 days,4.72%,11.73%,-7.01%,0.07,0.83,90.26%/154/25 days (Across ALL Assets),79.53%/513/25 days (Across ALL Assets)
PULSEGAUGE,"GLD, Long, 2026-04-23 (Price: 431.04)",Weekly,No Exit Yet,No Price Target,2026-05-13 (Min),3.89%/12.45%,"-0.89%, 21 days","2026-05-14 (Price: 427.21), 0.89% below",443.8419 (Historic Rise or Fall to Pivot)/483.8855 (Avg % Gain of Historic Winning trades)/520.3579 (Function Specific Target)/520.3579 (F-Stack 1)/624.146 (F-Stack 2)/487.7218 (Backtested Max)/480.3941 (Backtested Min),2031-02-28 (Max)/2027-02-08 (Avg),413.38/150.8/424.4974/381.6561/No F-Track Level/No F-Track Level/396.87,"87.5%, Past 21 years, 16",443.13,No Information,No Information,No Information,No Information,No Information,No Information,13.15%/11.45%/12.26%,"21.9%, 24.36%",3.4 years/14 days/6.7 months,7.89%,7.57%,0.32%,0.53,-0.24,67.21%/61/6.6 months (Across ALL Assets),73.72%/331/5.3 months (Across ALL Assets)
FRACTAL TRACK,"AIA.NZ, Long, 2026-04-19 (Price: 8.18)",Weekly,No Exit Yet,8.3951 (Backtested Min),No Date Target,2.16%/6.71%,"2.57%, 25 days","2026-05-14 (Price: 8.39), 2.57% above",8.571 (Historic Rise or Fall to Pivot)/9.3587 (Avg % Gain of Historic Winning trades)/9.27 (Function Specific Target)/8.953 (Horizontal)/11.1706 (F-Stack 1)/12.8535 (F-Stack 2)/9.8594 (Backtested Max),2029-07-29 (Max)/2026-07-19 (Min)/2027-11-13 (Avg),7.97/7.0/7.3934/6.6643/No F-Track Level/No F-Track Level/8.11,"93.75%, Past 20 years, 16",8.25,No Information,No Information,No Information,"78.6% (Price: 7.7534), 8.21% above, Upmove Bounce Back","2025-07-20 (Price: 7.365), 2026-03-01 (Price: 9.18)",No Information,20.53%/2.63%/14.41%,"4.23%, 18.81%",2.3 years/2.1 months/1.1 year,8.91%,4.78%,4.13%,0.79,0.23,89.09%/55/1.4 year (Across ALL Assets),61.63%/172/7.4 months (Across ALL Assets)
PULSEGAUGE,"AIA.NZ, Long, 2026-04-23 (Price: 8.2)",Weekly,No Exit Yet,8.3943 (Historic Rise or Fall to Pivot),No Date Target,6.71%/12.53%,"2.32%, 21 days","2026-05-14 (Price: 8.39), 2.32% above",9.521 (Avg % Gain of Historic Winning trades)/11.1706 (Function Specific Target)/8.953 (Horizontal)/11.1706 (F-Stack 1)/12.8535 (F-Stack 2)/9.7203 (Backtested Max)/9.4415 (Backtested Min),2029-08-02 (Max)/2026-06-05 (Min)/2027-07-31 (Avg),7.97/7.0/7.3934/6.6643/No F-Track Level/No F-Track Level/8.11,"81.25%, Past 25 years, 16",8.3,No Information,No Information,No Information,No Information,No Information,No Information,18.54%/15.14%/16.11%,"24.06%, 27.39%",2.3 years/1 month/10.7 months,6.04%,5.26%,0.78%,0.32,-0.22,67.21%/61/6.6 months (Across ALL Assets),73.72%/331/5.3 months (Across ALL Assets)
TRENDPULSE,"GRANULES.NS, Long, 2026-05-06 (Price: 736.0)",Daily,No Exit Yet,No Price Target,2026-05-14 (Min),2.97%/4.44%,"-0.1%, 8 days","2026-05-14 (Price: 735.3), 0.1% below",757.1232 (Historic Rise or Fall to Pivot)/767.9424 (Avg % Gain of Historic Winning trades)/1095.4 (Function Specific Target)/884.591 (F-Stack 2)/806.4352 (Backtested Max),2026-06-27 (Max)/2026-05-29 (Avg),554.35/229.525/696.635/643.2768/No F-Track Level/No F-Track Level/561.93,"70.83%, Past 4 years, 24",714.5,No Information,No Information,No Information,No Information,No Information,0.1% below/0.1% below/0.1% below,9.57%/1.56%/4.34%,"15.65%, 34.75%",1.2 month/6 days/16 days,5.43%,19.43%,-14.0%,-0.0,0.92,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
TRENDPULSE,"GRANULES.NS, Long, 2024-12-31 (Price: 592.3)",Monthly,No Exit Yet,732.8952 (F-Stack 1),No Date Target,18.86%/27.84%,"24.14%, 1.4 year","2026-05-14 (Price: 735.3), 24.14% above",993.6425 (Historic Rise or Fall to Pivot)/1082.6652 (Avg % Gain of Historic Winning trades)/940.0 (Function Specific Target)/874.0036 (F-Stack 2)/1327.2851 (Backtested Max),2027-09-17 (Max),280.1/229.525/500.6768/454.1688/No F-Track Level/No F-Track Level/531.3,"100.0%, Past 20 years, 17",580.1,No Information,No Information,No Information,No Information,No Information,24.14% above/24.01% above/24.14% above,124.09%/7.62%/82.79%,"-0.0%, 48.59%",1.9 year/5.1 months/10.3 months,25.6%,15.18%,10.42%,1.04,0.67,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
OSCILLATOR DELTA,"BRK-B, Long, 2026-05-07 (Price: 475.08)",Daily,2026-05-14 (Price: 484.06),No Price Target,2026-05-14 (Min),0.91%/1.19%,"1.89%, 7 days","2026-05-14 (Price: 484.06), 1.89% above",500.6393 (Historic Rise or Fall to Pivot)/488.4773 (Avg % Gain of Historic Winning trades)/536.84 (Function Specific Target)/512.2133 (Horizontal)/630.85 (F-Stack 1)/709.9376 (F-Stack 2)/489.82 (EMA 200)/513.6565 (Backtested Max),2026-09-14 (Max)/2026-06-19 (Avg),No Recent Minima/268.082/449.7662/405.99/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"100.0%, Past 6 years, 18",469.255,No Information,No Information,No Information,No Information,No Information,No Information,8.12%/0.15%/2.82%,"0.0%, 6.97%",3 months/5 days/1 month,13.39%,12.19%,1.2%,1.06,0.86,90.26%/154/25 days (Across ALL Assets),79.53%/513/25 days (Across ALL Assets)
PULSEGAUGE,"NFLX, Long, 2026-04-23 (Price: 92.82)",Weekly,No Exit Yet,No Price Target,2026-05-14 (Min),16.06%/18.15%,"-6.33%, 21 days","2026-05-14 (Price: 86.94), 6.33% below",100.9046 (Historic Rise or Fall to Pivot)/127.8781 (Avg % Gain of Historic Winning trades)/139.352 (Function Specific Target)/139.352 (F-Stack 1)/152.4292 (F-Stack 2)/102.72 (EMA 200)/137.0302 (Backtested Max)/124.8707 (Backtested Min),2029-08-02 (Max)/2027-01-30 (Avg),76.87/34.8663/86.4764/77.567/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"94.12%, Past 23 years, 17",97.145,No Information,No Information,No Information,No Information,No Information,No Information,47.63%/34.53%/37.77%,"57.74%, 57.13%",2.3 years/15 days/6.5 months,21.2%,21.21%,-0.01%,1.16,0.19,67.21%/61/6.6 months (Across ALL Assets),73.72%/331/5.3 months (Across ALL Assets)
SIGMASHELL,"BABA, Long, 2026-03-03 (Price: 135.59)",Daily,2026-05-12 (Price: 134.78),No Price Target,No Date Target,5.32%/5.63%,"4.08%, 2.4 months","2026-05-14 (Price: 141.12), 4.08% above",148.6338 (Historic Rise or Fall to Pivot)/161.6368 (Avg % Gain of Historic Winning trades)/395.5515 (Function Specific Target)/181.595 (Horizontal)/395.5515 (F-Stack 1)/453.696 (F-Stack 2)/149.06 (EMA 200)/230.9369 (Backtested Max),2027-09-27 (Max)/2026-08-26 (Avg),118.09/67.495/108.0763/No stop loss/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"75.0%, Past 5 years, 16",136.38,"-5.71, 75.0%",No Information,No Information,No Information,No Information,No Information,70.32%/2.42%/19.21%,"29.44%, 56.8%",1.1 year/1.6 month/4.1 months,29.01%,2.08%,26.93%,0.36,0.19,68.18%/44/3.8 months (Across ALL Assets),69.36%/297/3.8 months (Across ALL Assets)
TRENDPULSE,"HDFCBANK.NS, Long, 2026-05-07 (Price: 796.05)",Daily,No Exit Yet,No Price Target,2026-05-15 (Min),5.43%/6.06%,"-3.33%, 7 days","2026-05-14 (Price: 769.55), 3.33% below",816.1901 (Historic Rise or Fall to Pivot)/825.9815 (Avg % Gain of Historic Winning trades)/922.26 (Function Specific Target)/1009.6 (Horizontal)/1098.0619 (F-Stack 1)/1180.6259 (F-Stack 2)/936.64 (EMA 200)/860.9281 (Backtested Max)/811.3342 (Backtested Min),2026-09-14 (Max)/2026-05-15 (Min)/2026-06-28 (Avg),772.3/640.9/765.1075/697.8792/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"100.0%, Past 4 years, 19",794.0,No Information,No Information,No Information,No Information,No Information,3.39% below/3.33% below/3.33% below,8.15%/1.92%/3.76%,"-0.0%, 9.57%",3 months/6 days/1.2 month,14.18%,6.24%,7.94%,1.18,0.33,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
DELTADRIFT,"GILD, Long, 2026-04-23 (Price: 133.64)",Daily,No Exit Yet,No Price Target,2026-05-14 (Min),3.22%/3.55%,"-1.18%, 21 days","2026-05-14 (Price: 132.06), 1.18% below",137.9165 (Avg % Gain of Historic Winning trades)/136.75 (Function Specific Target)/154.7608 (F-Stack 1)/163.0355 (F-Stack 2)/140.7096 (Backtested Max)/136.3128 (Backtested Min),2026-06-18 (Max)/2026-06-02 (Avg),132.9/57.18/121.083/104.5806/No F-Track Level/No F-Track Level/127.78,"83.33%, Past 4 years, 6",134.02,No Information,No Information,No Information,No Information,No Information,No Information,5.29%/2.0%/3.2%,"6.53%, 9.04%",1.3 month/15 days/28 days,4.7%,10.22%,-5.52%,0.2,0.58,79.59%/196/16 days (Across ALL Assets),75.96%/570/16 days (Across ALL Assets)
SIGMASHELL,"TRI.TO, Long, 2026-02-03 (Price: 125.41)",Daily,No Exit Yet,No Price Target,2026-05-13 (Max),64.95%/121.8%,"-13.4%, 3.3 months","2026-05-14 (Price: 108.61), 13.4% below",293.2329 (Function Specific Target)/240.8933 (Horizontal)/293.2329 (F-Stack 1)/455.2123 (F-Stack 2)/179.15 (EMA 200),No Next Date Target,No Recent Minima/No Horizontal Support/93.0152/69.3828/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"85.71%, Past 5 years, 14",134.99,"-13.7, 100.0%",No Information,No Information,No Information,No Information,No Information,12.27%/0.96%/6.6%,"10.99%, 12.83%",2.3 months/1.2 month/1.8 month,6.18%,4.49%,1.69%,0.16,0.21,68.18%/44/3.8 months (Across ALL Assets),69.36%/297/3.8 months (Across ALL Assets)
TRENDPULSE,"XIU.TO, Long, 2025-11-30 (Price: 46.43)",Monthly,No Exit Yet,50.1212 (Avg % Gain of Historic Winning trades),No Date Target,3.89%/4.0%,"8.36%, 5.5 months","2026-05-14 (Price: 50.31), 8.36% above",52.2663 (Historic Rise or Fall to Pivot)/67.39 (Function Specific Target)/53.8646 (F-Stack 1)/79.5406 (F-Stack 2)/52.322 (Backtested Max),2027-08-17 (Max)/2026-05-22 (Min)/2026-09-30 (Avg),28.76/27.9467/37.996/28.1885/No F-Track Level/No F-Track Level/41.03,"100.0%, Past 20 years, 14",45.21,No Information,No Information,No Information,No Information,No Information,12.37% above/10.89% above/8.36% above,12.69%/2.94%/7.95%,"-0.0%, 19.49%",1.2 year/4 months/7 months,5.69%,4.1%,1.59%,2.04,0.18,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
OSCILLATOR DELTA,"NAUKRI.NS, Long, 2026-04-16 (Price: 1047.7)",Daily,2026-05-12 (Price: 930.9),No Price Target,2026-05-14 (Avg),17.31%/18.26%,"-10.49%, 28 days","2026-05-14 (Price: 937.75), 10.49% below",1138.1165 (Historic Rise or Fall to Pivot)/1108.9905 (Avg % Gain of Historic Winning trades)/1100.09 (Function Specific Target)/1483.595 (Horizontal)/2223.4618 (F-Stack 1)/2377.3661 (F-Stack 2)/1244.46 (EMA 200)/1181.3865 (Backtested Max),2026-07-29 (Max),No Recent Minima/662.12/920.5126/832.4874/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"88.24%, Past 6 years, 17",1033.05,No Information,No Information,No Information,No Information,No Information,No Information,12.76%/0.42%/5.85%,"11.11%, 12.89%",2.4 months/4 days/20 days,13.92%,7.62%,6.3%,0.53,0.39,90.26%/154/25 days (Across ALL Assets),79.53%/513/25 days (Across ALL Assets)
PULSEGAUGE,"CEN.NZ, Long, 2026-04-28 (Price: 9.23)",Weekly,No Exit Yet,9.8433 (Horizontal),No Date Target,5.8%/6.55%,"7.26%, 16 days","2026-05-14 (Price: 9.9), 7.26% above",10.548 (Avg % Gain of Historic Winning trades)/11.2606 (Function Specific Target)/11.2606 (F-Stack 1)/15.4512 (F-Stack 2)/10.7363 (Backtested Max)/10.4742 (Backtested Min),2033-06-17 (Max)/2026-05-26 (Min)/2027-04-14 (Avg),9.06/6.86/8.6706/No stop loss/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"76.47%, Past 25 years, 17",9.34,No Information,No Information,No Information,No Information,No Information,No Information,16.32%/13.48%/14.28%,"23.14%, 26.11%",5 years/20 days/8.1 months,4.51%,3.77%,0.74%,0.15,-0.3,67.21%/61/6.6 months (Across ALL Assets),73.72%/331/5.3 months (Across ALL Assets)
PULSEGAUGE,"BYD.TO, Long, 2025-07-08 (Price: 209.81)",Weekly,2026-05-13 (Price: 134.54),No Price Target,No Date Target,79.31%/82.44%,"-31.79%, 10.3 months","2026-05-14 (Price: 143.11), 31.79% below",264.0459 (Avg % Gain of Historic Winning trades)/367.2583 (Function Specific Target)/256.6133 (Horizontal)/367.2583 (F-Stack 1)/388.6839 (F-Stack 2)/268.305 (Backtested Max)/261.0876 (Backtested Min),2027-02-01 (Max),199.76/188.7067/147.1212/139.9966/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"76.92%, Past 22 years, 13",213.29,No Information,No Information,No Information,No Information,No Information,No Information,27.88%/24.44%/25.85%,"42.94%, 40.93%",1.1 year/1.6 month/6.2 months,4.53%,9.33%,-4.8%,0.2,-0.01,67.21%/61/6.6 months (Across ALL Assets),73.72%/331/5.3 months (Across ALL Assets)
PULSEGAUGE,"ASHR, Long, 2025-10-10 (Price: 31.48)",Weekly,2026-05-11 (Price: 36.51),No Price Target,No Date Target,3.34%/4.12%,"14.8%, 7.2 months","2026-05-14 (Price: 36.14), 14.8% above",37.628 (Avg % Gain of Historic Winning trades)/60.2967 (Function Specific Target)/39.9467 (Horizontal)/60.2967 (F-Stack 1)/80.3432 (F-Stack 2)/38.0404 (Backtested Max)/37.3479 (Backtested Min),2027-08-18 (Max)/2027-01-26 (Avg),25.21/23.68/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"83.33%, Past 12 years, 6",32.82,No Information,No Information,No Information,No Information,No Information,No Information,20.84%/18.64%/19.53%,"28.49%, 29.84%",1.3 year/2 months/10.9 months,5.6%,2.08%,3.52%,0.29,-0.23,67.21%/61/6.6 months (Across ALL Assets),73.72%/331/5.3 months (Across ALL Assets)
SIGMASHELL,"PERSISTENT.NS, Long, 2026-03-06 (Price: 4777.5)",Daily,No Exit Yet,No Price Target,2026-05-14 (Min),19.99%/27.27%,"-3.11%, 2.3 months","2026-05-14 (Price: 4628.7998), 3.11% below",5891.1352 (Avg % Gain of Historic Winning trades)/9957.5854 (Function Specific Target)/6693.95 (Horizontal)/9957.5854 (F-Stack 1)/15965.083 (F-Stack 2)/5553.91 (EMA 200)/7462.9327 (Backtested Max),2026-10-04 (Max)/2026-07-01 (Avg),4641.7/1548.5125/3950.0879/2531.9096/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"70.0%, Past 5 years, 10",4648.3999,"-5.73, 100.0%",No Information,No Information,No Information,No Information,No Information,56.21%/4.44%/23.31%,"11.83%, 29.6%",4.9 months/1.6 month/2.7 months,20.66%,18.38%,2.28%,0.43,0.93,68.18%/44/3.8 months (Across ALL Assets),69.36%/297/3.8 months (Across ALL Assets)
DELTADRIFT,"GNE.NZ, Short, 2026-05-04 (Price: 2.44)",Daily,2026-05-14 (Price: 2.5),No Price Target,No Date Target,-16.5%/-5.41%,"-2.46%, 10 days","2026-05-14 (Price: 2.5), 2.46% above",2.3648 (Historic Rise or Fall to Pivot)/2.3956 (Avg % Gain of Historic Winning trades)/2.38 (Function Specific Target)/2.0875 (Horizontal)/2.38 (EMA 200),No Next Date Target,2.47/3.3125/No Next Fib Ext/No Next Fib Ext/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"100.0%, Past 4 years, 4",2.46,No Information,No Information,No Information,No Information,No Information,No Information,2.56%/1.05%/1.82%,"0.0%, 2.56%",1 day/1 day/1 day,5.28%,3.82%,1.46%,1.24,-0.47,79.41%/34/4 days (Across ALL Assets),62.71%/118/6 days (Across ALL Assets)
