Function,"Symbol, Signal, Signal Date/Price[$]",Interval,Exit Signal Date/Price[$],Target for which Price has achieved over 90 percent of gain %,Backtested Target Exit Date,Next Two Target Price % from Latest Trading Price,"% Gain, Holding Period (days)","Today Trading Date/Price[$], Today price vs Signal",Remaining Potential Exit Prices [$],Remaining Potential Exit Dates,Stop Loss (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],"Win Rate [%], History Tested, Number of Trades",Signal Open Price,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
TRENDPULSE,"RELIANCE.NS, Long, 2024-02-29 (Price: 1460.8)",Monthly,2026-05-20 (Price: 1359.7),No Price Target,No Date Target,15.28%/15.87%,"-6.92%, 2.3 years","2026-05-20 (Price: 1359.7), 6.92% below",2144.8926 (Historic Rise or Fall to Pivot)/1725.643 (Avg % Gain of Historic Winning trades)/1575.43 (Function Specific Target)/2250.6285 (F-Stack 2)/2080.9096 (Backtested Max)/1567.4384 (Backtested Min),No Next Date Target,1071.86/853.4344/1393.886/957.4297/No F-Track Level/No F-Track Level/1244.6,"84.62%, Past 20 years, 13",1435.0,No Information,No Information,No Information,No Information,No Information,4.69% below/6.92% below/6.92% below,42.45%/7.3%/18.13%,"0.53%, 36.79%",1.4 year/7.1 months/1.1 year,6.85%,11.69%,-4.84%,0.87,0.6,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
DELTADRIFT,"MCD, Long, 2026-05-12 (Price: 274.84)",Daily,2026-05-18 (Price: 282.47),No Price Target,2026-05-22 (Avg),0.72%/2.53%,"1.98%, 8 days","2026-05-20 (Price: 280.27), 1.98% above",292.4298 (Historic Rise or Fall to Pivot)/282.2882 (Avg % Gain of Historic Winning trades)/287.36 (Function Specific Target)/321.444 (Horizontal)/370.0426 (F-Stack 1)/590.3302 (F-Stack 2)/308.18 (EMA 200)/287.9224 (Backtested Max),2026-05-30 (Max)/2026-05-22 (Avg),274.6/230.37/254.2758/233.8976/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"70.59%, Past 4 years, 17",278.2,No Information,No Information,No Information,No Information,No Information,No Information,4.76%/1.35%/2.71%,"6.54%, 6.94%",13 days/1 day/7 days,3.8%,2.75%,1.05%,0.03,0.06,79.59%/196/16 days (Across ALL Assets),75.96%/570/16 days (Across ALL Assets)
DELTADRIFT,"SPOT, Long, 2026-05-01 (Price: 441.51)",Daily,No Exit Yet,No Price Target,2026-05-22 (Max),5.63%/5.63%,"-1.85%, 19 days","2026-05-20 (Price: 433.32), 1.85% below",457.7134 (Historic Rise or Fall to Pivot)/484.0716 (Avg % Gain of Historic Winning trades)/470.89 (Function Specific Target)/854.3544 (F-Stack 1)/922.2645 (F-Stack 2)/576.09 (EMA 200)/506.6327 (Backtested Max)/457.7134 (Backtested Min),2026-05-22 (Max),434.2/118.6/433.8097/410.2623/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"70.0%, Past 4 years, 10",450.785,No Information,No Information,No Information,No Information,No Information,No Information,14.75%/3.67%/9.64%,"16.71%, 16.71%",15 days/1 day/4 days,5.76%,8.16%,-2.4%,0.13,0.44,79.59%/196/16 days (Across ALL Assets),75.96%/570/16 days (Across ALL Assets)
TRENDPULSE,"MEL.NZ, Long, 2026-05-01 (Price: 5.72)",Daily,2026-05-18 (Price: 5.88),No Price Target,No Date Target,4.72%/17.88%,"1.22%, 19 days","2026-05-20 (Price: 5.79), 1.22% above",6.825 (Horizontal)/7.4565 (F-Stack 1)/8.4213 (F-Stack 2)/6.0632 (Backtested Max),2027-04-26 (Max)/2026-05-29 (Min)/2026-07-31 (Avg),5.53/4.3875/4.5145/3.5923/No F-Track Level/No F-Track Level/5.67,"94.59%, Past 4 years, 37",5.65,No Information,No Information,No Information,No Information,No Information,1.94% above/1.22% above/1.22% above,6.0%/0.46%/2.59%,"6.51%, 16.22%",8.3 months/20 days/2.1 months,13.84%,2.96%,10.88%,0.23,0.15,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
TRENDPULSE,"AIA.NZ, Long, 2026-04-12 (Price: 8.25)",Weekly,No Exit Yet,No Price Target,2026-05-22 (Min),8.03%/10.36%,"-3.39%, 1.3 month","2026-05-20 (Price: 7.97), 3.39% below",8.9422 (Historic Rise or Fall to Pivot)/8.7953 (Avg % Gain of Historic Winning trades)/8.61 (Function Specific Target)/8.953 (Horizontal)/11.1706 (F-Stack 1)/12.8535 (F-Stack 2)/9.4075 (Backtested Max),2026-09-11 (Max)/2026-05-22 (Min)/2026-07-25 (Avg),7.97/7.0017/7.3934/6.6643/No F-Track Level/No F-Track Level/8.04,"100.0%, Past 10 years, 22",8.1,No Information,No Information,No Information,No Information,No Information,3.39% below/3.63% below/3.39% below,14.03%/0.47%/6.61%,"-0.0%, 7.89%",3.5 months/28 days/2.4 months,10.76%,5.7%,5.06%,1.18,0.29,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets)
DELTADRIFT,"XLU, Long, 2026-05-19 (Price: 44.34)",Daily,No Exit Yet,No Price Target,2026-05-20 (Min),0.79%/2.27%,"0.38%, 1 day","2026-05-20 (Price: 44.51), 0.38% above",46.6191 (Historic Rise or Fall to Pivot)/45.5194 (Avg % Gain of Historic Winning trades)/46.07 (Function Specific Target)/47.3425 (Horizontal)/49.4858 (F-Stack 1)/65.2454 (F-Stack 2)/46.1313 (Backtested Max)/44.8632 (Backtested Min),2026-07-14 (Max)/2026-06-06 (Avg),43.87/29.8725/43.7042/35.4254/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"92.86%, Past 4 years, 14",43.82,No Information,No Information,No Information,No Information,No Information,No Information,4.04%/1.18%/2.66%,"8.55%, 8.55%",1.3 month/1 day/13 days,9.69%,4.86%,4.83%,0.56,0.24,79.59%/196/16 days (Across ALL Assets),75.96%/570/16 days (Across ALL Assets)
TRENDPULSE,"CEN.NZ, Long, 2026-05-07 (Price: 9.9)",Daily,No Exit Yet,No Price Target,2026-05-21 (Min),0.1%/0.87%,"0.81%, 13 days","2026-05-20 (Price: 9.98), 0.81% above",10.0673 (Historic Rise or Fall to Pivot)/10.1861 (Avg % Gain of Historic Winning trades)/9.99 (Function Specific Target)/11.2606 (F-Stack 1)/15.4512 (F-Stack 2)/10.6484 (Backtested Max),2026-10-01 (Max)/2026-05-21 (Min)/2026-07-06 (Avg),9.23/6.86/8.6706/No stop loss/No F-Track Level/No F-Track Level/9.29,"73.33%, Past 4 years, 30",9.85,No Information,No Information,No Information,No Information,No Information,1.94% above/0.81% above/0.81% above,7.56%/0.63%/2.89%,"7.04%, 16.17%",3.4 months/10 days/1.4 month,1.21%,5.44%,-4.23%,0.03,0.28,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
PULSEGAUGE,"MFT.NZ, Long, 2025-10-10 (Price: 60.68)",Weekly,No Exit Yet,No Price Target,2026-05-23 (Avg),31.45%/32.66%,"-11.67%, 7.4 months","2026-05-20 (Price: 53.6), 11.67% below",71.1048 (Avg % Gain of Historic Winning trades)/105.252 (Function Specific Target)/85.45 (Horizontal)/105.252 (F-Stack 1)/119.9356 (F-Stack 2)/73.2529 (Backtested Max)/70.4555 (Backtested Min),2027-12-01 (Max)/2026-05-23 (Avg),59.35/55.185/54.7158/45.8971/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"77.78%, Past 25 years, 18",63.2,No Information,No Information,No Information,No Information,No Information,No Information,20.72%/16.11%/17.18%,"25.75%, 28.38%",1.5 year/4 days/5.2 months,6.06%,11.56%,-5.5%,0.26,-0.05,67.21%/61/6.6 months (Across ALL Assets),73.72%/331/5.3 months (Across ALL Assets)
TRENDPULSE,"CNU.NZ, Long, 2026-03-01 (Price: 9.58)",Weekly,2026-05-20 (Price: 10.02),No Price Target,No Date Target,0.72%/3.44%,"4.59%, 2.7 months","2026-05-20 (Price: 10.02), 4.59% above",10.3646 (Historic Rise or Fall to Pivot)/10.0925 (Avg % Gain of Historic Winning trades)/10.6683 (Backtested Max),2028-01-07 (Max)/2027-02-18 (Avg),9.13/6.0983/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/9.12,"100.0%, Past 10 years, 18",9.52,No Information,No Information,No Information,No Information,No Information,4.59% above/4.59% above/4.59% above,11.36%/2.06%/5.35%,"-0.0%, 21.14%",1.3 year/1.2 month/8.2 months,11.06%,5.54%,5.52%,0.7,0.28,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets)
SIGMASHELL,"SUM.NZ, Long, 2026-02-03 (Price: 11.49)",Daily,No Exit Yet,No Price Target,2026-05-22 (Avg),62.22%/65.32%,"-38.29%, 3.5 months","2026-05-20 (Price: 7.09), 38.29% below",11.7209 (Historic Rise or Fall to Pivot)/12.6172 (Avg % Gain of Historic Winning trades)/19.8479 (Function Specific Target)/12.64 (Horizontal)/19.8479 (F-Stack 1)/26.5969 (F-Stack 2)/14.2717 (Backtested Max)/11.5015 (Backtested Min),2026-09-29 (Max)/2026-05-22 (Avg),11.33/9.1367/11.0645/No stop loss/No F-Track Level/No F-Track Level/10.79,"80.0%, Past 5 years, 15",11.71,"-3.09, 71.88%",No Information,No Information,No Information,No Information,No Information,24.21%/0.1%/9.81%,"14.49%, 34.68%",5.5 months/1.3 month/2.5 months,7.19%,8.56%,-1.37%,0.2,0.47,68.18%/44/3.8 months (Across ALL Assets),69.36%/297/3.8 months (Across ALL Assets)
