Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Today Trading Date/Price[$], Today price vs Signal",Trading Days between Signal and Today Date,Signal Open Price,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Function Specific Target/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Stop Loss (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
TRENDPULSE,"BDGI.TO, Long, 2026-05-04 (Price: 80.22)",No Exit Yet,"0.0%, 0 days","96.67%, Past 4 years, 30","Daily, is CONFIRMED on 2026-05-04",Already confirmed,"2026-05-04 (Price: 80.22), 0.0% below",0 days,79.31,No Information,No Information,No Information,No Information,No Information,22.1% above/0.0% below/0.0% below,9.22%/1.3%/5.01%,"19.0%, 30.91%",3.2 months/6 days/23 days,2026-09-20/2026-05-12/2026-06-06,18.11%,11.37%,6.74%,0.36,0.57,82.033/84.239/81.63/No Horizontal Resistance/87.1484/97.3919/No EMA 200 Target,60.35/24.32/73.041/66.9303/68.81/60.2924/66.64,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
TRENDPULSE,"NOVA.F, Long, 2026-05-04 (Price: 37.82)",No Exit Yet,"0.0%, 0 days","91.67%, Past 4 years, 12","Daily, is CONFIRMED on 2026-05-04",Already confirmed,"2026-05-04 (Price: 37.82), 0.0% below",0 days,37.0,No Information,No Information,No Information,No Information,No Information,4.94% above/0.0% below/0.0% below,12.24%/0.47%/5.34%,"11.07%, 36.03%",1.3 month/6 days/16 days,2026-06-29/2026-05-12/2026-05-27,12.63%,0.87%,11.76%,0.41,0.11,39.9606/39.8396/43.71/126.5/No Next Fib Ext/No Next Fib Ext/42.82,32.66/No Horizontal Support/36.9076/25.5985/No stop loss/No stop loss/No EMA 200 Stop Loss,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
OSCILLATOR DELTA,"USDCHF=X, Long, 2026-05-04 (Price: 0.7811)",No Exit Yet,"0.0%, 0 days","100.0%, Past 6 years, 17","Daily, is Confirmed on 2026-05-04",No Cancellation Possible,"2026-05-04 (Price: 0.7811), 0.0% below",0 days,0.7812,No Information,No Information,No Information,No Information,No Information,No Information,2.33%/0.05%/0.78%,"0.0%, 1.59%",28 days/3 days/11 days,2026-06-13/2026-05-08/2026-05-19,6.1%,-2.27%,8.37%,0.85,-0.94,0.7979/0.7872/0.82/1.0105/1.3738/1.5145/0.79,No Recent Minima/0.7787/No F-Stack Support/No F-Stack Support/No stop loss/No stop loss/No EMA 200 Stop Loss,90.26%/154/25 days (Across ALL Assets),79.53%/513/25 days (Across ALL Assets)
TRENDPULSE,"AMZN, Long, 2026-05-03 (Price: 268.26)",No Exit Yet,"1.41%, 1 day","86.96%, Past 10 years, 23","Weekly, is CONFIRMED on 2026-05-01",Already confirmed,"2026-05-04 (Price: 272.05), 1.41% above",1 day,263.425,No Information,No Information,No Information,No Information,No Information,8.58% above/1.41% above/1.41% above,22.98%/2.35%/9.73%,"25.73%, 54.83%",1.1 year/28 days/3.8 months,2027-11-27/2026-06-12/2026-10-15,9.44%,15.49%,-6.05%,0.26,0.79,290.6329/294.3617/274.06/No Horizontal Resistance/317.6152/339.3352/No EMA 200 Target,198.79/86.995/231.81/213.1321/No F-Track Level/No F-Track Level/227.38,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets)
TRENDPULSE,"RINF, Long, 2026-05-03 (Price: 32.56)",No Exit Yet,"0.18%, 1 day","88.89%, Past 10 years, 9","Weekly, is CONFIRMED on 2026-05-01",Already confirmed,"2026-05-04 (Price: 32.62), 0.18% above",1 day,32.25,No Information,No Information,No Information,No Information,No Information,1.12% above/0.63% above/0.18% above,4.91%/1.48%/3.43%,"20.02%, 29.23%",10.7 months/1.2 month/5.6 months,2027-08-10/2026-06-24/2027-01-01,-0.08%,-1.03%,0.95%,-0.17,-0.46,33.1168/33.6768/34.71/35.1525/41.8158/48.2716/No EMA 200 Target,31.79/28.7133/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/32.38,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets)
TRENDPULSE,"MEL.NZ, Long, 2026-05-03 (Price: 5.72)",No Exit Yet,"1.4%, 1 day","100.0%, Past 10 years, 18","Weekly, is CONFIRMED on 2026-05-01",Already confirmed,"2026-05-04 (Price: 5.8), 1.4% above",1 day,5.59,No Information,No Information,No Information,No Information,No Information,4.69% above/1.4% above/1.4% above,24.31%/1.96%/8.57%,"-0.0%, 22.1%",3.3 months/1.2 month/1.6 month,2026-09-23/2026-06-24/2026-07-11,11.13%,7.15%,3.98%,0.58,0.37,6.2171/6.2102/6.42/6.825/7.4565/8.4213/No EMA 200 Target,5.35/4.3875/4.5145/3.5923/No F-Track Level/No F-Track Level/5.67,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets)
TRENDPULSE,"GRANULES.NS, Long, 2026-05-03 (Price: 701.0)",No Exit Yet,"0.34%, 1 day","75.0%, Past 10 years, 32","Weekly, is CONFIRMED on 2026-05-01",Already confirmed,"2026-05-04 (Price: 703.4), 0.34% above",1 day,690.0,No Information,No Information,No Information,No Information,No Information,2.02% above/0.34% above/0.34% above,47.31%/2.41%/12.05%,"22.94%, 56.91%",8.4 months/1.2 month/2.3 months,2027-05-03/2026-06-24/2026-08-10,16.87%,21.87%,-5.0%,0.53,0.95,852.6964/785.4705/1038.26/No Horizontal Resistance/732.8952/884.591/No EMA 200 Target,562.2/229.525/696.635/643.2768/No F-Track Level/No F-Track Level/558.35,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets)
TRENDPULSE,"PPL.TO, Long, 2026-05-03 (Price: 63.2)",No Exit Yet,"0.32%, 1 day","88.89%, Past 10 years, 18","Weekly, is CONFIRMED on 2026-05-01",Already confirmed,"2026-05-04 (Price: 63.4), 0.32% above",1 day,59.37,No Information,No Information,No Information,No Information,No Information,6.93% above/0.32% above/0.32% above,10.91%/2.92%/5.95%,"31.85%, 56.46%",2.3 years/1.2 month/7.5 months,2029-08-12/2026-06-24/2027-03-24,2.86%,4.71%,-1.85%,0.08,0.23,66.8846/66.9604/65.2/No Horizontal Resistance/65.6559/68.3455/No EMA 200 Target,58.17/37.49/56.5867/51.3443/No F-Track Level/No F-Track Level/55.41,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets)
TRENDPULSE,"GOOG, Long, 2026-05-01 (Price: 383.22)",No Exit Yet,"-0.93%, 3 days","100.0%, Past 4 years, 20","Daily, is CONFIRMED on 2026-05-01",Already confirmed,"2026-05-04 (Price: 379.64), 0.93% below",3 days,378.07,No Information,No Information,No Information,No Information,No Information,0.93% below/0.93% below/0.93% below,6.52%/0.12%/4.08%,"-0.0%, 25.37%",2.6 months/4 days/26 days,2026-08-21/2026-05-06/2026-06-07,16.74%,20.22%,-3.48%,0.44,1.05,No Target/398.8554/567.19/No Horizontal Resistance/No Target/No Target/No EMA 200 Target,273.14/84.51/322.8294/285.4807/No F-Track Level/No F-Track Level/281.3,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
TRENDPULSE,"AIA.NZ, Long, 2026-05-01 (Price: 8.37)",No Exit Yet,"0.96%, 3 days","86.84%, Past 4 years, 38","Daily, is CONFIRMED on 2026-05-01",Already confirmed,"2026-05-04 (Price: 8.45), 0.96% above",3 days,8.25,No Information,No Information,No Information,No Information,No Information,2.42% above/0.96% above/0.96% above,8.49%/1.64%/4.35%,"6.37%, 18.81%",4.7 months/7 days/24 days,2026-11-21/2026-05-11/2026-06-04,10.5%,4.08%,6.42%,0.32,0.19,8.7793/8.7341/8.86/8.953/11.1706/12.8535/No EMA 200 Target,8.15/7.0/7.3934/6.6643/No F-Track Level/No F-Track Level/8.08,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
TRENDPULSE,"MEL.NZ, Long, 2026-05-01 (Price: 5.72)",No Exit Yet,"1.4%, 3 days","91.67%, Past 4 years, 36","Daily, is CONFIRMED on 2026-05-01",Already confirmed,"2026-05-04 (Price: 5.8), 1.4% above",3 days,5.65,No Information,No Information,No Information,No Information,No Information,2.11% above/1.4% above/1.4% above,6.01%/0.46%/3.08%,"6.51%, 16.22%",8.3 months/20 days/1.4 month,2027-04-26/2026-05-29/2026-06-30,14.93%,2.66%,12.27%,0.4,0.14,5.8647/5.8962/5.77/6.825/7.4565/8.4213/No EMA 200 Target,5.53/4.3875/4.5145/3.5923/No F-Track Level/No F-Track Level/5.67,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
TRENDPULSE,"BDGI.TO, Long, 2026-05-01 (Price: 78.36)",No Exit Yet,"2.37%, 3 days","96.67%, Past 4 years, 30","Daily, is CONFIRMED on 2026-05-01",Already confirmed,"2026-05-04 (Price: 80.22), 2.37% above",3 days,71.66,No Information,No Information,No Information,No Information,No Information,24.8% above/2.37% above/2.37% above,9.22%/1.3%/5.01%,"19.0%, 30.91%",3.2 months/6 days/23 days,2026-09-17/2026-05-09/2026-06-03,18.11%,11.37%,6.74%,0.36,0.57,80.1309/82.2858/80.89/No Horizontal Resistance/79.9248/83.2146/No EMA 200 Target,60.35/24.32/70.731/50.6117/No F-Track Level/No F-Track Level/66.5,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
TRENDPULSE,"DOL.TO, Long, 2026-05-01 (Price: 174.0)",No Exit Yet,"-2.02%, 3 days","100.0%, Past 4 years, 32","Daily, is CONFIRMED on 2026-05-01",Already confirmed,"2026-05-04 (Price: 170.49), 2.02% below",3 days,173.68,No Information,No Information,No Information,No Information,No Information,0.11% above/2.02% below/2.02% below,10.12%/0.29%/3.72%,"-0.0%, 13.61%",4 months/6 days/1.2 month,2026-10-21/2026-05-09/2026-06-22,17.74%,17.6%,0.14%,0.74,1.15,179.5854/180.4728/191.7/199.54/294.0831/455.769/189.0,169.07/53.835/132.3972/94.2286/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
TRENDPULSE,"NVO, Long, 2026-05-01 (Price: 43.88)",No Exit Yet,"1.16%, 3 days","84.62%, Past 4 years, 13","Daily, is CONFIRMED on 2026-05-01",Already confirmed,"2026-05-04 (Price: 44.39), 1.16% above",3 days,43.31,No Information,No Information,No Information,No Information,No Information,5.14% above/1.16% above/1.16% above,9.26%/2.25%/4.93%,"19.24%, 37.28%",1.6 month/7 days/18 days,2026-07-09/2026-05-11/2026-05-27,4.91%,1.5%,3.41%,0.16,0.13,46.0916/46.0433/51.4/139.01/157.4212/211.8775/50.08,38.52/No Horizontal Support/37.3162/32.5538/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
OSCILLATOR DELTA,"PPH, Long, 2026-05-01 (Price: 102.3194)",No Exit Yet,"-0.19%, 3 days","100.0%, Past 6 years, 10","Daily, is Confirmed on 2026-05-01",No Cancellation Possible,"2026-05-04 (Price: 102.12), 0.19% below",3 days,102.35,No Information,No Information,No Information,No Information,No Information,No Information,7.14%/0.11%/2.85%,"0.0%, 7.66%",4 months/6 days/1 month,2026-10-21/2026-05-09/2026-06-13,8.89%,6.83%,2.06%,0.69,0.44,106.1871/105.2355/107.44/No Horizontal Resistance/120.2747/126.127/No EMA 200 Target,No Recent Minima/72.54/100.0174/96.0365/No F-Track Level/No F-Track Level/98.16,90.26%/154/25 days (Across ALL Assets),79.53%/513/25 days (Across ALL Assets)
FRACTAL TRACK,"XIU.TO, Long, 2026-05-01 (Price: 50.05)",No Exit Yet,"-0.62%, 3 days","93.33%, Past 5 years, 15","Daily, was CONFIRMED on 2026-05-01",Already confirmed,"2026-05-04 (Price: 49.74), 0.62% below",3 days,50.23,No Information,No Information,No Information,"23.66% (Price: 49.5316), 0.42% above, Upmove Bounce Back","2026-03-20 (Price: 46.02), 2026-04-21 (Price: 50.62)",No Information,11.01%/2.15%/7.41%,"0.95%, 17.58%",2.6 years/1.3 month/1.1 year,2030-01-15/2026-06-26/2027-11-25,11.39%,7.77%,3.62%,0.22,0.61,51.7417/53.7587/52.81/No Horizontal Resistance/53.8646/57.8672/No EMA 200 Target,49.18/28.5233/44.2067/37.996/No F-Track Level/No F-Track Level/46.14,93.11%/305/4.3 months (Across ALL Assets),51.02%/49/5.6 months (Across ALL Assets)
FRACTAL TRACK,"GDX, Long, 2026-05-01 (Price: 87.11)",No Exit Yet,"-1.68%, 3 days","100.0%, Past 5 years, 16","Daily, was CONFIRMED on 2026-05-01",Already confirmed,"2026-05-04 (Price: 85.65), 1.68% below",3 days,87.705,No Information,No Information,No Information,"38.2% (Price: 85.1837), 0.55% above, Upmove Bounce Back","2024-12-30 (Price: 33.42), 2026-03-02 (Price: 117.18)",No Information,16.06%/1.26%/10.31%,"-0.0%, 38.9%",2.3 years/10 days/4.5 months,2029-08-10/2026-05-15/2026-11-12,29.5%,14.37%,15.13%,0.6,0.69,100.2201/96.091/137.37/No Horizontal Resistance/136.5646/157.2221/No EMA 200 Target,86.22/25.645/72.73/50.0225/No F-Track Level/No F-Track Level/82.34,93.11%/305/4.3 months (Across ALL Assets),51.02%/49/5.6 months (Across ALL Assets)
FRACTAL TRACK,"MAR, Long, 2026-05-01 (Price: 354.97)",No Exit Yet,"-2.18%, 3 days","95.45%, Past 5 years, 22","Daily, was CONFIRMED on 2026-05-01",Already confirmed,"2026-05-04 (Price: 347.24), 2.18% below",3 days,357.5,No Information,No Information,No Information,"38.2% (Price: 353.7184), 1.83% below, Upmove Bounce Back","2026-03-09 (Price: 311.2), 2026-04-21 (Price: 380.0)",No Information,12.51%/1.42%/10.35%,"3.62%, 26.49%",1.2 year/24 days/4.4 months,2028-01-16/2026-06-04/2026-11-08,30.47%,12.48%,17.99%,0.71,0.66,367.7844/391.7094/396.25/No Horizontal Resistance/372.972/399.3723/No EMA 200 Target,353.95/129.12/275.4012/235.5515/No F-Track Level/No F-Track Level/302.03,93.11%/305/4.3 months (Across ALL Assets),51.02%/49/5.6 months (Across ALL Assets)
DELTADRIFT,"WPM.TO, Long, 2026-05-01 (Price: 170.85)",No Exit Yet,"-1.07%, 3 days","75.0%, Past 4 years, 12","Daily, was CONFIRMED on 2026-05-01",Already confirmed,"2026-05-04 (Price: 169.03), 1.07% below",3 days,170.43,No Information,No Information,No Information,No Information,No Information,No Information,11.19%/1.64%/4.97%,"11.96%, 12.04%",29 days/1 day/10 days,2026-06-12/2026-05-02/2026-05-15,5.76%,19.21%,-13.45%,0.25,0.97,180.1272/179.3412/179.73/No Horizontal Resistance/235.0118/253.398/No EMA 200 Target,170.84/52.782/158.548/146.049/No F-Track Level/No F-Track Level/163.55,79.59%/196/16 days (Across ALL Assets),75.96%/570/16 days (Across ALL Assets)
DELTADRIFT,"SPOT, Long, 2026-05-01 (Price: 441.51)",No Exit Yet,"-0.74%, 3 days","70.0%, Past 4 years, 10","Daily, was CONFIRMED on 2026-05-01",Already confirmed,"2026-05-04 (Price: 438.26), 0.74% below",3 days,450.785,No Information,No Information,No Information,No Information,No Information,No Information,14.75%/3.67%/8.98%,"16.71%, 16.71%",1.3 month/1 day/9 days,2026-06-26/2026-05-02/2026-05-14,6.66%,8.86%,-2.2%,0.25,0.46,464.3802/481.1576/472.77/No Horizontal Resistance/854.3544/922.2645/590.33,434.2/118.6/433.8097/410.2623/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,79.59%/196/16 days (Across ALL Assets),75.96%/570/16 days (Across ALL Assets)
SIGMASHELL,"CAD=X, Long, 2026-05-01 (Price: 1.358)",No Exit Yet,"0.06%, 3 days","88.89%, Past 5 years, 9","Daily, was CONFIRMED on 2026-05-01",Already confirmed,"2026-05-04 (Price: 1.3588), 0.06% above",3 days,1.358,"-3.22, 87.5%",No Information,No Information,No Information,No Information,No Information,7.0%/1.84%/3.81%,"0.68%, 5.2%",7.5 months/2.6 months/5.3 months,2027-03-22/2026-08-21/2026-12-17,6.4%,0.05%,6.35%,0.26,-0.48,1.3758/1.4097/No Target/1.3856/No Next Fib Ext/No Next Fib Ext/1.38,No stop loss/1.2478/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,68.18%/44/3.8 months (Across ALL Assets),69.36%/297/3.8 months (Across ALL Assets)
SIGMASHELL,"IHI, Long, 2026-05-01 (Price: 50.5)",No Exit Yet,"-1.13%, 3 days","72.22%, Past 5 years, 18","Daily, was CONFIRMED on 2026-05-01",Already confirmed,"2026-05-04 (Price: 49.93), 1.13% below",3 days,51.05,"-7.26, 76.93%",No Information,No Information,No Information,No Information,No Information,19.3%/1.0%/6.74%,"5.45%, 23.03%",4.9 months/1.1 month/2.4 months,2026-11-29/2026-06-17/2026-08-13,10.59%,6.74%,3.85%,0.17,0.38,51.5605/53.9037/68.9264/65.682/68.9264/76.3906/59.63,50.33/46.725/46.1919/36.8936/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,68.18%/44/3.8 months (Across ALL Assets),69.36%/297/3.8 months (Across ALL Assets)
SIGMASHELL,"SONY, Long, 2026-05-01 (Price: 19.78)",No Exit Yet,"-0.71%, 3 days","72.73%, Past 5 years, 11","Daily, was CONFIRMED on 2026-05-01",Already confirmed,"2026-05-04 (Price: 19.64), 0.71% below",3 days,19.91,"-3.17, 78.12%",No Information,No Information,No Information,No Information,No Information,35.35%/0.75%/15.8%,"10.87%, 32.85%",9.2 months/2 months/4.1 months,2027-06-04/2026-07-26/2026-10-24,17.05%,3.47%,13.58%,0.15,0.2,20.142/22.9052/33.2191/26.85/33.2191/35.3948/25.32,No Recent Minima/14.992/16.3295/14.1868/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,68.18%/44/3.8 months (Across ALL Assets),69.36%/297/3.8 months (Across ALL Assets)
SIGMASHELL,"TCEHY, Long, 2026-05-01 (Price: 61.2)",No Exit Yet,"-1.29%, 3 days","70.83%, Past 5 years, 24","Daily, was CONFIRMED on 2026-05-01",Already confirmed,"2026-05-04 (Price: 60.41), 1.29% below",3 days,61.025,"-5.06, 66.07%",No Information,No Information,No Information,No Information,No Information,60.98%/1.1%/14.33%,"31.94%, 59.22%",8.4 months/1.2 month/3.4 months,2027-05-01/2026-06-22/2026-09-25,15.45%,12.01%,3.44%,0.12,0.58,62.3567/69.97/91.9947/67.4133/91.9947/116.3817/74.66,60.27/36.36/58.4956/52.1422/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,68.18%/44/3.8 months (Across ALL Assets),69.36%/297/3.8 months (Across ALL Assets)
SIGMASHELL,"SUM.NZ, Long, 2026-05-01 (Price: 8.2)",No Exit Yet,"-1.95%, 3 days","78.57%, Past 5 years, 14","Daily, was CONFIRMED on 2026-05-01",Already confirmed,"2026-05-04 (Price: 8.04), 1.95% below",3 days,8.16,"-15.41, 61.37%",No Information,No Information,No Information,No Information,No Information,24.21%/2.02%/12.05%,"14.49%, 34.68%",5.5 months/1.6 month/2.6 months,2026-12-25/2026-07-09/2026-08-21,11.29%,9.33%,1.96%,0.21,0.52,8.4247/9.1881/16.1691/12.6867/16.1691/19.8479/11.03,7.99/No Horizontal Support/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,68.18%/44/3.8 months (Across ALL Assets),69.36%/297/3.8 months (Across ALL Assets)
SIGMASHELL,"^VIX, Long, 2026-05-01 (Price: 16.99)",No Exit Yet,"7.65%, 3 days","77.78%, Past 5 years, 9","Daily, was CONFIRMED on 2026-05-01",Already confirmed,"2026-05-04 (Price: 18.29), 7.65% above",3 days,17.01,"-4.76, 96.43%",No Information,No Information,No Information,No Information,No Information,63.19%/0.66%/19.1%,"16.96%, 51.32%",7.6 months/2.8 months/4.6 months,2027-03-27/2026-08-30/2026-11-16,25.59%,0.65%,24.94%,0.18,0.7,19.8749/20.2351/60.891/35.1667/60.891/65.2228/18.31,16.89/11.665/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,68.18%/44/3.8 months (Across ALL Assets),69.36%/297/3.8 months (Across ALL Assets)
TRENDPULSE,"^TNX, Long, 2026-04-30 (Price: 4.39)",No Exit Yet,"1.28%, 4 days","85.71%, Past 20 years, 14","Monthly, is CONFIRMED on 2026-04-30",Already confirmed,"2026-05-04 (Price: 4.446), 1.28% above",4 days,4.293,No Information,No Information,No Information,No Information,No Information,1.28% above/3.54% above/1.28% above,48.31%/4.17%/29.27%,"56.79%, 83.03%",1.4 year/4.1 months/6.5 months,2028-04-27/2026-10-23/2027-02-06,0.6%,-0.57%,1.17%,0.06,0.01,5.1969/5.675/4.64/4.6918/17.4008/18.8284/No EMA 200 Target,3.96/1.6875/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/4.19,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
TRENDPULSE,"QQQ, Long, 2026-04-30 (Price: 667.74)",No Exit Yet,"0.77%, 4 days","73.68%, Past 4 years, 19","Daily, is CONFIRMED on 2026-04-30",Already confirmed,"2026-05-04 (Price: 672.88), 0.77% above",4 days,665.31,No Information,No Information,No Information,No Information,No Information,2.33% above/0.77% above/0.77% above,6.55%/0.6%/3.34%,"2.59%, 22.88%",27 days/6 days/13 days,2026-06-08/2026-05-08/2026-05-18,11.57%,12.78%,-1.21%,0.6,0.77,704.2654/690.0425/766.27/No Horizontal Resistance/836.2536/910.0135/No EMA 200 Target,558.28/256.995/610.7303/563.3658/No F-Track Level/No F-Track Level/603.5,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
TRENDPULSE,"^NDX, Long, 2026-04-30 (Price: 27452.1191)",No Exit Yet,"0.73%, 4 days","91.3%, Past 4 years, 23","Daily, is CONFIRMED on 2026-04-30",Already confirmed,"2026-05-04 (Price: 27651.8184), 0.73% above",4 days,27328.9863,No Information,No Information,No Information,No Information,No Information,2.3% above/0.73% above/0.73% above,6.54%/0.57%/3.33%,"2.59%, 22.93%",2.3 months/6 days/16 days,2026-08-07/2026-05-08/2026-05-23,12.07%,12.79%,-0.72%,0.6,0.77,28629.815/28366.2747/31508.81/No Horizontal Resistance/33965.62/36701.6323/No EMA 200 Target,22953.38/10555.915/25025.4383/22796.2371/No F-Track Level/No F-Track Level/24799.75,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
TRENDPULSE,"DBC, Long, 2026-04-30 (Price: 31.1)",No Exit Yet,"0.74%, 4 days","77.78%, Past 4 years, 18","Daily, is CONFIRMED on 2026-04-30",Already confirmed,"2026-05-04 (Price: 31.33), 0.74% above",4 days,30.79,No Information,No Information,No Information,No Information,No Information,3.26% above/0.74% above/0.74% above,5.33%/0.43%/2.4%,"7.94%, 13.15%",3.3 months/6 days/23 days,2026-09-20/2026-05-08/2026-06-02,5.7%,12.41%,-6.71%,0.22,0.84,32.7359/31.8464/40.78/No Horizontal Resistance/60.6441/65.878/No EMA 200 Target,28.29/19.55/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/24.11,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
TRENDPULSE,"2807.HK, Long, 2026-04-30 (Price: 60.94)",No Exit Yet,"2.23%, 4 days","92.86%, Past 4 years, 14","Daily, is CONFIRMED on 2026-04-30",Already confirmed,"2026-05-04 (Price: 62.3), 2.23% above",4 days,60.56,No Information,No Information,No Information,No Information,No Information,3.42% above/2.23% above/2.23% above,36.62%/1.62%/8.3%,"1.56%, 38.74%",4.5 months/6 days/1.1 month,2026-11-11/2026-05-08/2026-06-16,14.11%,1.11%,13.0%,0.41,0.09,66.1138/65.998/66.23/68.95/70.5889/81.716/No EMA 200 Target,54.2/35.45/58.164/55.3226/No F-Track Level/No F-Track Level/58.32,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
FRACTAL TRACK,"AMZN, Long, 2026-04-30 (Price: 265.06)",No Exit Yet,"2.64%, 4 days","100.0%, Past 28 years, 7","Monthly, was CONFIRMED on 2026-04-30",Already confirmed,"2026-05-04 (Price: 272.05), 2.64% above",4 days,210.44,No Information,No Information,No Information,"23.66% (Price: 200.6016), 35.62% above, Upmove Bounce Back","2018-12-31 (Price: 65.35), 2025-02-28 (Price: 242.52)",No Information,30.98%/22.5%/27.11%,"-0.0%, 57.81%",3 years/2 months/1.1 year,2030-08-11/2026-07-25/2027-11-24,8.9%,21.2%,-12.3%,0.28,0.82,371.4551/336.9178/371.36/No Horizontal Resistance/317.6152/339.3352/No EMA 200 Target,208.27/86.995/231.81/213.1321/No F-Track Level/No F-Track Level/227.62,89.19%/37/1.4 year (Across ALL Assets),57.63%/59/9.4 months (Across ALL Assets)
FRACTAL TRACK,"NFLX, Long, 2026-04-30 (Price: 93.61)",No Exit Yet,"-2.77%, 4 days","100.0%, Past 23 years, 4","Monthly, was CONFIRMED on 2026-04-30",Already confirmed,"2026-05-04 (Price: 91.02), 2.77% below",4 days,96.47,No Information,No Information,No Information,"50% (Price: 75.193), 21.05% above, Upmove Bounce Back","2022-05-31 (Price: 16.271), 2025-06-30 (Price: 134.115)",No Information,31.41%/25.28%/27.8%,"-0.0%, 41.17%",1.4 year/1 month/7.1 months,2028-04-27/2026-06-12/2027-03-04,7.75%,22.07%,-14.32%,0.26,0.89,110.6564/119.6336/164.32/No Horizontal Resistance/139.352/152.4292/103.98,83.49/34.8663/86.4764/77.567/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,89.19%/37/1.4 year (Across ALL Assets),57.63%/59/9.4 months (Across ALL Assets)
