Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Today Trading Date/Price[$], Today price vs Signal",Trading Days between Signal and Today Date,Signal Open Price,Signal Type,Track Level/Price($),Price on Latest Trading day vs Track Level,"Reference Upmove or Downmove start Date/Price($), end Date/Price($)",Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Function Specific Target/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Stop Loss (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),"Level, Trendpulse start Date/Price($)",Trendpulse Breakout Date/Price($),Earliest Unconfirmed Signal Date/Price($),Time from Latest Trading day to Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,TrendPulse Start/End (Date and Price($)),Divergence Start/End (Date and Price [$]),Divergence Duration (days) (Max/Min/Avg),"Sigmashell, Success Rate of Past Analysis [%]",Spread,"Divergence observed with, Signal Type","Divergence Start (Date, Price)"
DELTADRIFT,"EBO.NZ, Long, 2026-03-29 (Price: 22.6)",2026-05-31 (Price: 19.52),"-13.63%, 2.1 months","75.0%, Past 15 years, 4","Weekly, was CONFIRMED on 2026-03-29",Already confirmed,"2026-06-10 (Price: 20.9), 7.52% below",2.4 months,21.83,No Information,No Information,No Information,No Information,6.05%/4.89%/5.47%,"11.57%, 11.86%",4.9 months/7 days/2.6 months,2026-10-27/2026-04-08/2026-07-19,2.05%,5.8%,-3.75%,-0.1,0.3,23.1582/23.8362/23.5/46.625/51.6772/55.325/26.05,21.86/No Horizontal Support/21.8462/19.4238/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,82.76%/29/1.6 month (Across ALL Assets),86.61%/127/2.1 months (Across ALL Assets),No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information
DELTADRIFT,"HDFCBANK.NS, Long, 2026-03-25 (Price: 782.3)",No Exit Yet,"-4.53%, 2.6 months","75.0%, Past 4 years, 12","Daily, was CONFIRMED on 2026-03-25",Already confirmed,"2026-06-10 (Price: 746.85), 4.53% below",2.6 months,768.2,No Information,No Information,No Information,No Information,5.57%/1.67%/2.48%,"8.2%, 8.72%",2.7 months/2 days/27 days,2026-07-20/2026-03-27/2026-05-03,2.68%,1.34%,1.34%,-0.06,-0.01,799.3541/801.701/800.53/1009.6/1098.0619/1305.7899/909.01,744.15/640.9/765.1075/697.8792/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,79.59%/196/16 days (Across ALL Assets),75.96%/570/16 days (Across ALL Assets),No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information
DELTADRIFT,"TCS.NS, Long, 2026-03-08 (Price: 2557.6001)",No Exit Yet,"-15.78%, 3.1 months","80.0%, Past 15 years, 5","Weekly, was CONFIRMED on 2026-03-08",Already confirmed,"2026-06-10 (Price: 2153.8999), 15.78% below",3.1 months,2592.0,No Information,No Information,No Information,No Information,14.06%/3.68%/8.22%,"14.47%, 16.73%",1.9 month/21 days/1.2 month,2026-05-29/2026-04-07/2026-04-29,4.77%,7.06%,-2.29%,0.14,0.37,2743.0261/2767.8348/2755.43/4543.575/5051.5642/5692.579/2855.52,No Recent Minima/No Horizontal Support/2286.8248/1821.1782/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,82.76%/29/1.6 month (Across ALL Assets),86.61%/127/2.1 months (Across ALL Assets),No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"SPOT, Long, 2026-06-10 (Price: 503.1)",No Exit Yet,"0.0%, 0 days","100.0%, Past 4 years, 17","Daily, is CONFIRMED on 2026-06-10",Already confirmed,"2026-06-10 (Price: 503.1), 0.0% below",0 days,490.86,No Information,No Information,No Information,No Information,19.42%/0.36%/8.06%,"0%, 26.79%",3.3 months/7 days/1.1 month,2026-10-31/2026-06-20/2026-07-27,33.97%,12.9%,21.07%,1.27,0.61,571.27/543.6499/672.24/No Horizontal Resistance/971.4029/1422.4646/562.65,487.54/118.6/413.8606/348.0506/No stop loss/No stop loss/No EMA 200 Stop Loss,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets),"8, 2025-06-27 (Price: 785.0)",2026-06-10 (Price: 503.1),2026-06-10 (Price: 503.1),0/0/0 days,0.0% below/0.0% below/0.0% below,2025-06-27 (Price: 785.0)/2026-06-10 (Price: 494.6648),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"FRW.NZ, Long, 2026-06-10 (Price: 13.7)",No Exit Yet,"0.0%, 0 days","76.0%, Past 4 years, 25","Daily, is CONFIRMED on 2026-06-10",Already confirmed,"2026-06-10 (Price: 13.7), 0.0% below",0 days,13.4,No Information,No Information,No Information,No Information,6.83%/1.34%/3.66%,"18.57%, 29.85%",3.4 months/7 days/23 days,2026-11-04/2026-06-20/2026-07-13,-15.97%,8.16%,-24.13%,0.14,0.44,14.074/14.2014/14.51/14.94/15.1835/16.4712/No EMA 200 Target,13.2/7.405/12.995/12.2806/No stop loss/No stop loss/13.5,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets),"6, 2026-02-09 (Price: 15.05)",2026-06-08 (Price: 13.2),2026-06-10 (Price: 13.7),2/0/0 days,3.79% above/0.0% below/0.0% below,2026-02-09 (Price: 15.05)/2026-06-10 (Price: 13.1159),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"^NZ50, Long, 2026-06-10 (Price: 13253.6504)",No Exit Yet,"0.0%, 0 days","81.82%, Past 4 years, 11","Daily, is CONFIRMED on 2026-06-10",Already confirmed,"2026-06-10 (Price: 13253.6504), 0.0% below",0 days,13210.2402,No Information,No Information,No Information,No Information,2.94%/0.34%/1.58%,"9.56%, 19.48%",1.6 month/7 days/21 days,2026-08-18/2026-06-20/2026-07-10,2.75%,2.48%,0.27%,-0.08,-0.02,13497.5176/13463.0581/13553.04/13741.665/No Next Fib Ext/No Next Fib Ext/13286.99,13038.24/10608.2731/No F-Stack Support/No F-Stack Support/No stop loss/No stop loss/No EMA 200 Stop Loss,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets),"4, 2026-01-09 (Price: 13752.6299)",2026-06-10 (Price: 13253.6504),2026-06-10 (Price: 13253.6504),0/0/0 days,0.0% below/0.0% below/0.0% below,2026-01-09 (Price: 13752.6299)/2026-06-10 (Price: 13165.5148),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"ASML, Long, 2026-06-09 (Price: 1777.77)",No Exit Yet,"-2.45%, 1 day","82.35%, Past 4 years, 17","Daily, is CONFIRMED on 2026-06-09",Already confirmed,"2026-06-10 (Price: 1734.1899), 2.45% below",1 day,1776.47,No Information,No Information,No Information,No Information,21.88%/0.41%/8.76%,"34.28%, 51.77%",3.8 months/7 days/1 month,2026-11-21/2026-06-19/2026-07-22,11.58%,20.1%,-8.52%,0.12,0.9,1850.6586/1933.5027/2660.89/No Horizontal Resistance/No Target/1900.5085/No EMA 200 Target,1459.44/576.784/1508.8624/1338.7292/No F-Track Level/No F-Track Level/1229.04,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets),"2, 2020-01-14 (Price: 305.9)",2026-06-09 (Price: 1777.77),2026-06-09 (Price: 1777.77),1/1/1 days,2.45% below/2.45% below/2.45% below,2020-01-14 (Price: 305.9)/2026-06-09 (Price: 1684.7804),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"SPOT, Long, 2026-06-09 (Price: 496.22)",No Exit Yet,"1.39%, 1 day","100.0%, Past 4 years, 17","Daily, is CONFIRMED on 2026-06-09",Already confirmed,"2026-06-10 (Price: 503.1), 1.39% above",1 day,495.86,No Information,No Information,No Information,No Information,19.42%/0.36%/8.06%,"0%, 26.79%",3.3 months/7 days/1.1 month,2026-10-30/2026-06-19/2026-07-26,33.97%,12.9%,21.07%,1.27,0.61,563.4578/536.2153/669.49/No Horizontal Resistance/853.8753/896.959/563.59,487.54/118.6/456.7863/433.8097/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets),"0, 2025-06-27 (Price: 785.0)",2026-06-09 (Price: 496.22),2026-06-09 (Price: 496.22),1/1/1 days,1.39% above/1.39% above/1.39% above,2025-06-27 (Price: 785.0)/2026-06-09 (Price: 491.7936),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"TFII.TO, Long, 2026-06-08 (Price: 227.87)",No Exit Yet,"-5.98%, 2 days","84.21%, Past 4 years, 19","Daily, is CONFIRMED on 2026-06-08",Already confirmed,"2026-06-10 (Price: 214.25), 5.98% below",2 days,223.03,No Information,No Information,No Information,No Information,11.12%/2.14%/6.46%,"5.39%, 20.53%",3.3 months/8 days/1.4 month,2026-10-29/2026-06-19/2026-08-07,17.74%,20.62%,-2.88%,0.94,0.96,238.1697/242.5904/335.47/No Horizontal Resistance/No Target/280.6304/No EMA 200 Target,183.01/115.2/181.8381/150.2411/No F-Track Level/No F-Track Level/151.22,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets),"4, 2020-02-13 (Price: 48.53)",2026-06-05 (Price: 222.37),2026-06-08 (Price: 227.87),5/2/2 days,3.65% below/5.98% below/5.98% below,2020-02-13 (Price: 48.53)/2026-06-08 (Price: 222.055),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"GS, Long, 2026-06-07 (Price: 1038.6801)",No Exit Yet,"-3.6%, 3 days","100.0%, Past 10 years, 15","Weekly, is CONFIRMED on 2026-06-05",Already confirmed,"2026-06-10 (Price: 1001.29), 3.6% below",3 days,1015.33,No Information,No Information,No Information,No Information,16.64%/3.13%/6.71%,"-0.0%, 44.52%",1.5 year/1.2 month/3.9 months,2028-07-28/2026-07-29/2026-11-23,8.19%,9.11%,-0.92%,1.21,0.47,No Target/1108.3755/1071.07/No Horizontal Resistance/1236.8362/1411.087/No EMA 200 Target,782.21/288.555/931.1482/794.5775/No F-Track Level/No F-Track Level/862.16,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets),"2, 2026-01-18 (Price: 984.7)",2026-05-24 (Price: 996.73),2026-06-05 (Price: 1038.6801),17/5/3 days,0.46% above/3.6% below/3.6% below,2026-01-18 (Price: 984.7)/2026-06-07 (Price: 938.0),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"ATD.TO, Long, 2026-06-03 (Price: 80.03)",2026-06-09 (Price: 82.33),"2.87%, 6 days","100.0%, Past 4 years, 21","Daily, is CONFIRMED on 2026-06-03",Already confirmed,"2026-06-10 (Price: 83.43), 4.25% above",7 days,79.14,No Information,No Information,No Information,No Information,5.27%/1.18%/3.35%,"0%, 15.84%",4.4 months/4 days/1.9 month,2026-12-11/2026-06-08/2026-08-24,13.5%,8.26%,5.24%,2.95,0.45,80.6382/82.711/82.9/85.53/85.3936/96.14/No EMA 200 Target,76.86/45.49/59.8475/53.4732/No F-Track Level/No F-Track Level/75.74,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets),"4, 2026-02-17 (Price: 84.81)",2026-06-02 (Price: 79.21),2026-06-03 (Price: 80.03),8/7/7 days,5.33% above/4.25% above/4.25% above,2026-02-17 (Price: 84.81)/2026-06-03 (Price: 78.9408),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"CRM, Long, 2026-06-01 (Price: 209.6)",No Exit Yet,"-18.45%, 9 days","100.0%, Past 4 years, 23","Daily, is CONFIRMED on 2026-06-01",Already confirmed,"2026-06-10 (Price: 170.92), 18.45% below",9 days,198.75,No Information,No Information,No Information,No Information,10.67%/0.57%/3.7%,"0%, 31.2%",3.5 months/7 days/28 days,2026-10-31/2026-06-11/2026-07-11,1.63%,1.12%,0.51%,1.27,0.12,212.3458/217.3552/258.11/368.045/398.5273/443.7751/221.13,176.17/156.1/209.3181/186.7031/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets),"2, 2025-03-25 (Price: 290.45)",2026-05-29 (Price: 191.1),2026-06-01 (Price: 209.6),12/9/9 days,10.56% below/18.45% below/18.45% below,2025-03-25 (Price: 290.45)/2026-06-01 (Price: 183.6313),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"SFTBY, Long, 2026-05-31 (Price: 23.7)",No Exit Yet,"-17.55%, 10 days","100.0%, Past 20 years, 7","Monthly, is CONFIRMED on 2026-05-31",Already confirmed,"2026-06-10 (Price: 19.54), 17.55% below",10 days,16.84,No Information,No Information,No Information,No Information,48.64%/36.67%/39.66%,"-0.0%, 64.04%",1 year/5.1 months/10.4 months,2027-11-03/2027-01-07/2027-08-25,14.31%,12.1%,2.21%,1.04,0.56,24.7902/33.0994/35.29/No Horizontal Resistance/23.8631/28.656/No EMA 200 Target,12.09/4.205/21.4583/19.7458/No F-Track Level/No F-Track Level/15.18,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets),"8, 2013-07-31 (Price: 4.3775)",2026-04-30 (Price: 17.0),2026-05-31 (Price: 23.7),41/10/10 days,14.94% above/17.55% below/17.55% below,2013-07-31 (Price: 4.3775)/2026-05-31 (Price: 11.9909),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"BNS.TO, Long, 2026-05-31 (Price: 110.62)",No Exit Yet,"2.93%, 10 days","100.0%, Past 10 years, 22","Weekly, is CONFIRMED on 2026-05-29",Already confirmed,"2026-06-10 (Price: 113.86), 2.93% above",10 days,110.61,No Information,No Information,No Information,No Information,12.4%/0.79%/5.16%,"0%, 33.13%",1.1 year/28 days/3.4 months,2027-12-25/2026-07-10/2026-10-25,7.64%,2.82%,4.82%,1.33,0.06,115.8855/116.328/138.51/No Horizontal Resistance/113.9126/137.6923/No EMA 200 Target,93.61/62.2517/92.969/69.3218/No F-Track Level/No F-Track Level/97.07,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets),"4, 2016-04-03 (Price: 64.13)",2026-05-31 (Price: 110.62),2026-05-29 (Price: 110.62),10/12/10 days,2.93% above/2.93% above/2.93% above,2016-04-03 (Price: 64.13)/2026-05-31 (Price: 109.5759),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"AMD, Long, 2026-05-31 (Price: 516.1)",No Exit Yet,"-12.34%, 10 days","87.5%, Past 20 years, 16","Monthly, is CONFIRMED on 2026-05-31",Already confirmed,"2026-06-10 (Price: 452.4), 12.34% below",10 days,351.87,No Information,No Information,No Information,No Information,190.68%/3.99%/62.87%,"86.58%, 94.83%",2.1 years/5.1 months/11 months,2029-05-30/2027-01-07/2027-09-20,20.04%,7.35%,12.69%,0.48,0.46,1012.5366/840.5721/804.97/No Horizontal Resistance/No Target/No Target/No EMA 200 Target,97.35/80.125/346.1753/307.9609/No F-Track Level/No F-Track Level/237.58,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets),"0, 2001-05-31 (Price: 34.65)",2026-04-30 (Price: 354.49),2026-05-05 (Price: 355.26),41/36/10 days,27.62% above/27.34% above/12.34% below,2001-05-31 (Price: 34.65)/2026-05-31 (Price: 282.3638),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"ENZL, Long, 2026-05-31 (Price: 46.7303)",No Exit Yet,"-3.21%, 10 days","100.0%, Past 20 years, 5","Monthly, is CONFIRMED on 2026-05-31",Already confirmed,"2026-06-10 (Price: 45.2292), 3.21% below",10 days,44.69,No Information,No Information,No Information,No Information,18.88%/13.45%/17.07%,"-0.0%, 22.82%",1.5 year/1 year/1.2 year,2028-07-21/2027-11-03/2028-02-15,5.74%,1.47%,4.27%,1.01,-0.04,No Target/54.7072/48.94/64.905/79.7363/84.688/No EMA 200 Target,42.65/39.215/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/45.47,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets),"6, 2024-09-30 (Price: 50.41)",2026-04-30 (Price: 44.62),2026-05-26 (Price: 44.87),41/15/10 days,1.37% above/0.8% above/3.21% below,2024-09-30 (Price: 50.41)/2026-05-31 (Price: 42.1355),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"MEL.NZ, Long, 2026-05-31 (Price: 5.87)",No Exit Yet,"0.17%, 10 days","88.89%, Past 20 years, 9","Monthly, is CONFIRMED on 2026-05-31",Already confirmed,"2026-06-10 (Price: 5.88), 0.17% above",10 days,5.65,No Information,No Information,No Information,No Information,24.71%/12.8%/20.43%,"24.88%, 41.24%",11.1 months/5 months/7.7 months,2027-09-25/2027-01-03/2027-04-30,7.04%,7.6%,-0.56%,0.43,0.44,7.1426/7.0692/6.48/6.825/7.4565/8.4213/No EMA 200 Target,5.53/4.3875/4.5145/3.5923/No F-Track Level/No F-Track Level/5.69,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets),"2, 2024-07-31 (Price: 6.89)",2026-04-30 (Price: 5.68),2026-05-29 (Price: 5.87),41/12/10 days,3.52% above/0.17% above/0.17% above,2024-07-31 (Price: 6.89)/2026-05-31 (Price: 5.594),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"ATZ.TO, Long, 2026-05-31 (Price: 154.8)",No Exit Yet,"3.83%, 10 days","100.0%, Past 20 years, 4","Monthly, is CONFIRMED on 2026-05-31",Already confirmed,"2026-06-10 (Price: 160.73), 3.83% above",10 days,144.06,No Information,No Information,No Information,No Information,43.48%/9.72%/18.16%,"0%, 27.64%",7.1 months/5 months/6.5 months,2027-04-04/2027-01-03/2027-03-09,19.36%,16.18%,3.18%,0.95,0.72,281.0858/182.9117/236.86/No Horizontal Resistance/No Target/179.9964/No EMA 200 Target,21.57/31.98/119.4832/99.4929/No F-Track Level/No F-Track Level/110.94,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets),"4, 2018-07-31 (Price: 18.03)",2026-04-30 (Price: 143.37),2026-05-25 (Price: 145.37),41/16/10 days,12.11% above/10.57% above/3.83% above,2018-07-31 (Price: 18.03)/2026-05-31 (Price: 120.2618),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"TFII.TO, Long, 2026-05-31 (Price: 212.68)",No Exit Yet,"0.74%, 10 days","95.83%, Past 10 years, 24","Weekly, is CONFIRMED on 2026-05-29",Already confirmed,"2026-06-10 (Price: 214.25), 0.74% above",10 days,205.41,No Information,No Information,No Information,No Information,21.06%/2.82%/14.8%,"26.87%, 44.49%",1.5 year/1.2 month/3.9 months,2028-07-21/2026-07-22/2026-11-16,14.81%,12.36%,2.45%,1.07,0.63,234.2032/244.1566/326.49/219.9933/223.9051/280.6304/No EMA 200 Target,135.82/115.2/181.8381/150.2411/No F-Track Level/No F-Track Level/148.36,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets),"2, 2016-03-20 (Price: 22.99)",2026-05-24 (Price: 204.42),2026-05-29 (Price: 212.68),17/12/10 days,4.81% above/0.74% above/0.74% above,2016-03-20 (Price: 22.99)/2026-05-31 (Price: 201.8734),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"WFG.TO, Long, 2026-05-31 (Price: 95.29)",No Exit Yet,"-3.51%, 10 days","95.65%, Past 10 years, 23","Weekly, is CONFIRMED on 2026-05-29",Already confirmed,"2026-06-10 (Price: 91.95), 3.51% below",10 days,87.0,No Information,No Information,No Information,No Information,26.97%/4.35%/16.74%,"7.37%, 61.12%",10.3 months/1.2 month/3.9 months,2027-08-21/2026-07-22/2026-11-16,13.39%,5.58%,7.81%,1.17,0.31,98.9587/111.2415/101.27/131.52/170.6139/181.1797/No EMA 200 Target,81.57/80.9467/80.1487/76.1079/No F-Track Level/No F-Track Level/91.21,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets),"2, 2026-02-08 (Price: 105.25)",2026-05-24 (Price: 85.95),2026-05-29 (Price: 95.29),17/12/10 days,6.98% above/3.51% below/3.51% below,2026-02-08 (Price: 105.25)/2026-05-31 (Price: 82.6722),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"TD.TO, Long, 2026-05-25 (Price: 156.56)",2026-06-10 (Price: 159.65),"1.97%, 16 days","95.45%, Past 4 years, 22","Daily, is CONFIRMED on 2026-05-25",Already confirmed,"2026-06-10 (Price: 159.65), 1.97% above",16 days,155.77,No Information,No Information,No Information,No Information,4.43%/0.31%/2.32%,"4.88%, 19.34%",1.4 month/4 days/12 days,2026-07-24/2026-05-30/2026-06-11,5.25%,11.6%,-6.35%,0.93,0.81,162.6972/160.1922/205.85/No Horizontal Resistance/No Target/201.9998/No EMA 200 Target,142.93/74.9133/128.6672/101.1064/No F-Track Level/No F-Track Level/124.07,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets),"4, 2020-01-20 (Price: 74.41)",2026-05-21 (Price: 153.15),2026-05-25 (Price: 156.56),20/16/16 days,4.24% above/1.97% above/1.97% above,2020-01-20 (Price: 74.41)/2026-05-25 (Price: 150.8909),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"BBTC.NS, Long, 2026-05-25 (Price: 1546.6)",No Exit Yet,"-1.71%, 16 days","100.0%, Past 4 years, 21","Daily, is CONFIRMED on 2026-05-25",Already confirmed,"2026-06-10 (Price: 1520.2), 1.71% below",16 days,1533.8,No Information,No Information,No Information,No Information,14.78%/0.49%/8.44%,"0%, 27.11%",4.7 months/7 days/2.1 months,2026-12-15/2026-06-04/2026-08-24,13.16%,7.4%,5.76%,1.47,0.39,1617.125/1677.133/1899.64/2145.0/3412.111/3761.7441/1759.04,1465.6/846.25/1538.0338/1057.7422/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets),"6, 2025-10-23 (Price: 2135.0)",2026-05-25 (Price: 1546.6),2026-05-25 (Price: 1546.6),16/16/16 days,1.71% below/1.71% below/1.71% below,2025-10-23 (Price: 2135.0)/2026-05-25 (Price: 1528.6542),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"TSLA, Long, 2026-05-24 (Price: 426.01)",No Exit Yet,"-10.43%, 17 days","100.0%, Past 10 years, 20","Weekly, is CONFIRMED on 2026-05-22",Already confirmed,"2026-06-10 (Price: 381.59), 10.43% below",17 days,419.27,No Information,No Information,No Information,No Information,91.2%/12.35%/39.19%,"0%, 49.37%",8.4 months/28 days/2.2 months,2027-05-24/2026-07-03/2026-08-27,30.03%,28.37%,1.66%,1.84,1.1,666.4074/592.9633/469.7/487.1467/541.282/564.9603/No EMA 200 Target,348.95/196.47/353.8797/223.4247/No F-Track Level/No F-Track Level/410.03,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets),"2, 2025-12-28 (Price: 498.83)",2026-05-10 (Price: 428.35),2026-05-22 (Price: 426.01),31/19/17 days,10.92% below/10.43% below/10.43% below,2025-12-28 (Price: 498.83)/2026-05-24 (Price: 381.2956),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"SPY, Long, 2026-05-24 (Price: 745.64)",No Exit Yet,"-2.71%, 17 days","100.0%, Past 10 years, 24","Weekly, is CONFIRMED on 2026-05-22",Already confirmed,"2026-06-10 (Price: 725.43), 2.71% below",17 days,739.83,No Information,No Information,No Information,No Information,9.31%/2.6%/4.31%,"0%, 32.23%",8.4 months/28 days/2.5 months,2027-05-24/2026-07-03/2026-09-09,8.51%,8.18%,0.33%,2.8,0.54,809.8396/777.7771/1066.47/No Horizontal Resistance/969.1148/1522.3697/No EMA 200 Target,634.09/412.1625/627.1849/415.8599/No F-Track Level/No F-Track Level/678.85,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets),"4, 2016-04-24 (Price: 210.92)",2026-05-24 (Price: 745.64),2026-05-20 (Price: 741.25),17/21/17 days,2.71% below/2.13% below/2.71% below,2016-04-24 (Price: 210.92)/2026-05-24 (Price: 732.6906),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"MEL.NZ, Long, 2026-05-24 (Price: 5.9)",No Exit Yet,"-0.34%, 17 days","100.0%, Past 10 years, 20","Weekly, is CONFIRMED on 2026-05-22",Already confirmed,"2026-06-10 (Price: 5.88), 0.34% below",17 days,5.83,No Information,No Information,No Information,No Information,24.31%/3.73%/10.23%,"-0.0%, 22.1%",3.3 months/1.4 month/1.8 month,2026-10-14/2026-07-23/2026-08-10,11.03%,7.59%,3.44%,0.58,0.4,6.4286/6.5036/6.42/6.825/7.4565/8.4213/No EMA 200 Target,5.35/4.3875/4.5145/3.5923/No F-Track Level/No F-Track Level/5.68,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets),"2, 2024-06-02 (Price: 6.76)",2026-05-10 (Price: 5.76),2026-05-21 (Price: 5.91),31/20/17 days,2.08% above/0.51% below/0.34% below,2024-06-02 (Price: 6.76)/2026-05-24 (Price: 5.6717),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"IBIT, Long, 2026-05-21 (Price: 44.0)",No Exit Yet,"-20.27%, 20 days","100.0%, Past 4 years, 8","Daily, is CONFIRMED on 2026-05-21",Already confirmed,"2026-06-10 (Price: 35.08), 20.27% below",20 days,43.75,No Information,No Information,No Information,No Information,7.07%/4.18%/5.87%,"-0.0%, 8.48%",1.8 month/6 days/23 days,2026-08-07/2026-05-29/2026-06-23,32.48%,18.15%,14.33%,1.51,0.79,49.3416/46.5828/59.53/70.855/88.9078/123.2518/51.82,43.5/41.99/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets),"0, 2025-08-13 (Price: 69.89)",2026-05-21 (Price: 44.0),2026-05-21 (Price: 44.0),20/20/20 days,20.27% below/20.27% below/20.27% below,2025-08-13 (Price: 69.89)/2026-05-21 (Price: 43.7366),No Information,No Information,No Information,No Information,No Information,No Information
