Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Today Trading Date/Price[$], Today price vs Signal",Trading Days between Signal and Today Date,Signal Open Price,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Function Specific Target/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Stop Loss (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
SIGMASHELL,"CAD=X, Long, 2026-05-01 (Price: 1.358)",No Exit Yet,"0.18%, 5 days","90.0%, Past 5 years, 10","Daily, was CONFIRMED on 2026-05-01",Already confirmed,"2026-05-06 (Price: 1.3604), 0.18% above",5 days,1.358,"-3.22, 87.5%",No Information,No Information,No Information,No Information,No Information,7.58%/1.84%/3.88%,"0.68%, 5.2%",7.5 months/2.1 months/5.2 months,2027-03-22/2026-07-31/2026-12-12,6.32%,-0.02%,6.34%,0.7,-0.49,1.374/1.4107/No Target/1.3856/No Next Fib Ext/No Next Fib Ext/1.38,No stop loss/1.2478/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,68.18%/44/3.8 months (Across ALL Assets),69.36%/297/3.8 months (Across ALL Assets)
SIGMASHELL,"IHI, Long, 2026-05-01 (Price: 50.5)",No Exit Yet,"-1.56%, 5 days","75.0%, Past 5 years, 20","Daily, was CONFIRMED on 2026-05-01",Already confirmed,"2026-05-06 (Price: 49.71), 1.56% below",5 days,51.05,"-7.26, 76.93%",No Information,No Information,No Information,No Information,No Information,19.3%/1.0%/6.86%,"5.45%, 23.03%",5.1 months/1.1 month/2.6 months,2026-12-08/2026-06-17/2026-08-21,11.52%,6.46%,5.06%,0.38,0.36,51.6514/53.9643/68.9264/65.682/68.9264/76.3906/59.53,50.33/46.725/46.1919/36.8936/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,68.18%/44/3.8 months (Across ALL Assets),69.36%/297/3.8 months (Across ALL Assets)
SIGMASHELL,"TCEHY, Long, 2026-05-01 (Price: 61.2)",No Exit Yet,"-0.52%, 5 days","73.08%, Past 5 years, 26","Daily, was CONFIRMED on 2026-05-01",Already confirmed,"2026-05-06 (Price: 60.88), 0.52% below",5 days,61.025,"-5.06, 66.07%",No Information,No Information,No Information,No Information,No Information,60.98%/1.1%/17.38%,"31.94%, 59.22%",8.4 months/1.4 month/3.3 months,2027-05-01/2026-06-30/2026-09-21,24.96%,11.79%,13.17%,0.25,0.57,63.2441/71.8366/91.9947/67.4133/91.9947/116.3817/74.61,60.27/36.36/58.4956/52.1422/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,68.18%/44/3.8 months (Across ALL Assets),69.36%/297/3.8 months (Across ALL Assets)
SIGMASHELL,"SUM.NZ, Long, 2026-05-01 (Price: 8.2)",No Exit Yet,"-5.24%, 5 days","80.0%, Past 5 years, 15","Daily, was CONFIRMED on 2026-05-01",Already confirmed,"2026-05-06 (Price: 7.77), 5.24% below",5 days,8.16,"-15.41, 61.37%",No Information,No Information,No Information,No Information,No Information,24.21%/0.1%/9.81%,"14.49%, 34.68%",5.5 months/1.3 month/2.5 months,2026-12-25/2026-06-26/2026-08-17,7.19%,8.56%,-1.37%,0.2,0.47,8.3648/9.0044/16.1691/12.6867/16.1691/19.8479/10.99,7.99/No Horizontal Support/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,68.18%/44/3.8 months (Across ALL Assets),69.36%/297/3.8 months (Across ALL Assets)
SIGMASHELL,"^VIX, Long, 2026-05-01 (Price: 16.99)",No Exit Yet,"2.35%, 5 days","80.0%, Past 5 years, 10","Daily, was CONFIRMED on 2026-05-01",Already confirmed,"2026-05-06 (Price: 17.39), 2.35% above",5 days,17.01,"-4.76, 96.43%",No Information,No Information,No Information,No Information,No Information,63.19%/0.66%/19.1%,"16.96%, 51.32%",7.6 months/2.8 months/4.6 months,2027-03-27/2026-08-30/2026-11-16,23.0%,0.02%,22.98%,0.46,0.69,19.5861/20.2351/60.891/35.1667/60.891/65.2228/18.32,16.89/11.665/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,68.18%/44/3.8 months (Across ALL Assets),69.36%/297/3.8 months (Across ALL Assets)
TRENDPULSE,"^TNX, Long, 2026-04-30 (Price: 4.39)",No Exit Yet,"-0.77%, 6 days","85.71%, Past 20 years, 14","Monthly, is CONFIRMED on 2026-04-30",Already confirmed,"2026-05-06 (Price: 4.356), 0.77% below",6 days,4.293,No Information,No Information,No Information,No Information,No Information,0.77% below/1.44% above/0.77% below,48.31%/4.17%/29.27%,"56.79%, 83.03%",1.4 year/4.1 months/6.5 months,2028-04-27/2026-10-23/2027-02-06,0.6%,-0.57%,1.17%,0.28,0.01,5.1986/5.675/4.64/4.6918/17.4008/18.8284/No EMA 200 Target,3.96/1.6875/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/4.19,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
TRENDPULSE,"QQQ, Long, 2026-04-30 (Price: 667.74)",2026-05-06 (Price: 695.77),"4.2%, 6 days","75.0%, Past 4 years, 20","Daily, is CONFIRMED on 2026-04-30",Already confirmed,"2026-05-06 (Price: 695.77), 4.2% above",6 days,665.31,No Information,No Information,No Information,No Information,No Information,5.81% above/4.2% above/4.2% above,6.55%/0.6%/3.34%,"2.59%, 22.88%",27 days/6 days/13 days,2026-06-08/2026-05-08/2026-05-18,11.2%,13.97%,-2.77%,0.42,0.86,703.1302/690.0425/766.27/No Horizontal Resistance/836.2536/910.0135/No EMA 200 Target,558.28/256.995/610.7303/563.3658/No F-Track Level/No F-Track Level/603.5,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
TRENDPULSE,"^NDX, Long, 2026-04-30 (Price: 27452.1191)",2026-05-06 (Price: 28599.1719),"4.18%, 6 days","91.67%, Past 4 years, 24","Daily, is CONFIRMED on 2026-04-30",Already confirmed,"2026-05-06 (Price: 28599.1719), 4.18% above",6 days,27328.9863,No Information,No Information,No Information,No Information,No Information,5.81% above/4.18% above/4.18% above,6.54%/0.57%/3.5%,"2.59%, 22.93%",3.3 months/6 days/22 days,2026-09-20/2026-05-08/2026-05-31,11.76%,13.99%,-2.23%,1.07,0.85,28602.3629/28412.9433/31508.81/No Horizontal Resistance/33965.62/36701.6323/No EMA 200 Target,22953.38/10555.915/25025.4383/22796.2371/No F-Track Level/No F-Track Level/24799.75,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
PULSEGAUGE,"EURUSD=X, Long, 2026-04-29 (Price: 1.1675)",No Exit Yet,"0.66%, 7 days","85.71%, Past 25 years, 14","Weekly, was CONFIRMED on 2026-04-29",No Cancellation Possible,"2026-05-06 (Price: 1.1752), 0.66% above",7 days,1.1726,No Information,No Information,No Information,No Information,No Information,No Information,17.87%/6.97%/8.1%,"10.99%, 12.32%",2.2 years/20 days/10 months,2029-06-19/2026-05-27/2027-07-07,5.21%,-0.06%,5.27%,0.35,-0.88,1.1793/1.2621/1.6296/1.1754/1.6296/1.7649/1.17,1.15/1.0208/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,67.21%/61/6.6 months (Across ALL Assets),73.72%/331/5.3 months (Across ALL Assets)
PULSEGAUGE,"XIU.TO, Long, 2026-04-29 (Price: 49.18)",No Exit Yet,"1.65%, 7 days","75.0%, Past 25 years, 16","Weekly, was CONFIRMED on 2026-04-29",No Cancellation Possible,"2026-05-06 (Price: 49.99), 1.65% above",7 days,49.77,No Information,No Information,No Information,No Information,No Information,No Information,11.6%/10.64%/10.91%,"24.26%, 30.26%",2 years/1.2 month/6.9 months,2029-03-06/2026-06-20/2027-02-22,3.67%,4.15%,-0.48%,0.07,-0.39,49.7161/54.5455/53.8646/No Horizontal Resistance/53.8646/57.8672/No EMA 200 Target,46.23/28.5233/44.2067/37.996/No F-Track Level/No F-Track Level/46.22,67.21%/61/6.6 months (Across ALL Assets),73.72%/331/5.3 months (Across ALL Assets)
PULSEGAUGE,"XLU, Long, 2026-04-29 (Price: 45.68)",No Exit Yet,"0.07%, 7 days","76.47%, Past 25 years, 17","Weekly, was CONFIRMED on 2026-04-29",No Cancellation Possible,"2026-05-06 (Price: 45.71), 0.07% above",7 days,46.37,No Information,No Information,No Information,No Information,No Information,No Information,13.81%/12.06%/12.52%,"18.88%, 26.27%",1.5 year/2.3 months/9.9 months,2028-06-19/2026-08-06/2027-07-03,4.76%,2.95%,1.81%,0.2,-0.37,46.4885/51.3991/49.4858/47.3425/49.4858/65.2454/No EMA 200 Target,42.51/29.8725/43.7042/35.4254/No F-Track Level/No F-Track Level/44.28,67.21%/61/6.6 months (Across ALL Assets),73.72%/331/5.3 months (Across ALL Assets)
PULSEGAUGE,"CNR.TO, Long, 2026-04-29 (Price: 147.91)",No Exit Yet,"3.4%, 7 days","82.35%, Past 25 years, 17","Weekly, was CONFIRMED on 2026-04-29",No Cancellation Possible,"2026-05-06 (Price: 152.94), 3.4% above",7 days,155.59,No Information,No Information,No Information,No Information,No Information,No Information,15.64%/14.5%/14.99%,"22.84%, 26.76%",1.2 year/1.5 month/6.5 months,2028-01-14/2026-07-03/2027-02-05,6.9%,7.83%,-0.93%,0.4,-0.16,149.7145/170.0817/218.156/173.435/218.156/349.4971/No EMA 200 Target,130.99/128.224/136.9828/86.815/No F-Track Level/No F-Track Level/137.56,67.21%/61/6.6 months (Across ALL Assets),73.72%/331/5.3 months (Across ALL Assets)
PULSEGAUGE,"COIN, Long, 2026-04-29 (Price: 181.73)",No Exit Yet,"8.93%, 7 days","75.0%, Past 5 years, 4","Weekly, was CONFIRMED on 2026-04-29",No Cancellation Possible,"2026-05-06 (Price: 197.96), 8.93% above",7 days,199.22,No Information,No Information,No Information,No Information,No Information,No Information,67.51%/61.41%/64.46%,"84.46%, 84.97%",5 months/1.8 month/3.4 months,2026-12-02/2026-07-16/2026-09-23,-15.61%,-6.76%,-8.85%,0.13,0.03,No Target/298.8732/494.3788/289.6467/494.3788/519.2877/260.87,161.14/86.505/157.903/110.293/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,67.21%/61/6.6 months (Across ALL Assets),73.72%/331/5.3 months (Across ALL Assets)
TRENDPULSE,"QQQ, Long, 2026-04-27 (Price: 664.23)",2026-05-06 (Price: 695.77),"4.75%, 9 days","75.0%, Past 4 years, 20","Daily, is CONFIRMED on 2026-04-27",Already confirmed,"2026-05-06 (Price: 695.77), 4.75% above",9 days,663.385,No Information,No Information,No Information,No Information,No Information,6.81% above/4.75% above/4.75% above,6.55%/0.6%/3.34%,"2.59%, 22.88%",27 days/6 days/13 days,2026-06-05/2026-05-05/2026-05-15,11.2%,13.97%,-2.77%,0.42,0.86,699.4342/686.4153/760.66/No Horizontal Resistance/836.2536/910.0135/No EMA 200 Target,558.28/256.995/610.7303/563.3658/No F-Track Level/No F-Track Level/601.9,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
TRENDPULSE,"^NDX, Long, 2026-04-27 (Price: 27305.6777)",2026-05-06 (Price: 28599.1719),"4.74%, 9 days","91.67%, Past 4 years, 24","Daily, is CONFIRMED on 2026-04-27",Already confirmed,"2026-05-06 (Price: 28599.1719), 4.74% above",9 days,27278.2754,No Information,No Information,No Information,No Information,No Information,6.78% above/4.74% above/4.74% above,6.54%/0.57%/3.5%,"2.59%, 22.93%",3.3 months/6 days/22 days,2026-09-17/2026-05-05/2026-05-28,11.76%,13.99%,-2.23%,1.07,0.85,28449.7856/28261.3764/31274.5/No Horizontal Resistance/33965.62/36701.6323/No EMA 200 Target,22953.38/10555.915/25025.4383/22796.2371/No F-Track Level/No F-Track Level/24734.01,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
TRENDPULSE,"TD, Long, 2026-04-27 (Price: 105.64)",2026-05-06 (Price: 108.6),"2.8%, 9 days","92.86%, Past 4 years, 28","Daily, is CONFIRMED on 2026-04-27",Already confirmed,"2026-05-06 (Price: 108.6), 2.8% above",9 days,105.19,No Information,No Information,No Information,No Information,No Information,3.4% above/2.8% above/2.8% above,8.73%/0.22%/2.84%,"7.15%, 16.74%",3.3 months/6 days/18 days,2026-09-17/2026-05-05/2026-05-23,11.87%,11.96%,-0.09%,0.53,0.75,112.1686/108.6402/134.7/No Horizontal Resistance/115.2091/125.1041/No EMA 200 Target,91.37/54.526/97.2953/75.6865/No F-Track Level/No F-Track Level/86.62,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
TRENDPULSE,"IBIT, Long, 2026-04-23 (Price: 44.05)",2026-05-06 (Price: 46.19),"4.86%, 13 days","100.0%, Past 4 years, 8","Daily, is CONFIRMED on 2026-04-23",Already confirmed,"2026-05-06 (Price: 46.19), 4.86% above",13 days,43.982,No Information,No Information,No Information,No Information,No Information,8.66% above/4.86% above/4.86% above,7.07%/4.18%/5.87%,"-0.0%, 8.48%",1.8 month/6 days/23 days,2026-07-10/2026-05-01/2026-05-26,32.48%,18.15%,14.33%,1.51,0.79,49.3977/46.6357/45.27/70.855/88.9078/123.2518/53.99,37.4/41.99/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
TRENDPULSE,"MCY.NZ, Long, 2026-04-23 (Price: 6.67)",2026-05-06 (Price: 6.8),"1.95%, 13 days","92.68%, Past 4 years, 41","Daily, is CONFIRMED on 2026-04-23",Already confirmed,"2026-05-06 (Price: 6.8), 1.95% above",13 days,6.6,No Information,No Information,No Information,No Information,No Information,3.03% above/1.95% above/1.95% above,7.72%/1.3%/3.76%,"5.1%, 16.49%",4.9 months/4 days/1.2 month,2026-11-21/2026-04-28/2026-06-14,16.69%,4.55%,12.14%,0.91,0.23,6.8574/6.9208/7.02/7.072/7.8394/8.9737/No EMA 200 Target,6.45/5.13/6.4223/5.8309/No F-Track Level/No F-Track Level/6.43,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
TRENDPULSE,"BDGI.TO, Long, 2026-04-23 (Price: 64.16)",2026-05-06 (Price: 83.81),"30.63%, 13 days","90.91%, Past 4 years, 33","Daily, is CONFIRMED on 2026-04-23",Already confirmed,"2026-05-06 (Price: 83.81), 30.63% above",13 days,64.06,No Information,No Information,No Information,No Information,No Information,33.77% above/30.63% above/30.63% above,9.61%/1.64%/5.04%,"19.0%, 30.91%",3.2 months/6 days/26 days,2026-09-09/2026-05-01/2026-05-30,16.85%,12.89%,3.96%,0.28,0.64,66.566/67.3937/75.21/No Horizontal Resistance/79.9248/84.3122/66.02,60.35/24.32/58.0566/53.241/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
PULSEGAUGE,"NOVA.F, Long, 2026-04-23 (Price: 32.66)",2026-05-06 (Price: 39.32),"20.39%, 13 days","80.0%, Past 20 years, 15","Weekly, was CONFIRMED on 2026-04-23",No Cancellation Possible,"2026-05-06 (Price: 39.32), 20.39% above",13 days,34.12,No Information,No Information,No Information,No Information,No Information,No Information,39.56%/19.8%/22.3%,"34.96%, 37.68%",1.8 year/16 days/6.7 months,2028-11-16/2026-05-16/2027-02-08,8.66%,10.15%,-1.49%,0.42,-0.04,33.8782/39.9432/138.0871/126.5/138.0871/146.706/42.65,31.2/No Horizontal Support/28.7825/27.6391/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,67.21%/61/6.6 months (Across ALL Assets),73.72%/331/5.3 months (Across ALL Assets)
TRENDPULSE,"MCY.NZ, Long, 2026-04-14 (Price: 6.6)",2026-05-06 (Price: 6.8),"3.03%, 22 days","92.68%, Past 4 years, 41","Daily, is CONFIRMED on 2026-04-14",Already confirmed,"2026-05-06 (Price: 6.8), 3.03% above",22 days,6.55,No Information,No Information,No Information,No Information,No Information,3.82% above/3.03% above/3.03% above,7.72%/1.3%/3.76%,"5.1%, 16.49%",4.9 months/4 days/1.2 month,2026-11-12/2026-04-19/2026-06-05,16.69%,4.55%,12.14%,0.91,0.23,6.7855/6.8482/6.98/7.072/7.8394/8.9737/No EMA 200 Target,6.19/5.13/6.4223/5.8309/No F-Track Level/No F-Track Level/6.42,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
DELTADRIFT,"RELIANCE.NS, Long, 2026-04-12 (Price: 1350.2)",2026-05-03 (Price: 1436.0),"6.35%, 21 days","100.0%, Past 15 years, 4","Weekly, was CONFIRMED on 2026-04-12",Already confirmed,"2026-05-06 (Price: 1437.9), 6.5% above",24 days,1359.0,No Information,No Information,No Information,No Information,No Information,No Information,14.48%/4.43%/7.74%,"0%, 10.35%",6.1 months/7 days/1.9 month,2027-01-02/2026-04-22/2026-07-03,8.42%,9.28%,-0.86%,1.5,0.5,1752.4246/1454.7055/1603.57/1610.3/1879.7264/2065.5547/1435.11,1348.1/1006.0696/1288.3015/1032.6763/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,82.76%/29/1.6 month (Across ALL Assets),86.61%/127/2.1 months (Across ALL Assets)
DELTADRIFT,"SJ.TO, Long, 2026-04-10 (Price: 85.89)",2026-05-06 (Price: 77.01),"-10.34%, 26 days","75.0%, Past 4 years, 8","Daily, was CONFIRMED on 2026-04-10",Already confirmed,"2026-05-06 (Price: 77.01), 10.34% below",26 days,87.17,No Information,No Information,No Information,No Information,No Information,No Information,4.21%/1.58%/2.82%,"16.04%, 17.5%",23 days/1 day/6 days,2026-05-13/2026-04-11/2026-04-18,1.72%,7.05%,-5.33%,-0.14,0.37,90.3735/88.3121/89.34/No Horizontal Resistance/95.0177/123.2166/No EMA 200 Target,85.13/38.015/66.807/60.0601/No F-Track Level/No F-Track Level/85.32,79.59%/196/16 days (Across ALL Assets),75.96%/570/16 days (Across ALL Assets)
TRENDPULSE,"WMT, Long, 2026-04-09 (Price: 129.13)",2026-05-06 (Price: 130.08),"0.74%, 27 days","96.43%, Past 4 years, 28","Daily, is CONFIRMED on 2026-04-09",Already confirmed,"2026-05-06 (Price: 130.08), 0.74% above",27 days,127.09,No Information,No Information,No Information,No Information,No Information,2.22% above/0.74% above/0.74% above,7.6%/0.71%/3.42%,"14.39%, 26.01%",3 months/6 days/24 days,2026-08-17/2026-04-17/2026-05-13,14.57%,14.59%,-0.02%,0.57,0.94,135.4961/133.5462/132.47/No Horizontal Resistance/137.8139/No Next Fib Ext/No EMA 200 Target,119.02/45.0344/85.5556/53.2582/No F-Track Level/No F-Track Level/109.87,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
OSCILLATOR DELTA,"RELIANCE.NS, Long, 2026-04-01 (Price: 1369.2)",2026-05-04 (Price: 1463.1),"6.86%, 1.1 month","95.0%, Past 6 years, 20","Daily, is Confirmed on 2026-04-01",No Cancellation Possible,"2026-05-06 (Price: 1437.9), 5.02% above",1.2 month,1384.2,No Information,No Information,No Information,No Information,No Information,No Information,13.75%/0.08%/3.14%,"11.14%, 12.26%",4 months/2 days/23 days,2026-09-21/2026-04-03/2026-05-04,11.49%,9.08%,2.41%,0.46,0.51,1438.3446/1412.1929/1437.66/1610.3/1879.7264/2065.5547/1435.11,No Recent Minima/1006.0696/1288.3015/1032.6763/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,90.26%/154/25 days (Across ALL Assets),79.53%/513/25 days (Across ALL Assets)
SIGMASHELL,"GNE.NZ, Long, 2026-03-13 (Price: 2.16)",2026-05-06 (Price: 2.48),"14.81%, 1.8 month","84.62%, Past 5 years, 13","Daily, was CONFIRMED on 2026-03-13",Already confirmed,"2026-05-06 (Price: 2.48), 14.81% above",1.8 month,2.15,"-3.09, 100.0%",No Information,No Information,No Information,No Information,No Information,12.81%/0.2%/6.28%,"2.82%, 16.21%",4.9 months/1.3 month/2.7 months,2026-10-11/2026-05-08/2026-07-08,14.62%,2.22%,12.4%,0.73,0.06,2.1924/2.2956/No Target/3.575/No Next Fib Ext/No Next Fib Ext/2.38,2.12/2.0733/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,68.18%/44/3.8 months (Across ALL Assets),69.36%/297/3.8 months (Across ALL Assets)
DELTADRIFT,"WFG.TO, Long, 2026-02-25 (Price: 88.81)",2026-05-04 (Price: 81.01),"-8.78%, 2.3 months","71.43%, Past 4 years, 14","Daily, was CONFIRMED on 2026-02-25",Already confirmed,"2026-05-06 (Price: 85.62), 3.59% below",2.3 months,90.02,No Information,No Information,No Information,No Information,No Information,No Information,7.22%/2.44%/4.27%,"15.92%, 15.92%",3.3 months/2 days/18 days,2026-07-18/2026-02-27/2026-03-23,3.22%,-3.5%,6.72%,0.01,-0.15,93.1706/92.6022/92.89/131.52/170.6139/181.1797/92.2,81.56/81.2433/80.1487/76.1079/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,79.59%/196/16 days (Across ALL Assets),75.96%/570/16 days (Across ALL Assets)
TRENDPULSE,"BBD-B.TO, Long, 2026-02-20 (Price: 276.88)",2026-05-06 (Price: 296.66),"7.14%, 2.5 months","71.43%, Past 4 years, 21","Daily, is CONFIRMED on 2026-02-20",Already confirmed,"2026-05-06 (Price: 296.66), 7.14% above",2.5 months,274.76,No Information,No Information,No Information,No Information,No Information,7.55% above/7.14% above/7.14% above,14.59%/1.21%/4.57%,"28.68%, 66.64%",11 days/6 days/7 days,2026-03-07/2026-02-28/2026-03-02,-10.87%,45.65%,-56.52%,-0.3,1.7,341.4761/289.5334/415.71/No Horizontal Resistance/675.785/850.042/No EMA 200 Target,232.61/53.275/273.2675/206.014/No F-Track Level/No F-Track Level/182.12,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
TRENDPULSE,"CNR.TO, Long, 2026-02-15 (Price: 146.42)",2026-05-06 (Price: 152.94),"4.45%, 2.7 months","92.59%, Past 10 years, 27","Weekly, is CONFIRMED on 2026-02-13",Already confirmed,"2026-05-06 (Price: 152.94), 4.45% above",2.7 months,138.58,No Information,No Information,No Information,No Information,No Information,10.39% above/4.45% above/4.45% above,10.37%/1.53%/6.06%,"6.29%, 28.98%",1.3 year/28 days/3.7 months,2027-12-24/2026-03-27/2026-07-25,6.05%,6.79%,-0.74%,0.9,0.39,154.9416/155.2931/165.6/171.0825/218.156/349.4971/No EMA 200 Target,130.99/127.536/136.9828/86.815/No F-Track Level/No F-Track Level/136.09,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets)
DELTADRIFT,"ORCL, Long, 2026-02-15 (Price: 160.14)",2026-05-06 (Price: 194.03),"21.16%, 2.7 months","80.0%, Past 15 years, 5","Weekly, was CONFIRMED on 2026-02-15",Already confirmed,"2026-05-06 (Price: 194.03), 21.16% above",2.7 months,148.49,No Information,No Information,No Information,No Information,No Information,No Information,15.74%/12.23%/13.73%,"20.01%, 25.53%",2.7 months/7 days/1.2 month,2026-06-12/2026-02-25/2026-04-08,6.28%,8.05%,-1.77%,0.4,0.41,208.3742/182.1272/195.25/No Horizontal Resistance/300.069/376.1425/211.44,142.82/82.7925/152.3597/145.7273/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,82.76%/29/1.6 month (Across ALL Assets),86.61%/127/2.1 months (Across ALL Assets)
TRENDPULSE,"WMT, Long, 2026-02-03 (Price: 127.71)",2026-05-05 (Price: 130.79),"2.41%, 3 months","96.43%, Past 4 years, 28","Daily, is CONFIRMED on 2026-02-03",Already confirmed,"2026-05-06 (Price: 130.08), 1.86% above",3.1 months,123.65,No Information,No Information,No Information,No Information,No Information,4.85% above/1.86% above/1.86% above,7.6%/0.71%/3.42%,"14.39%, 26.01%",3 months/6 days/24 days,2026-06-13/2026-02-11/2026-03-09,14.57%,14.59%,-0.02%,0.57,0.94,134.0061/132.0777/180.35/No Horizontal Resistance/137.8139/No Next Fib Ext/No EMA 200 Target,116.57/43.3466/85.5556/53.2582/No F-Track Level/No F-Track Level/103.36,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
TRENDPULSE,"CVS, Long, 2026-01-26 (Price: 83.87)",2026-05-05 (Price: 80.69),"-3.79%, 3.3 months","95.24%, Past 4 years, 21","Daily, is CONFIRMED on 2026-01-26",Already confirmed,"2026-05-06 (Price: 86.86), 3.57% above",3.3 months,83.25,No Information,No Information,No Information,No Information,No Information,4.64% above/3.57% above/3.57% above,8.82%/1.81%/4.98%,"3.79%, 26.0%",2.1 months/6 days/23 days,2026-04-27/2026-02-03/2026-02-28,15.11%,3.22%,11.89%,1.31,0.16,89.1203/88.0467/86.67/106.045/116.3721/144.3517/No EMA 200 Target,78.6/58.425/76.2419/70.3769/No F-Track Level/No F-Track Level/71.96,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
TRENDPULSE,"EEM, Long, 2026-01-25 (Price: 59.07)",2026-05-06 (Price: 67.49),"14.25%, 3.4 months","92.0%, Past 10 years, 25","Weekly, is CONFIRMED on 2026-01-23",Already confirmed,"2026-05-06 (Price: 67.49), 14.25% above",3.4 months,57.35,No Information,No Information,No Information,No Information,No Information,14.25% above/15.84% above/14.25% above,11.23%/1.19%/4.0%,"20.12%, 35.1%",1.4 year/28 days/3.8 months,2028-01-23/2026-03-06/2026-07-09,3.13%,1.56%,1.57%,0.12,-0.02,62.2893/61.4328/73.31/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,40.58/37.485/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/50.68,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets)
