Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Today Trading Date/Price[$], Today price vs Signal",Trading Days between Signal and Today Date,Signal Open Price,Signal Type,Track Level/Price($),Price on Latest Trading day vs Track Level,"Reference Upmove or Downmove start Date/Price($), end Date/Price($)",Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Function Specific Target/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Stop Loss (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),"Level, Trendpulse start Date/Price($)",Trendpulse Breakout Date/Price($),Earliest Unconfirmed Signal Date/Price($),Time from Latest Trading day to Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,TrendPulse Start/End (Date and Price($)),Divergence Start/End (Date and Price [$]),Divergence Duration (days) (Max/Min/Avg),"Sigmashell, Success Rate of Past Analysis [%]",Spread,"Divergence observed with, Signal Type","Divergence Start (Date, Price)"
FRACTAL TRACK,"GBPUSD=X, Long, 2025-11-23 (Price: 1.3085)",No Exit Yet,"1.57%, 6.9 months","100.0%, Past 20 years, 13","Weekly, was CONFIRMED on 2025-11-23",Already confirmed,"2026-06-17 (Price: 1.329), 1.57% above",6.9 months,1.3157,Upmove Bounce Back,38.2% (Price: 1.3144),1.11% above,"2025-01-19 (Price: 1.2101), 2025-07-06 (Price: 1.3789)",2.17%/1.1%/1.64%,"-0.0%, 8.98%",2.9 years/7.9 months/1.8 year,2030-01-13/2026-11-01/2028-06-18,3.11%,-1.16%,4.27%,-0.32,-0.6,No Target/1.33/1.41/1.4232/2.4421/3.2078/1.34,1.22/1.1912/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,89.09%/55/1.4 year (Across ALL Assets),61.63%/172/7.4 months (Across ALL Assets),No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information
FRACTAL TRACK,"CNU.NZ, Long, 2025-11-02 (Price: 9.36)",No Exit Yet,"3.31%, 7.6 months","100.0%, Past 14 years, 11","Weekly, was CONFIRMED on 2025-11-02",Already confirmed,"2026-06-17 (Price: 9.67), 3.31% above",7.6 months,9.2,Upmove Bounce Back,38.2% (Price: 9.046),6.9% above,"2025-03-23 (Price: 7.535), 2025-09-07 (Price: 9.98)",29.62%/5.27%/16.24%,"0%, 27.27%",3.8 years/2.1 months/1.1 year,2031-04-06/2026-02-01/2027-05-29,13.11%,5.54%,7.57%,1.48,0.28,10.1771/10.8801/10.83/No Horizontal Resistance/10.0225/12.705/9.5,9.2/6.0983/9.3249/7.51/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,89.09%/55/1.4 year (Across ALL Assets),61.63%/172/7.4 months (Across ALL Assets),No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information
FRACTAL TRACK,"TRI.TO, Long, 2025-10-26 (Price: 227.55)",No Exit Yet,"-50.75%, 7.8 months","92.31%, Past 20 years, 13","Weekly, was CONFIRMED on 2025-10-26",Already confirmed,"2026-06-17 (Price: 112.06), 50.75% below",7.8 months,222.85,Upmove Bounce Back,38.2% (Price: 205.33),45.42% below,"2018-05-13 (Price: 53.4023), 2025-07-20 (Price: 299.24)",17.45%/1.4%/11.27%,"1.51%, 22.04%",1.5 year/1.6 month/5.6 months,2027-12-17/2026-01-03/2026-06-26,8.85%,4.54%,4.31%,0.91,0.21,266.7569/253.1949/375.05/240.8933/293.2329/316.3836/No EMA 200 Target,212.03/116.89/193.124/131.2534/No F-Track Level/No F-Track Level/163.89,89.09%/55/1.4 year (Across ALL Assets),61.63%/172/7.4 months (Across ALL Assets),No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information
FRACTAL TRACK,"BYDDY, Long, 2025-10-26 (Price: 13.37)",No Exit Yet,"-22.21%, 7.8 months","94.74%, Past 16 years, 19","Weekly, was CONFIRMED on 2025-10-26",Already confirmed,"2026-06-17 (Price: 10.4), 22.21% below",7.8 months,13.5,Upmove Bounce Back,38.2% (Price: 12.8378),18.99% below,"2015-08-30 (Price: 1.17), 2025-05-25 (Price: 20.05)",25.49%/15.19%/19.68%,"18.72%, 52.39%",2.6 years/1.2 month/9.4 months,2029-07-12/2025-12-17/2026-12-08,15.76%,6.59%,9.17%,0.95,0.38,16.9077/16.0012/24.7/13.9472/17.0759/19.2153/No EMA 200 Target,13.12/7.1075/12.4728/9.6555/No F-Track Level/No F-Track Level/12.78,89.09%/55/1.4 year (Across ALL Assets),61.63%/172/7.4 months (Across ALL Assets),No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information
FRACTAL TRACK,"CRM, Long, 2025-10-19 (Price: 243.08)",No Exit Yet,"-36.23%, 8 months","96.15%, Past 20 years, 26","Weekly, was CONFIRMED on 2025-10-19",Already confirmed,"2026-06-17 (Price: 155.02), 36.23% below",8 months,242.89,Upmove Bounce Back,38.2% (Price: 237.0276),34.6% below,"2011-12-25 (Price: 23.5225), 2024-12-08 (Price: 369.0)",20.66%/6.06%/15.55%,"5.25%, 41.38%",1.4 year/2.3 months/6.4 months,2027-10-17/2026-01-26/2026-07-24,15.57%,11.74%,3.83%,1.41,0.56,No Target/280.8789/450.37/368.045/354.7868/400.2507/No EMA 200 Target,240.36/156.1/209.3181/186.7031/No F-Track Level/No F-Track Level/216.88,89.09%/55/1.4 year (Across ALL Assets),61.63%/172/7.4 months (Across ALL Assets),No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information
FRACTAL TRACK,"BYDDY, Long, 2025-09-21 (Price: 14.53)",No Exit Yet,"-28.42%, 9 months","94.74%, Past 16 years, 19","Weekly, was CONFIRMED on 2025-09-21",Already confirmed,"2026-06-17 (Price: 10.4), 28.42% below",9 months,13.89,Upmove Bounce Back,50% (Price: 12.9234),19.53% below,"2021-05-16 (Price: 5.7967), 2025-05-25 (Price: 20.05)",25.49%/15.19%/19.68%,"18.72%, 52.39%",2.6 years/1.2 month/9.4 months,2029-06-07/2025-11-12/2026-11-03,15.76%,6.59%,9.17%,0.95,0.38,18.3746/17.3895/23.08/No Horizontal Resistance/17.0759/19.2153/No EMA 200 Target,13.34/7.1075/12.4728/9.6555/No F-Track Level/No F-Track Level/12.78,89.09%/55/1.4 year (Across ALL Assets),61.63%/172/7.4 months (Across ALL Assets),No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information
FRACTAL TRACK,"BDL.NS, Long, 2025-09-14 (Price: 1566.5)",No Exit Yet,"-16.39%, 9.2 months","85.71%, Past 8 years, 7","Weekly, was CONFIRMED on 2025-09-14",Already confirmed,"2026-06-17 (Price: 1309.8), 16.39% below",9.2 months,1451.0,Upmove Bounce Back,38.2% (Price: 1446.0159),9.42% below,"2023-02-19 (Price: 393.5), 2025-06-01 (Price: 2096.6001)",25.67%/16.13%/20.09%,"7.93%, 41.95%",5.8 months/1.6 month/3.9 months,2026-05-24/2025-11-22/2026-03-02,11.07%,18.53%,-7.46%,0.58,0.79,1763.5657/1881.2099/2588.36/No Horizontal Resistance/2355.3598/2625.1645/No EMA 200 Target,1435.7/184.5375/1479.6462/1355.4768/No F-Track Level/No F-Track Level/1405.59,89.09%/55/1.4 year (Across ALL Assets),61.63%/172/7.4 months (Across ALL Assets),No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information
FRACTAL TRACK,"BYDDY, Long, 2025-08-17 (Price: 14.39)",No Exit Yet,"-27.73%, 10.1 months","94.74%, Past 16 years, 19","Weekly, was CONFIRMED on 2025-08-17",Already confirmed,"2026-06-17 (Price: 10.4), 27.73% below",10.1 months,14.15,Upmove Bounce Back,50% (Price: 13.66),23.87% below,"2024-02-11 (Price: 7.27), 2025-05-25 (Price: 20.05)",25.49%/15.19%/19.68%,"18.72%, 52.39%",2.6 years/1.2 month/9.4 months,2029-05-03/2025-10-08/2026-09-29,15.76%,6.59%,9.17%,0.95,0.38,18.1976/17.222/22.06/No Horizontal Resistance/17.0759/19.2153/No EMA 200 Target,14.23/7.1075/12.4728/9.6555/No F-Track Level/No F-Track Level/12.78,89.09%/55/1.4 year (Across ALL Assets),61.63%/172/7.4 months (Across ALL Assets),No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information
FRACTAL TRACK,"MFT.NZ, Long, 2025-07-27 (Price: 66.56)",No Exit Yet,"-4.19%, 10.8 months","90.91%, Past 20 years, 11","Weekly, was CONFIRMED on 2025-07-27",Already confirmed,"2026-06-17 (Price: 63.77), 4.19% below",10.8 months,67.9,Upmove Bounce Back,38.2% (Price: 64.7026),1.44% below,"2025-05-04 (Price: 55.0), 2025-06-08 (Price: 70.7)",17.16%/8.35%/14.13%,"0.53%, 54.04%",2.4 years/2.6 months/11.6 months,2028-12-29/2025-11-16/2026-12-13,7.19%,8.98%,-1.79%,0.9,0.5,71.2392/75.9649/75.98/85.45/105.252/119.9356/No EMA 200 Target,64.01/55.185/54.7158/45.8971/No F-Track Level/No F-Track Level/62.95,89.09%/55/1.4 year (Across ALL Assets),61.63%/172/7.4 months (Across ALL Assets),No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information
FRACTAL TRACK,"CRM, Long, 2025-06-15 (Price: 258.4)",No Exit Yet,"-40.01%, 1 year","96.15%, Past 20 years, 26","Weekly, was CONFIRMED on 2025-06-15",Already confirmed,"2026-06-17 (Price: 155.02), 40.01% below",1 year,272.85,Upmove Bounce Back,38.2% (Price: 253.4183),38.83% below,"2016-12-04 (Price: 66.43), 2024-12-08 (Price: 369.0)",20.66%/6.06%/15.55%,"5.25%, 41.38%",1.4 year/2.3 months/6.4 months,2027-06-13/2025-09-22/2026-03-20,15.57%,11.74%,3.83%,1.41,0.56,No Target/298.5812/439.94/368.045/354.7868/398.5273/No EMA 200 Target,240.76/156.1/253.2538/209.3181/No F-Track Level/No F-Track Level/216.88,89.09%/55/1.4 year (Across ALL Assets),61.63%/172/7.4 months (Across ALL Assets),No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information
FRACTAL TRACK,"JD, Long, 2025-05-11 (Price: 33.86)",No Exit Yet,"-17.57%, 1.1 year","100.0%, Past 12 years, 5","Weekly, was CONFIRMED on 2025-05-11",Already confirmed,"2026-06-17 (Price: 27.91), 17.57% below",1.1 year,34.025,Upmove Bounce Back,61.8% (Price: 31.134),10.36% below,"2024-01-28 (Price: 20.82), 2024-10-13 (Price: 47.82)",19.17%/17.03%/18.05%,"-0.0%, 7.4%",2.6 months/21 days/1.5 month,2025-08-31/2025-06-10/2025-07-15,9.08%,2.3%,6.78%,1.09,0.22,No Target/39.9717/50.06/92.73/103.1027/108.0778/No EMA 200 Target,32.53/24.07/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/30.27,89.09%/55/1.4 year (Across ALL Assets),61.63%/172/7.4 months (Across ALL Assets),No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information
FRACTAL TRACK,"TCS.NS, Long, 2025-04-27 (Price: 3448.0)",No Exit Yet,"-35.53%, 1.2 year","92.31%, Past 20 years, 13","Weekly, was CONFIRMED on 2025-04-27",Already confirmed,"2026-06-17 (Price: 2223.0), 35.53% below",1.2 year,3290.1001,Upmove Bounce Back,38.2% (Price: 3010.2925),26.15% below,"2011-08-28 (Price: 451.0), 2024-09-01 (Price: 4592.25)",27.95%/0.89%/16.89%,"2.51%, 25.46%",2 years/2.6 months/9.7 months,2028-03-04/2025-08-17/2026-06-22,11.84%,8.28%,3.56%,1.01,0.43,3825.2112/4030.3672/5932.75/4543.575/5051.5642/5692.579/No EMA 200 Target,3231.5/2911.025/2637.2425/2299.5932/No F-Track Level/No F-Track Level/2833.68,89.09%/55/1.4 year (Across ALL Assets),61.63%/172/7.4 months (Across ALL Assets),No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information
FRACTAL TRACK,"CRM, Long, 2025-04-27 (Price: 267.85)",No Exit Yet,"-42.12%, 1.2 year","96.15%, Past 20 years, 26","Weekly, was CONFIRMED on 2025-04-27",Already confirmed,"2026-06-17 (Price: 155.02), 42.12% below",1.2 year,240.43,Upmove Bounce Back,38.2% (Price: 230.0303),32.61% below,"2008-11-23 (Price: 5.205), 2024-12-08 (Price: 369.0)",20.66%/6.06%/15.55%,"5.25%, 41.38%",1.4 year/2.3 months/6.4 months,2027-04-25/2025-08-04/2026-01-30,15.57%,11.74%,3.83%,1.41,0.56,No Target/309.5007/486.13/368.045/354.7868/398.5273/No EMA 200 Target,240.76/156.1/253.2538/209.3181/No F-Track Level/No F-Track Level/216.88,89.09%/55/1.4 year (Across ALL Assets),61.63%/172/7.4 months (Across ALL Assets),No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information
DELTADRIFT,"USCI, Long, 2026-06-17 (Price: 93.5401)",No Exit Yet,"0.0%, 0 days","90.0%, Past 4 years, 10","Daily, is CONFIRMED on 2026-06-17",Already confirmed,"2026-06-17 (Price: 93.5401), 0.0% below",0 days,94.24,No Information,No Information,No Information,No Information,4.2%/1.48%/2.63%,"7.63%, 8.04%",22 days/1 day/10 days,2026-07-18/2026-06-18/2026-07-01,8.12%,13.45%,-5.33%,0.45,0.95,101.5939/96.0002/98.8/No Horizontal Resistance/107.1436/112.9927/No EMA 200 Target,91.98/51.03/90.2685/81.0354/92.4202/85.9616/85.71,79.59%/196/16 days (Across ALL Assets),75.96%/570/16 days (Across ALL Assets),No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information
DELTADRIFT,"ADBE, Long, 2026-06-16 (Price: 207.32)",No Exit Yet,"-5.33%, 1 day","78.57%, Past 4 years, 14","Daily, was CONFIRMED on 2026-06-16",Already confirmed,"2026-06-17 (Price: 196.28), 5.33% below",1 day,205.34,No Information,No Information,No Information,No Information,6.2%/3.13%/4.43%,"13.81%, 15.77%",1.8 month/2 days/17 days,2026-09-02/2026-06-18/2026-07-10,5.99%,-8.13%,14.12%,0.15,-0.29,218.3702/216.5043/217.44/636.07/719.5145/812.9837/296.05,204.02/No Horizontal Support/180.1385/162.3922/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,79.59%/196/16 days (Across ALL Assets),75.96%/570/16 days (Across ALL Assets),No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information
DELTADRIFT,"BABA, Long, 2026-06-15 (Price: 112.55)",No Exit Yet,"-4.54%, 2 days","85.71%, Past 4 years, 14","Daily, was CONFIRMED on 2026-06-15",Already confirmed,"2026-06-17 (Price: 107.44), 4.54% below",2 days,112.66,No Information,No Information,No Information,No Information,12.26%/1.81%/6.36%,"17.99%, 17.99%",1.2 month/1 day/16 days,2026-08-06/2026-06-16/2026-07-08,12.7%,-7.18%,19.88%,0.41,-0.05,125.3694/119.7082/122.54/181.595/399.1612/524.2534/149.34,103.83/67.495/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,79.59%/196/16 days (Across ALL Assets),75.96%/570/16 days (Across ALL Assets),No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information
DELTADRIFT,"BYDDY, Long, 2026-06-15 (Price: 10.94)",No Exit Yet,"-4.94%, 2 days","75.0%, Past 4 years, 12","Daily, was CONFIRMED on 2026-06-15",Already confirmed,"2026-06-17 (Price: 10.4), 4.94% below",2 days,10.94,No Information,No Information,No Information,No Information,42.06%/3.25%/9.48%,"19.69%, 23.05%",28 days/5 days/13 days,2026-07-25/2026-06-22/2026-07-03,9.52%,10.73%,-1.21%,0.19,0.52,12.3753/11.9771/12.18/14.0754/17.0759/19.2153/12.78,No Recent Minima/7.1633/9.6555/8.3057/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,79.59%/196/16 days (Across ALL Assets),75.96%/570/16 days (Across ALL Assets),No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information
DELTADRIFT,"HDB, Long, 2026-06-14 (Price: 24.17)",No Exit Yet,"2.44%, 3 days","100.0%, Past 15 years, 8","Weekly, was CONFIRMED on 2026-06-14",Already confirmed,"2026-06-17 (Price: 24.76), 2.44% above",3 days,23.29,No Information,No Information,No Information,No Information,16.81%/7.65%/10.25%,"0%, 13.44%",2.1 months/7 days/1.2 month,2026-09-13/2026-06-24/2026-08-05,14.56%,5.46%,9.1%,3.35,0.27,26.9133/26.6474/26.78/39.5717/40.717/49.3282/31.42,23.41/No Horizontal Support/21.1884/14.0692/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,82.76%/29/1.6 month (Across ALL Assets),86.61%/127/2.1 months (Across ALL Assets),No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information
DELTADRIFT,"HDFCBANK.NS, Long, 2026-06-14 (Price: 772.45)",No Exit Yet,"1.9%, 3 days","83.33%, Past 15 years, 6","Weekly, was CONFIRMED on 2026-06-14",Already confirmed,"2026-06-17 (Price: 787.1), 1.9% above",3 days,738.0,No Information,No Information,No Information,No Information,11.71%/4.83%/8.43%,"12.08%, 16.27%",2.3 months/7 days/1.4 month,2026-09-21/2026-06-24/2026-08-13,8.13%,9.43%,-1.3%,0.53,0.56,832.1604/837.5675/834.86/1009.6/1098.0619/1180.6259/903.43,744.55/640.9/765.1075/697.8792/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,82.76%/29/1.6 month (Across ALL Assets),86.61%/127/2.1 months (Across ALL Assets),No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information
DELTADRIFT,"IEI, Long, 2026-06-14 (Price: 117.21)",No Exit Yet,"-0.26%, 3 days","75.0%, Past 15 years, 8","Weekly, was CONFIRMED on 2026-06-14",Already confirmed,"2026-06-17 (Price: 116.9), 0.26% below",3 days,116.89,No Information,No Information,No Information,No Information,1.55%/0.43%/0.87%,"4.66%, 5.44%",3.5 months/7 days/1.5 month,2026-11-13/2026-06-24/2026-08-18,2.93%,0.05%,2.88%,-0.34,-1.21,No Target/118.2297/117.52/119.6711/No Next Fib Ext/No Next Fib Ext/119.05,116.73/113.8775/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,82.76%/29/1.6 month (Across ALL Assets),86.61%/127/2.1 months (Across ALL Assets),No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information
DELTADRIFT,"META, Long, 2026-06-12 (Price: 566.98)",2026-06-15 (Price: 593.48),"4.67%, 3 days","72.73%, Past 4 years, 11","Daily, was CONFIRMED on 2026-06-12",Already confirmed,"2026-06-17 (Price: 567.58), 0.11% above",5 days,572.95,No Information,No Information,No Information,No Information,14.76%/3.27%/7.32%,"19.19%, 19.41%",1.4 month/1 day/16 days,2026-08-11/2026-06-13/2026-07-05,3.38%,9.36%,-5.98%,0.05,0.48,621.0699/608.4829/614.78/742.455/842.484/1305.5879/655.71,525.72/276.89/556.264/No stop loss/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,79.59%/196/16 days (Across ALL Assets),75.96%/570/16 days (Across ALL Assets),No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information
DELTADRIFT,"MSFT, Long, 2026-06-12 (Price: 390.74)",No Exit Yet,"-3.03%, 5 days","71.43%, Past 4 years, 14","Daily, was CONFIRMED on 2026-06-12",Already confirmed,"2026-06-17 (Price: 378.91), 3.03% below",5 days,391.42,No Information,No Information,No Information,No Information,5.23%/2.02%/3.46%,"8.2%, 14.53%",2.4 months/1 day/10 days,2026-09-24/2026-06-13/2026-06-26,4.34%,7.06%,-2.72%,0.06,0.37,409.6909/404.2596/406.98/554.585/553.3726/615.9924/451.98,390.34/216.39/386.873/350.287/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,79.59%/196/16 days (Across ALL Assets),75.96%/570/16 days (Across ALL Assets),No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information
DELTADRIFT,"GLD, Long, 2026-06-11 (Price: 386.32)",2026-06-16 (Price: 397.63),"2.93%, 5 days","88.89%, Past 4 years, 9","Daily, was CONFIRMED on 2026-06-11",Already confirmed,"2026-06-17 (Price: 388.6), 0.59% above",6 days,373.96,No Information,No Information,No Information,No Information,6.47%/1.57%/2.65%,"4.6%, 4.6%",24 days/4 days/10 days,2026-07-15/2026-06-16/2026-06-25,7.04%,13.27%,-6.23%,0.61,0.95,405.5201/396.5575/401.04/401.25/520.3579/624.146/407.8,374.58/150.8/381.6561/346.8156/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,79.59%/196/16 days (Across ALL Assets),75.96%/570/16 days (Across ALL Assets),No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information
DELTADRIFT,"WPM.TO, Long, 2026-06-11 (Price: 157.14)",2026-06-15 (Price: 173.4),"10.35%, 4 days","76.92%, Past 4 years, 13","Daily, was CONFIRMED on 2026-06-11",Already confirmed,"2026-06-17 (Price: 178.22), 13.41% above",6 days,151.57,No Information,No Information,No Information,No Information,11.19%/1.64%/4.97%,"11.96%, 12.04%",29 days/1 day/10 days,2026-07-23/2026-06-12/2026-06-25,5.72%,17.71%,-11.99%,0.14,0.89,166.647/164.9499/165.8/158.055/233.8832/250.3565/170.71,149.99/52.6825/146.152/133.3839/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,79.59%/196/16 days (Across ALL Assets),75.96%/570/16 days (Across ALL Assets),No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information
DELTADRIFT,"AEM.TO, Long, 2026-06-11 (Price: 219.94)",2026-06-15 (Price: 240.24),"9.23%, 4 days","100.0%, Past 4 years, 7","Daily, was CONFIRMED on 2026-06-11",Already confirmed,"2026-06-17 (Price: 245.0), 11.39% above",6 days,212.85,No Information,No Information,No Information,No Information,5.45%/3.36%/4.72%,"-0.0%, 7.35%",1.2 month/1 day/12 days,2026-08-02/2026-06-12/2026-06-28,9.57%,16.04%,-6.47%,2.05,0.78,232.8065/230.3212/231.56/No Horizontal Resistance/357.3747/374.8434/255.38,212.41/59.606/216.3823/193.9088/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,79.59%/196/16 days (Across ALL Assets),75.96%/570/16 days (Across ALL Assets),No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information
