Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Today Trading Date/Price[$], Today price vs Signal",Trading Days between Signal and Today Date,Signal Open Price,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Function Specific Target/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Stop Loss (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
TRENDPULSE,"SOXX, Long, 2026-04-26 (Price: 461.6)",2026-06-07 (Price: 539.77),"16.93%, 1.4 month","86.96%, Past 10 years, 23","Weekly, is CONFIRMED on 2026-04-24",Already confirmed,"2026-06-10 (Price: 541.51), 17.31% above",1.5 month,417.495,No Information,No Information,No Information,No Information,No Information,30.26% above/17.31% above/17.31% above,11.22%/1.12%/7.1%,"19.87%, 44.93%",3.5 months/28 days/1.8 month,2026-09-25/2026-06-05/2026-07-13,9.82%,16.02%,-6.2%,0.2,0.86,507.8523/494.3736/720.01/No Horizontal Resistance/No Target/617.0719/No EMA 200 Target,323.48/110.475/301.3628/254.997/No F-Track Level/No F-Track Level/304.52,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets)
TRENDPULSE,"VGT, Long, 2026-04-26 (Price: 104.16)",2026-06-07 (Price: 115.28),"10.68%, 1.4 month","100.0%, Past 10 years, 18","Weekly, is CONFIRMED on 2026-04-24",Already confirmed,"2026-06-10 (Price: 112.34), 7.85% above",1.5 month,100.5238,No Information,No Information,No Information,No Information,No Information,11.56% above/7.85% above/7.85% above,12.53%/2.4%/4.92%,"0%, 12.72%",9.6 months/1.2 month/2.7 months,2027-06-17/2026-06-17/2026-08-21,8.28%,2.33%,5.95%,1.59,0.31,108.2327/109.2847/106.13/No Horizontal Resistance/118.2702/124.1847/No EMA 200 Target,85.12/38.9788/87.7708/78.2577/No F-Track Level/No F-Track Level/92.11,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets)
FRACTAL TRACK,"BABA, Long, 2026-04-26 (Price: 135.82)",2026-06-07 (Price: 121.06),"-10.87%, 1.4 month","100.0%, Past 11 years, 9","Weekly, was CONFIRMED on 2026-04-26",Already confirmed,"2026-06-10 (Price: 115.38), 15.05% below",1.5 month,140.465,No Information,No Information,No Information,"38.2% (Price: 117.1824), 1.54% below, Upmove Bounce Back","2024-01-28 (Price: 66.63), 2025-03-23 (Price: 148.43)",No Information,32.92%/16.45%/22.55%,"-0.0%, 31.31%",1.2 year/1.6 month/5.5 months,2028-01-11/2026-07-04/2026-12-20,16.77%,2.08%,14.69%,1.15,0.18,148.7365/166.4474/184.9/181.595/399.1612/524.2534/149.69,122.05/67.495/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,89.09%/55/1.4 year (Across ALL Assets),61.63%/172/7.4 months (Across ALL Assets)
DELTADRIFT,"GILD, Long, 2026-04-23 (Price: 133.64)",2026-06-10 (Price: 121.48),"-9.1%, 1.6 month","83.33%, Past 4 years, 6","Daily, was CONFIRMED on 2026-04-23",Already confirmed,"2026-06-10 (Price: 121.48), 9.1% below",1.6 month,134.02,No Information,No Information,No Information,No Information,No Information,No Information,5.29%/2.0%/3.2%,"6.53%, 9.04%",1.3 month/15 days/28 days,2026-06-18/2026-05-14/2026-06-02,4.7%,10.22%,-5.52%,0.2,0.58,135.5778/137.9165/136.75/No Horizontal Resistance/154.7608/163.0355/No EMA 200 Target,132.9/57.18/121.083/104.5806/No F-Track Level/No F-Track Level/129.05,79.59%/196/16 days (Across ALL Assets),75.96%/570/16 days (Across ALL Assets)
SIGMASHELL,"DOL.TO, Long, 2026-04-15 (Price: 174.38)",2026-06-10 (Price: 179.57),"2.98%, 1.9 month","100.0%, Past 5 years, 7","Daily, was CONFIRMED on 2026-04-15",Already confirmed,"2026-06-10 (Price: 179.57), 2.98% above",1.9 month,176.79,"-3.03, 100.0%",No Information,No Information,No Information,No Information,No Information,16.48%/5.13%/10.45%,"-0.0%, 7.51%",3.2 months/1.2 month/2.2 months,2026-09-01/2026-06-06/2026-07-19,11.83%,18.23%,-6.4%,0.92,1.14,177.7804/192.6027/294.0831/199.54/294.0831/455.769/186.91,166.76/53.835/132.3972/94.2286/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,68.18%/44/3.8 months (Across ALL Assets),69.36%/297/3.8 months (Across ALL Assets)
TRENDPULSE,"XLV, Long, 2026-04-14 (Price: 148.83)",2026-06-09 (Price: 154.57),"3.86%, 1.9 month","77.78%, Past 4 years, 27","Daily, is CONFIRMED on 2026-04-14",Already confirmed,"2026-06-10 (Price: 152.85), 2.7% above",1.9 month,147.38,No Information,No Information,No Information,No Information,No Information,3.3% above/2.7% above/2.7% above,3.22%/0.29%/1.65%,"7.54%, 13.97%",4.2 months/6 days/1.2 month,2026-10-13/2026-04-22/2026-06-05,5.53%,4.58%,0.95%,-0.12,0.22,152.5656/151.2857/154.88/159.855/174.1807/202.706/No EMA 200 Target,143.26/122.0086/117.2225/81.225/No F-Track Level/No F-Track Level/146.27,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
SIGMASHELL,"VGT, Long, 2026-04-01 (Price: 88.3313)",2026-06-08 (Price: 117.25),"32.74%, 2.3 months","92.31%, Past 5 years, 13","Daily, was CONFIRMED on 2026-04-01",Already confirmed,"2026-06-10 (Price: 112.34), 27.18% above",2.3 months,88.085,"-3.64, 83.34%",No Information,No Information,No Information,No Information,No Information,34.72%/3.31%/12.27%,"10.31%, 19.86%",5.9 months/1.4 month/2.7 months,2026-12-13/2026-05-31/2026-07-27,25.9%,2.47%,23.43%,0.8,0.26,91.2286/99.1696/118.2702/No Horizontal Resistance/118.2702/124.1847/96.48,83.59/38.9788/87.7708/78.2577/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,68.18%/44/3.8 months (Across ALL Assets),69.36%/297/3.8 months (Across ALL Assets)
SIGMASHELL,"MU, Long, 2026-04-01 (Price: 367.85)",2026-06-08 (Price: 949.28),"158.06%, 2.3 months","75.0%, Past 5 years, 8","Daily, was CONFIRMED on 2026-04-01",Already confirmed,"2026-06-10 (Price: 891.88), 142.46% above",2.3 months,348.91,"-3.6, 84.09%",No Information,No Information,No Information,No Information,No Information,83.38%/5.46%/30.25%,"23.1%, 42.93%",11.1 months/2.3 months/5.7 months,2027-07-27/2026-07-09/2026-12-04,21.34%,10.72%,10.62%,0.36,0.57,No Target/479.1246/431.1818/No Horizontal Resistance/431.1818/451.0413/372.99,321.8/48.44/339.9853/310.1249/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,68.18%/44/3.8 months (Across ALL Assets),69.36%/297/3.8 months (Across ALL Assets)
FRACTAL TRACK,"CEN.NZ, Long, 2026-03-08 (Price: 9.4)",2026-06-10 (Price: 9.6),"2.13%, 3.1 months","84.62%, Past 20 years, 13","Weekly, was CONFIRMED on 2026-03-08",Already confirmed,"2026-06-10 (Price: 9.6), 2.13% above",3.1 months,9.25,No Information,No Information,No Information,"38.2% (Price: 9.1207), 5.26% above, Upmove Bounce Back","2024-09-29 (Price: 7.86), 2025-11-30 (Price: 9.9)",No Information,20.53%/10.13%/16.11%,"6.36%, 45.18%",11.3 years/6.5 months/3.9 years,2042-04-25/2026-12-15/2031-10-01,3.06%,1.18%,1.88%,-0.01,-0.02,9.7638/10.9143/10.62/9.85/11.2606/15.4512/No EMA 200 Target,9.25/6.86/8.6706/No stop loss/No F-Track Level/No F-Track Level/9.36,89.09%/55/1.4 year (Across ALL Assets),61.63%/172/7.4 months (Across ALL Assets)
TRENDPULSE,"XIU.TO, Long, 2026-03-01 (Price: 49.71)",2026-06-10 (Price: 50.72),"2.03%, 3.4 months","100.0%, Past 10 years, 16","Weekly, is CONFIRMED on 2026-02-27",Already confirmed,"2026-06-10 (Price: 50.72), 2.03% above",3.4 months,49.56,No Information,No Information,No Information,No Information,No Information,2.32% above/2.03% above/2.03% above,4.78%/1.57%/2.92%,"-0.0%, 32.4%",1.1 year/28 days/3.7 months,2027-09-25/2026-04-10/2026-08-08,4.78%,4.53%,0.25%,1.33,0.22,50.6445/51.1615/67.44/No Horizontal Resistance/53.8646/79.5406/No EMA 200 Target,35.35/27.9467/37.996/28.1885/No F-Track Level/No F-Track Level/44.14,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets)
TRENDPULSE,"CNR.TO, Long, 2026-02-22 (Price: 151.19)",2026-06-10 (Price: 166.5),"10.13%, 3.6 months","92.59%, Past 10 years, 27","Weekly, is CONFIRMED on 2026-02-20",Already confirmed,"2026-06-10 (Price: 166.5), 10.13% above",3.6 months,146.74,No Information,No Information,No Information,No Information,No Information,13.71% above/10.13% above/10.13% above,10.37%/1.53%/6.06%,"6.29%, 28.98%",1.3 year/28 days/3.7 months,2027-12-31/2026-04-03/2026-08-01,6.05%,6.79%,-0.74%,0.9,0.39,159.9893/160.3521/192.68/167.5729/218.156/349.4971/No EMA 200 Target,130.99/127.536/136.9828/86.815/No F-Track Level/No F-Track Level/136.36,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets)
TRENDPULSE,"^STI, Long, 2026-02-08 (Price: 4934.4102)",2026-06-10 (Price: 4958.8501),"0.5%, 4.1 months","75.0%, Past 10 years, 24","Weekly, is CONFIRMED on 2026-02-06",Already confirmed,"2026-06-10 (Price: 4958.8501), 0.5% above",4.1 months,4913.2598,No Information,No Information,No Information,No Information,No Information,1.38% above/0.3% above/0.5% above,6.67%/1.15%/3.39%,"14.46%, 29.57%",1.6 year/28 days/3.6 months,2028-05-22/2026-03-20/2026-07-14,-6.1%,2.09%,-8.19%,-0.28,-0.04,5069.1196/5101.6867/6150.98/No Horizontal Resistance/5099.1474/6233.5022/No EMA 200 Target,3512.53/3030.985/4356.5412/3433.5319/No F-Track Level/No F-Track Level/4317.44,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets)
TRENDPULSE,"ASML, Long, 2026-02-01 (Price: 1423.0)",2026-06-07 (Price: 1641.74),"15.37%, 4.2 months","90.0%, Past 10 years, 30","Weekly, is CONFIRMED on 2026-01-30",Already confirmed,"2026-06-10 (Price: 1734.1899), 21.87% above",4.3 months,1385.87,No Information,No Information,No Information,No Information,No Information,27.65% above/19.18% above/21.87% above,26.23%/2.69%/11.48%,"25.72%, 56.36%",8.9 months/1.2 month/3.3 months,2027-02-22/2026-03-25/2026-06-24,11.44%,16.81%,-5.37%,0.53,0.81,1568.146/1586.3604/2221.16/No Horizontal Resistance/No Target/No Target/No EMA 200 Target,689.82/576.784/1034.6774/832.8601/No F-Track Level/No F-Track Level/907.93,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets)
TRENDPULSE,"PERSISTENT.NS, Long, 2025-12-05 (Price: 6520.5)",2026-06-08 (Price: 5065.0),"-22.32%, 6.2 months","77.78%, Past 4 years, 27","Daily, is CONFIRMED on 2025-12-05",Already confirmed,"2026-06-10 (Price: 4928.0), 24.42% below",6.2 months,6453.0,No Information,No Information,No Information,No Information,No Information,23.62% below/24.42% below/24.42% below,13.99%/0.64%/5.15%,"7.08%, 34.03%",3.4 months/6 days/26 days,2026-05-01/2025-12-13/2026-01-11,19.88%,40.64%,-20.76%,0.28,1.97,6942.3763/6856.3058/10210.8/No Horizontal Resistance/9957.5854/15965.083/No EMA 200 Target,6331.0/1548.5125/6244.7475/3950.0879/No F-Track Level/No F-Track Level/5542.75,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
TRENDPULSE,"NA.TO, Long, 2025-11-30 (Price: 168.95)",2026-06-10 (Price: 205.87),"21.85%, 6.4 months","83.33%, Past 20 years, 12","Monthly, is CONFIRMED on 2025-11-30",Already confirmed,"2026-06-10 (Price: 205.87), 21.85% above",6.4 months,157.19,No Information,No Information,No Information,No Information,No Information,31.38% above/21.85% above/21.85% above,28.7%/8.86%/18.76%,"5.23%, 30.62%",1.5 year/5.1 months/9.5 months,2028-01-21/2026-07-09/2027-01-16,7.48%,7.8%,-0.32%,0.92,0.46,188.1765/200.645/259.77/No Horizontal Resistance/188.6608/207.1743/No EMA 200 Target,118.77/82.9367/134.0186/119.9028/No F-Track Level/No F-Track Level/138.03,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
TRENDPULSE,"PERSISTENT.NS, Long, 2025-11-20 (Price: 6350.5)",2026-06-08 (Price: 5065.0),"-20.24%, 6.7 months","77.78%, Past 4 years, 27","Daily, is CONFIRMED on 2025-11-20",Already confirmed,"2026-06-10 (Price: 4928.0), 22.4% below",6.7 months,6316.0,No Information,No Information,No Information,No Information,No Information,21.98% below/22.4% below/22.4% below,13.99%/0.64%/5.15%,"7.08%, 34.03%",3.4 months/6 days/26 days,2026-04-16/2025-11-28/2025-12-27,19.88%,40.64%,-20.76%,0.28,1.97,6761.3773/6677.5508/9946.3/No Horizontal Resistance/9957.5854/15965.083/No EMA 200 Target,5781.0/1548.5125/6244.7475/3950.0879/No F-Track Level/No F-Track Level/5523.09,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
PULSEGAUGE,"WIPRO.NS, Long, 2025-10-13 (Price: 245.13)",2026-06-08 (Price: 181.76),"-25.85%, 7.9 months","86.67%, Past 25 years, 15","Weekly, was CONFIRMED on 2025-10-13",No Cancellation Possible,"2026-06-10 (Price: 178.93), 27.01% below",8 months,246.06,No Information,No Information,No Information,No Information,No Information,No Information,32.05%/22.31%/25.2%,"37.94%, 34.01%",2.3 years/11 days/7.5 months,2029-01-22/2025-10-28/2026-09-03,10.04%,5.49%,4.55%,0.58,-0.1,255.3029/306.9028/412.2037/366.6625/412.2037/473.5829/No EMA 200 Target,235.75/187.6063/216.7036/198.5041/No F-Track Level/No F-Track Level/229.72,67.21%/61/6.6 months (Across ALL Assets),73.72%/331/5.3 months (Across ALL Assets)
TRENDPULSE,"JETS, Long, 2024-11-30 (Price: 24.55)",2026-06-10 (Price: 27.25),"11.0%, 1.5 year","75.0%, Past 20 years, 4","Monthly, is CONFIRMED on 2024-11-30",Already confirmed,"2026-06-10 (Price: 27.25), 11.0% above",1.5 year,22.81,No Information,No Information,No Information,No Information,No Information,19.83% above/11.0% above/11.0% above,22.2%/22.2%/22.2%,"3.13%, 30.25%",6.1 months/6.1 months/6.1 months,2025-08-22 (Max),11.2%,0.47%,10.73%,0.28,0.03,No Target/30.0001/29.24/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,18.7/11.26/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/20.31,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
TRENDPULSE,"ENZL, Long, 2024-09-30 (Price: 49.42)",2026-06-10 (Price: 45.2292),"-8.48%, 1.7 year","100.0%, Past 20 years, 5","Monthly, is CONFIRMED on 2024-09-30",Already confirmed,"2026-06-10 (Price: 45.2292), 8.48% below",1.7 year,49.2,No Information,No Information,No Information,No Information,No Information,8.16% below/8.98% below/8.48% below,18.88%/13.45%/17.07%,"-0.0%, 22.82%",1.5 year/1 year/1.2 year,2026-11-21/2026-03-05/2026-06-17,5.74%,1.47%,4.27%,1.01,-0.04,No Target/57.856/51.78/65.1933/79.7363/84.688/No EMA 200 Target,41.64/43.9425/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/46.44,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
TRENDPULSE,"ATD.TO, Long, 2023-12-31 (Price: 78.03)",2026-06-10 (Price: 83.43),"6.92%, 2.5 years","100.0%, Past 20 years, 13","Monthly, is CONFIRMED on 2023-12-31",Already confirmed,"2026-06-10 (Price: 83.43), 6.92% above",2.5 years,77.26,No Information,No Information,No Information,No Information,No Information,6.92% above/7.79% above/6.92% above,32.26%/9.09%/17.41%,"-0.0%, 18.24%",1.4 year/5 months/8.4 months,2025-12-28/2024-08-04/2024-12-30,13.16%,13.89%,-0.73%,1.92,0.69,101.2361/91.615/124.56/No Horizontal Resistance/85.3936/96.14/No EMA 200 Target,38.63/39.8362/59.8475/53.4732/No F-Track Level/No F-Track Level/70.09,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
TRENDPULSE,"BYD.TO, Long, 2023-12-31 (Price: 278.49)",2026-06-10 (Price: 133.12),"-52.2%, 2.5 years","100.0%, Past 20 years, 16","Monthly, is CONFIRMED on 2023-12-31",Already confirmed,"2026-06-10 (Price: 133.12), 52.2% below",2.5 years,258.84,No Information,No Information,No Information,No Information,No Information,48.55% below/52.2% below/52.2% below,21.68%/5.8%/10.46%,"-0.0%, 33.29%",1.1 year/5.1 months/9.9 months,2025-07-26/2024-08-08/2025-03-05,13.56%,9.1%,4.46%,0.84,0.45,411.3297/307.6201/298.58/No Horizontal Resistance/312.8053/367.2583/No EMA 200 Target,138.66/166.48/229.0045/147.1212/No F-Track Level/No F-Track Level/241.57,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
DELTADRIFT,"HDFCBANK.NS, Long, 2026-06-10 (Price: 746.85)",No Exit Yet,"0.0%, 0 days","83.33%, Past 15 years, 6","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price below 745.1815 or above 791.4191 prior to 2026-06-12,"2026-06-10 (Price: 746.85), 0.0% below",0 days,738.0,No Information,No Information,No Information,No Information,No Information,No Information,11.71%/4.83%/8.43%,"12.08%, 16.27%",2.3 months/7 days/1.4 month,2026-09-17/2026-06-20/2026-08-09,8.13%,9.43%,-1.3%,0.53,0.56,804.5815/809.8095/807.2/1009.6/1299.7536/1565.406/909.01,744.55/640.9/626.4465/404.7881/No stop loss/720.3897/No EMA 200 Stop Loss,82.76%/29/1.6 month (Across ALL Assets),86.61%/127/2.1 months (Across ALL Assets)
DELTADRIFT,"IEI, Long, 2026-06-10 (Price: 116.85)",No Exit Yet,"0.0%, 0 days","75.0%, Past 15 years, 8","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price below 116.7084 or above 117.2396 prior to 2026-06-12,"2026-06-10 (Price: 116.85), 0.0% below",0 days,116.89,No Information,No Information,No Information,No Information,No Information,No Information,1.55%/0.43%/0.87%,"4.66%, 5.44%",3.5 months/7 days/1.5 month,2026-11-09/2026-06-20/2026-08-14,2.93%,0.05%,2.88%,-0.34,-1.21,No Target/117.8666/117.16/119.366/No Next Fib Ext/No Next Fib Ext/119.1,116.73/113.4857/No F-Stack Support/No F-Stack Support/No stop loss/No stop loss/No EMA 200 Stop Loss,82.76%/29/1.6 month (Across ALL Assets),86.61%/127/2.1 months (Across ALL Assets)
TRENDPULSE,"^TNX, Long, 2026-06-10 (Price: 4.542)",No Exit Yet,"0.0%, 0 days","85.71%, Past 20 years, 14","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 4.457 prior to 2026-06-30,"2026-06-10 (Price: 4.542), 0.0% below",0 days,4.457,No Information,No Information,No Information,No Information,No Information,0.0% below/1.14% above/0.0% below,48.31%/4.17%/29.27%,"56.79%, 83.03%",1.4 year/4.1 months/6.5 months,2028-06-07/2026-12-03/2027-03-19,0.6%,-0.57%,1.17%,0.28,0.01,5.3786/5.8714/4.7/4.6918/18.6/21.2307/No EMA 200 Target,3.96/1.6875/3.9466/3.3776/No stop loss/No stop loss/4.21,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
TRENDPULSE,"PG, Long, 2026-06-10 (Price: 149.05)",No Exit Yet,"0.0%, 0 days","95.0%, Past 10 years, 20","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 145.79 prior to 2026-06-12,"2026-06-10 (Price: 149.05), 0.0% below",0 days,145.79,No Information,No Information,No Information,No Information,No Information,1.71% above/0.26% above/0.0% below,10.46%/1.7%/4.36%,"12.19%, 24.03%",1 year/28 days/4.2 months,2027-11-13/2026-07-20/2026-12-09,6.03%,3.67%,2.36%,0.38,0.13,157.1434/155.5486/159.97/179.4533/199.6071/210.6287/149.16,141.57/137.0167/124.1296/103.7096/No stop loss/144.4315/No EMA 200 Stop Loss,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets)
TRENDPULSE,"MFT.NZ, Long, 2026-06-10 (Price: 65.5)",No Exit Yet,"0.0%, 0 days","93.33%, Past 20 years, 15","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 64.75 prior to 2026-06-30,"2026-06-10 (Price: 65.5), 0.0% below",0 days,64.75,No Information,No Information,No Information,No Information,No Information,0.0% below/0.77% above/0.0% below,64.29%/5.7%/20.48%,"24.41%, 40.93%",1.8 year/5 months/8.6 months,2029-01-03/2027-01-13/2027-06-18,9.01%,11.67%,-2.66%,0.45,0.67,98.5448/78.9144/86.07/85.45/101.7951/113.586/No EMA 200 Target,57.79/55.185/65.1894/42.5658/No stop loss/No stop loss/62.82,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
TRENDPULSE,"MEL.NZ, Long, 2026-06-10 (Price: 5.88)",No Exit Yet,"0.0%, 0 days","88.89%, Past 20 years, 9","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 5.86 prior to 2026-06-30,"2026-06-10 (Price: 5.88), 0.0% below",0 days,5.86,No Information,No Information,No Information,No Information,No Information,0.17% above/0.0% below/0.0% below,24.71%/12.8%/20.43%,"24.88%, 41.24%",11.1 months/5 months/7.7 months,2027-10-05/2027-01-13/2027-05-10,7.04%,7.6%,-0.56%,0.43,0.44,7.1548/7.0813/6.49/6.825/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,5.53/4.3875/No F-Stack Support/No F-Stack Support/No stop loss/No stop loss/5.7,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
TRENDPULSE,"ATZ.TO, Long, 2026-06-10 (Price: 160.73)",No Exit Yet,"0.0%, 0 days","100.0%, Past 20 years, 4","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 157.1141 prior to 2026-06-30,"2026-06-10 (Price: 160.73), 0.0% below",0 days,153.49,No Information,No Information,No Information,No Information,No Information,0.0% below/1.61% above/0.0% below,43.48%/9.72%/18.16%,"0%, 27.64%",7.1 months/5 months/6.5 months,2027-04-14/2027-01-13/2027-03-19,19.36%,16.18%,3.18%,0.95,0.72,291.8535/189.9186/247.46/No Horizontal Resistance/179.9964/240.5577/No EMA 200 Target,21.57/31.98/153.3748/119.4832/130.7217/109.7609/114.25,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
TRENDPULSE,"PPL.TO, Long, 2026-06-10 (Price: 68.23)",No Exit Yet,"0.0%, 0 days","100.0%, Past 20 years, 15","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 64.72 prior to 2026-06-30,"2026-06-10 (Price: 68.23), 0.0% below",0 days,64.72,No Information,No Information,No Information,No Information,No Information,7.91% above/3.58% above/0.0% below,20.68%/3.94%/10.3%,"-0.0%, 19.92%",2.5 years/5.1 months/11.3 months,2030-01-03/2027-01-17/2027-10-14,6.43%,5.15%,1.28%,1.04,0.26,77.2432/75.2577/82.38/No Horizontal Resistance/No Target/80.6453/No EMA 200 Target,51.13/37.9233/54.5176/No stop loss/64.1906/61.1735/57.44,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
TRENDPULSE,"EIF.TO, Long, 2026-06-10 (Price: 122.75)",No Exit Yet,"0.0%, 0 days","100.0%, Past 10 years, 30","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 122.077 prior to 2026-06-12,"2026-06-10 (Price: 122.75), 0.0% below",0 days,121.61,No Information,No Information,No Information,No Information,No Information,0.0% below/0.12% below/0.0% below,10.64%/2.68%/6.53%,"-0.0%, 42.92%",1.7 year/1.2 month/3.9 months,2028-11-12/2026-08-01/2026-11-26,6.52%,7.35%,-0.83%,1.96,0.38,130.5078/130.7656/180.43/No Horizontal Resistance/148.6704/161.2108/No EMA 200 Target,47.67/38.41/117.3251/108.4647/105.3778/93.3162/91.08,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets)
OSCILLATOR DELTA,"AAPL, Short, 2026-06-10 (Price: 291.58)",No Exit Yet,"-0.0%, 0 days","92.86%, Past 6 years, 14","Daily, is Confirmed on 2026-06-10",No Cancellation Possible,"2026-06-10 (Price: 291.58), 0.0% below",0 days,290.765,No Information,No Information,No Information,No Information,No Information,No Information,6.73%/2.05%/3.06%,"11.39%, 11.2%",2.6 months/1 day/15 days,2026-09-30/2026-06-11/2026-07-01,8.47%,4.02%,4.45%,0.46,0.88,276.8261/282.6577/279.74/136.32/275.1059/248.4166/266.22,No Recent Maxima/No Horizontal Resistance/321.9834/353.2685/No stop loss/No stop loss/No EMA 200 Stop Loss,100.0%/17/17 days (Across ALL Assets),72.5%/80/1.4 month (Across ALL Assets)
DELTADRIFT,"CAD=X, Short, 2026-06-09 (Price: 1.3956)",No Exit Yet,"0.01%, 1 day","100.0%, Past 4 years, 6","Daily, was CONFIRMED on 2026-06-09",Already confirmed,"2026-06-10 (Price: 1.3954), 0.01% below",1 day,1.3958,No Information,No Information,No Information,No Information,No Information,No Information,0.9%/0.24%/0.48%,"0%, 2.05%",11 days/1 day/5 days,2026-06-24/2026-06-10/2026-06-16,4.27%,3.82%,0.45%,1.83,-0.34,1.3916/1.3889/1.39/1.2478/No F-Stack Support/No F-Stack Support/1.38,1.41/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,79.41%/34/4 days (Across ALL Assets),62.71%/118/6 days (Across ALL Assets)
OSCILLATOR DELTA,"ARM, Short, 2026-06-05 (Price: 342.93)",2026-06-09 (Price: 324.86),"5.27%, 4 days","100.0%, Past 2 years, 4","Daily, is Confirmed on 2026-06-05",No Cancellation Possible,"2026-06-10 (Price: 307.43), 10.35% below",5 days,369.75,No Information,No Information,No Information,No Information,No Information,No Information,5.76%/2.2%/3.92%,"0.0%, 10.51%",12 days/3 days/7 days,2026-06-22/2026-06-09/2026-06-15,15.68%,3.67%,12.01%,2.04,1.35,294.4054/329.4871/311.95/165.49/283.5626/208.7526/160.04,No Recent Maxima/No Horizontal Resistance/404.6052/600.4577/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,100.0%/17/17 days (Across ALL Assets),72.5%/80/1.4 month (Across ALL Assets)
