Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Today Trading Date/Price[$], Today price vs Signal",Trading Days between Signal and Today Date,Signal Open Price,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Function Specific Target/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Stop Loss (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
BASELINEDIVERGENCE,"TRI.TO, Long, 2025-08-24 (Price: 246.86)",2026-05-20 (Price: 117.25),"-52.5%, 9 months","82.14%, Past 10 years, 112","Weekly, was CONFIRMED on 2025-08-24",Already confirmed,"2026-05-20 (Price: 117.25), 52.5% below",9 months,237.85,No Information,"^GSPC, Normal Case",No Information,No Information,No Information,No Information,25.18%/0.9%/8.63%,"16.42%, 26.29%",8.2 months/2.1 months/3.6 months,2026-08-13/2025-11-23/2026-01-27,22.88%,5.43%,17.45%,0.6,0.27,276.9275/268.164/293.2329/No Horizontal Resistance/293.2329/455.2123/No EMA 200 Target,236.67/117.9612/193.124/131.2534/No F-Track Level/No F-Track Level/176.76,54.55%/33/2.9 months (Across ALL Assets),70.5%/522/3.5 months (Across ALL Assets)
TRENDPULSE,"IMO.TO, Long, 2025-07-31 (Price: 115.53)",2026-05-20 (Price: 183.85),"59.14%, 9.8 months","100.0%, Past 20 years, 23","Monthly, is CONFIRMED on 2025-07-31",Already confirmed,"2026-05-20 (Price: 183.85), 59.14% above",9.8 months,110.11,No Information,No Information,No Information,No Information,No Information,69.95% above/57.57% above/59.14% above,56.58%/11.5%/29.53%,"-0.0%, 64.29%",3.9 years/5.1 months/1.1 year,2031-02-23/2026-03-09/2027-02-24,9.8%,7.48%,2.32%,1.35,0.39,152.3379/149.646/119.51/No Horizontal Resistance/125.7351/130.9032/No EMA 200 Target,88.59/60.8067/95.1616/91.2096/No F-Track Level/No F-Track Level/100.87,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
PULSEGAUGE,"CNR.TO, Long, 2025-07-07 (Price: 140.7)",2026-05-20 (Price: 157.75),"12.12%, 10.6 months","82.35%, Past 25 years, 17","Weekly, was CONFIRMED on 2025-07-07",No Cancellation Possible,"2026-05-20 (Price: 157.75), 12.12% above",10.6 months,144.04,No Information,No Information,No Information,No Information,No Information,No Information,15.64%/14.5%/14.99%,"22.84%, 26.76%",1.2 year/1.5 month/6.5 months,2027-03-24/2025-09-10/2026-04-15,6.9%,7.83%,-0.93%,0.4,-0.16,142.4165/161.7909/218.156/168.08/218.156/349.4971/No EMA 200 Target,134.62/128.828/136.9828/86.815/No F-Track Level/No F-Track Level/138.54,67.21%/61/6.6 months (Across ALL Assets),73.72%/331/5.3 months (Across ALL Assets)
PULSEGAUGE,"SUNPHARMA.NS, Long, 2025-07-03 (Price: 1679.7)",2026-05-18 (Price: 1905.8),"13.46%, 10.6 months","87.5%, Past 25 years, 16","Weekly, was CONFIRMED on 2025-07-03",No Cancellation Possible,"2026-05-20 (Price: 1880.3), 11.94% above",10.7 months,1696.0,No Information,No Information,No Information,No Information,No Information,No Information,26.55%/19.29%/21.27%,"32.17%, 36.89%",2.2 years/26 days/6.5 months,2028-08-23/2025-08-09/2026-04-11,10.21%,14.53%,-4.32%,0.64,0.05,1736.4739/2036.9722/2110.5488/1935.175/2110.5488/2290.2201/1710.24,1665.1/563.425/1465.6767/931.6525/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,67.21%/61/6.6 months (Across ALL Assets),73.72%/331/5.3 months (Across ALL Assets)
BASELINEDIVERGENCE,"TRI.TO, Long, 2025-06-29 (Price: 271.15)",2026-05-20 (Price: 117.25),"-56.76%, 10.8 months","82.14%, Past 10 years, 112","Weekly, was CONFIRMED on 2025-06-29",Already confirmed,"2026-05-20 (Price: 117.25), 56.76% below",10.8 months,266.22,No Information,"^GSPC, Normal Case",No Information,No Information,No Information,No Information,25.18%/0.9%/8.63%,"16.42%, 26.29%",8.2 months/2.1 months/3.6 months,2026-06-18/2025-09-28/2025-12-02,22.88%,5.43%,17.45%,0.6,0.27,304.1761/294.5502/293.2329/No Horizontal Resistance/293.2329/455.2123/No EMA 200 Target,236.22/117.9612/193.124/131.2534/No F-Track Level/No F-Track Level/176.76,54.55%/33/2.9 months (Across ALL Assets),70.5%/522/3.5 months (Across ALL Assets)
BASELINEDIVERGENCE,"TRI.TO, Long, 2025-06-22 (Price: 266.18)",2026-05-20 (Price: 117.25),"-55.95%, 11.1 months","82.14%, Past 10 years, 112","Weekly, was CONFIRMED on 2025-06-22",Already confirmed,"2026-05-20 (Price: 117.25), 55.95% below",11.1 months,265.75,No Information,"^GSPC, Normal Case",No Information,No Information,No Information,No Information,25.18%/0.9%/8.63%,"16.42%, 26.29%",8.2 months/2.1 months/3.6 months,2026-06-11/2025-09-21/2025-11-25,22.88%,5.43%,17.45%,0.6,0.27,298.6007/289.1513/293.2329/No Horizontal Resistance/293.2329/455.2123/No EMA 200 Target,236.22/117.9612/193.124/131.2534/No F-Track Level/No F-Track Level/176.76,54.55%/33/2.9 months (Across ALL Assets),70.5%/522/3.5 months (Across ALL Assets)
TRENDPULSE,"IHI, Long, 2025-02-28 (Price: 63.77)",2026-05-20 (Price: 50.9),"-20.18%, 1.2 year","71.43%, Past 20 years, 7","Monthly, is CONFIRMED on 2025-02-28",Already confirmed,"2026-05-20 (Price: 50.9), 20.18% below",1.2 year,63.37,No Information,No Information,No Information,No Information,No Information,20.23% below/20.18% below/20.18% below,16.7%/2.84%/13.93%,"21.92%, 22.64%",7.1 months/5.1 months/6.7 months,2026-01-02/2025-10-07/2025-12-16,3.99%,6.66%,-2.67%,0.06,0.39,72.1813/72.6532/68.59/66.92/68.9264/76.3906/No EMA 200 Target,45.26/46.8983/56.0899/46.1919/No F-Track Level/No F-Track Level/58.82,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
TRENDPULSE,"FBU.NZ, Long, 2025-02-28 (Price: 3.39)",2026-05-20 (Price: 2.93),"-13.57%, 1.2 year","80.0%, Past 20 years, 10","Monthly, is CONFIRMED on 2025-02-28",Already confirmed,"2026-05-20 (Price: 2.93), 13.57% below",1.2 year,2.85,No Information,No Information,No Information,No Information,No Information,2.81% above/10.4% below/13.57% below,26.1%/3.25%/14.68%,"37.82%, 49.28%",1.3 year/5 months/10.1 months,2027-01-06/2025-10-03/2026-05-12,4.05%,0.74%,3.31%,-0.09,0.01,3.7883/3.8877/4.74/7.985/12.7156/14.3053/No EMA 200 Target,2.83/3.3133/3.1474/No stop loss/No F-Track Level/No F-Track Level/3.02,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
TRENDPULSE,"XLY, Long, 2024-12-31 (Price: 112.175)",2026-05-20 (Price: 117.94),"5.14%, 1.4 year","93.75%, Past 20 years, 16","Monthly, is CONFIRMED on 2024-12-31",Already confirmed,"2026-05-20 (Price: 117.94), 5.14% above",1.4 year,111.935,No Information,No Information,No Information,No Information,No Information,6.11% above/5.14% above/5.14% above,32.13%/5.25%/17.76%,"17.44%, 51.92%",1.5 year/5.1 months/11 months,2027-02-21/2025-08-09/2026-04-22,4.49%,6.16%,-1.67%,1.01,0.34,132.961/132.0973/169.9/No Horizontal Resistance/125.4815/133.9156/No EMA 200 Target,64.58/67.241/86.1124/56.5683/No F-Track Level/No F-Track Level/96.23,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
TRENDPULSE,"XLV, Long, 2024-08-31 (Price: 157.2)",2026-05-20 (Price: 147.13),"-6.41%, 1.7 year","80.95%, Past 20 years, 21","Monthly, is CONFIRMED on 2024-08-31",Already confirmed,"2026-05-20 (Price: 147.13), 6.41% below",1.7 year,150.4,No Information,No Information,No Information,No Information,No Information,6.41% below/6.41% below/6.41% below,11.06%/0.33%/6.16%,"7.57%, 36.99%",2.7 years/5.1 months/1.4 year,2028-07-08/2025-04-09/2026-08-29,3.06%,4.53%,-1.47%,-0.07,0.22,170.7978/166.8835/166.33/No Horizontal Resistance/No Target/174.1807/No EMA 200 Target,124.54/100.54/117.2225/81.225/No F-Track Level/No F-Track Level/143.1,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
TRENDPULSE,"^NSEI, Long, 2024-07-31 (Price: 24951.1504)",2026-05-20 (Price: 23659.0),"-5.18%, 1.8 year","75.0%, Past 20 years, 8","Monthly, is CONFIRMED on 2024-07-31",Already confirmed,"2026-05-20 (Price: 23659.0), 5.18% below",1.8 year,23992.9492,No Information,No Information,No Information,No Information,No Information,1.46% below/5.18% below/5.18% below,12.44%/2.54%/7.03%,"3.32%, 14.78%",1.6 year/6 months/11.3 months,2026-11-12/2025-04-17/2025-12-04,5.48%,6.07%,-0.59%,-0.01,0.32,27136.8712/26705.2163/36682.05/No Horizontal Resistance/33071.3292/48196.8152/No EMA 200 Target,15780.25/15428.8669/23723.236/17945.8431/No F-Track Level/No F-Track Level/21921.5,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
TRENDPULSE,"XLV, Long, 2024-02-29 (Price: 144.82)",2026-05-20 (Price: 147.13),"1.6%, 2.3 years","80.95%, Past 20 years, 21","Monthly, is CONFIRMED on 2024-02-29",Already confirmed,"2026-05-20 (Price: 147.13), 1.6% above",2.3 years,140.55,No Information,No Information,No Information,No Information,No Information,7.88% above/3.47% above/1.6% above,11.06%/0.33%/6.16%,"7.57%, 36.99%",2.7 years/5.1 months/1.4 year,2028-01-06/2024-10-07/2026-02-26,3.06%,4.53%,-1.47%,-0.07,0.22,157.3469/153.7409/146.52/No Horizontal Resistance/153.114/174.1807/No EMA 200 Target,124.54/86.68/117.2225/81.225/No F-Track Level/No F-Track Level/133.48,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
TRENDPULSE,"RELIANCE.NS, Long, 2024-02-29 (Price: 1460.8)",2026-05-20 (Price: 1359.7),"-6.92%, 2.3 years","84.62%, Past 20 years, 13","Monthly, is CONFIRMED on 2024-02-29",Already confirmed,"2026-05-20 (Price: 1359.7), 6.92% below",2.3 years,1435.0,No Information,No Information,No Information,No Information,No Information,4.69% below/6.92% below/6.92% below,42.45%/7.3%/18.13%,"0.53%, 36.79%",1.4 year/7.1 months/1.1 year,2026-02-26/2025-01-02/2025-09-24,6.85%,11.69%,-4.84%,0.87,0.6,2144.8926/1725.643/1575.43/No Horizontal Resistance/1503.6962/2250.6285/No EMA 200 Target,1071.86/853.4344/1393.886/957.4297/No F-Track Level/No F-Track Level/1244.6,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
FRACTAL TRACK,"EIF.TO, Long, 2026-05-20 (Price: 108.74)",No Exit Yet,"0.0%, 0 days","88.24%, Past 20 years, 17","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 95.62 prior to 2026-05-22,"2026-05-20 (Price: 108.74), 0.0% below",0 days,105.31,No Information,No Information,No Information,"23.66% (Price: 95.3844), 14.0% above, Upmove Bounce Back","2025-04-13 (Price: 45.0), 2026-03-01 (Price: 111.0)",No Information,22.9%/3.69%/15.98%,"7.87%, 63.09%",3.4 years/28 days/1.5 year,2031-03-27/2026-06-29/2028-07-10,8.27%,7.99%,0.28%,0.87,0.42,119.1573/126.1167/148.34/No Horizontal Resistance/131.8678/156.4734/No EMA 200 Target,47.67/38.46/99.9144/88.2789/94.6864/84.6611/87.45,89.09%/55/1.4 year (Across ALL Assets),61.63%/172/7.4 months (Across ALL Assets)
DELTADRIFT,"MCD, Long, 2026-05-20 (Price: 280.27)",No Exit Yet,"0.0%, 0 days","100.0%, Past 15 years, 5","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price below 269.5893 or above 289.1931 prior to 2026-05-22,"2026-05-20 (Price: 280.27), 0.0% below",0 days,275.82,No Information,No Information,No Information,No Information,No Information,No Information,14.58%/3.15%/7.28%,"0%, 3.2%",1.6 month/7 days/1.1 month,2026-07-28/2026-05-30/2026-07-06,6.97%,6.06%,0.91%,1.56,0.34,325.1973/300.6737/312.94/321.444/371.0748/388.2483/308.18,275.75/230.37/267.8324/250.4892/No stop loss/264.5491/No EMA 200 Stop Loss,82.76%/29/1.6 month (Across ALL Assets),86.61%/127/2.1 months (Across ALL Assets)
DELTADRIFT,"SJ.TO, Long, 2026-05-20 (Price: 71.96)",No Exit Yet,"0.0%, 0 days","71.43%, Past 15 years, 7","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price below 69.713 or above 77.5784 prior to 2026-05-22,"2026-05-20 (Price: 71.96), 0.0% below",0 days,73.12,No Information,No Information,No Information,No Information,No Information,No Information,10.34%/3.91%/7.32%,"13.98%, 15.76%",5.6 months/14 days/2.3 months,2027-01-18/2026-06-09/2026-08-27,3.72%,10.65%,-6.93%,0.05,0.59,79.0049/77.2275/78.12/84.3925/108.5192/133.8092/84.99,71.28/38.015/50.2755/47.8005/70.6167/66.7117/No EMA 200 Stop Loss,82.76%/29/1.6 month (Across ALL Assets),86.61%/127/2.1 months (Across ALL Assets)
TRENDPULSE,"AMD, Long, 2026-05-20 (Price: 447.58)",No Exit Yet,"0.0%, 0 days","87.5%, Past 20 years, 16","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 351.87 prior to 2026-05-29,"2026-05-20 (Price: 447.58), 0.0% below",0 days,351.87,No Information,No Information,No Information,No Information,No Information,26.26% above/25.99% above/0.0% below,190.68%/3.99%/62.87%,"86.58%, 94.83%",2.1 years/5.1 months/11 months,2029-05-19/2026-12-27/2027-09-09,20.04%,7.35%,12.69%,0.48,0.46,878.1072/728.9735/695.34/No Horizontal Resistance/No Target/No Target/No EMA 200 Target,97.35/80.125/326.3968/290.5572/376.2939/319.1902/227.98,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
TRENDPULSE,"JD, Long, 2026-05-20 (Price: 32.46)",No Exit Yet,"0.0%, 0 days","77.78%, Past 10 years, 9","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 32.2 prior to 2026-05-22,"2026-05-20 (Price: 32.46), 0.0% below",0 days,32.2,No Information,No Information,No Information,No Information,No Information,7.73% above/0.25% above/0.0% below,21.39%/10.27%/16.02%,"63.97%, 76.21%",5.8 months/1.9 month/3.5 months,2027-01-27/2026-08-10/2026-10-19,-14.42%,2.3%,-16.72%,-0.19,0.22,33.7357/37.6601/68.65/67.7517/120.3515/132.0795/No EMA 200 Target,26.53/24.216/No F-Stack Support/No F-Stack Support/31.134/26.598/30.49,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets)
BASELINEDIVERGENCE,"NVDA, Long, 2026-05-20 (Price: 223.47)",No Exit Yet,"0.0%, 0 days","87.5%, Past 10 years, 88","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 213.89 prior to 2026-05-22,"2026-05-20 (Price: 223.47), 0.0% below",0 days,229.82,No Information,"^NDX, Normal Case",No Information,No Information,No Information,No Information,200.25%/0.56%/40.01%,"45.09%, 51.99%",8.2 months/2.1 months/3.8 months,2027-05-09/2026-08-19/2026-11-01,48.75%,44.48%,4.27%,0.76,1.81,294.891/312.8803/No Target/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,167.52/13.9695/78.6795/48.8144/201.0689/179.2706/186.65,54.55%/33/2.9 months (Across ALL Assets),70.5%/522/3.5 months (Across ALL Assets)
BASELINEDIVERGENCE,"QQQ, Long, 2026-05-20 (Price: 713.15)",No Exit Yet,"0.0%, 0 days","86.49%, Past 10 years, 74","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 311.54 prior to 2026-05-22,"2026-05-20 (Price: 713.15), 0.0% below",0 days,711.54,No Information,"^GSPC, Normal Case",No Information,No Information,No Information,No Information,44.95%/0.81%/10.22%,"13.49%, 27.25%",7 months/2.1 months/3.8 months,2027-03-20/2026-08-19/2026-11-01,23.84%,13.95%,9.89%,0.8,0.91,801.0814/786.0339/782.9774/No Horizontal Resistance/782.9774/918.2826/No EMA 200 Target,562.58/256.995/634.1966/578.1694/611.3556/543.3419/613.14,54.55%/33/2.9 months (Across ALL Assets),70.5%/522/3.5 months (Across ALL Assets)
BASELINEDIVERGENCE,"^NDX, Long, 2026-05-20 (Price: 29297.6973)",No Exit Yet,"0.0%, 0 days","85.71%, Past 10 years, 70","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 12798.0303 prior to 2026-05-22,"2026-05-20 (Price: 29297.6973), 0.0% below",0 days,29246.1973,No Information,"^GSPC, Tangent Case",No Information,No Information,No Information,No Information,44.87%/0.79%/10.12%,"13.31%, 27.32%",7.2 months/2.1 months/3.9 months,2027-03-28/2026-08-19/2026-11-05,22.21%,13.97%,8.24%,0.8,0.91,32924.7522/32262.6243/31443.3312/No Horizontal Resistance/31443.3312/32732.2371/No EMA 200 Target,23132.77/10555.915/25849.2/22960.0831/25127.1219/22329.88/25195.8,54.55%/33/2.9 months (Across ALL Assets),70.5%/522/3.5 months (Across ALL Assets)
BASELINEDIVERGENCE,"SPY, Long, 2026-05-20 (Price: 741.25)",No Exit Yet,"0.0%, 0 days","84.21%, Past 10 years, 19","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 387.15 prior to 2026-05-22,"2026-05-20 (Price: 741.25), 0.0% below",0 days,739.83,No Information,"^GSPC, Tangent Case",No Information,No Information,No Information,No Information,7.13%/0.46%/4.0%,"5.53%, 12.25%",4.9 months/2.1 months/3.5 months,2026-12-18/2026-08-19/2026-10-19,6.25%,9.24%,-2.99%,0.53,0.62,798.5486/770.9/No Target/No Horizontal Resistance/No Target/912.7117/No EMA 200 Target,634.09/412.1625/594.461/499.7412/654.554/596.1876/677.72,54.55%/33/2.9 months (Across ALL Assets),70.5%/522/3.5 months (Across ALL Assets)
BASELINEDIVERGENCE,"TRI.TO, Long, 2026-05-20 (Price: 117.25)",No Exit Yet,"0.0%, 0 days","82.14%, Past 10 years, 112","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 107.91 prior to 2026-05-22,"2026-05-20 (Price: 117.25), 0.0% below",0 days,120.09,No Information,"^GSPC, Normal Case",No Information,No Information,No Information,No Information,25.18%/0.9%/8.63%,"16.42%, 26.29%",8.2 months/2.1 months/3.6 months,2027-05-09/2026-08-19/2026-10-23,22.88%,5.43%,17.45%,0.6,0.27,131.531/127.3687/303.5675/240.8933/303.5675/326.8654/176.76,114.06/No Horizontal Support/No F-Stack Support/No F-Stack Support/No stop loss/No stop loss/No EMA 200 Stop Loss,54.55%/33/2.9 months (Across ALL Assets),70.5%/522/3.5 months (Across ALL Assets)
DELTADRIFT,"CSCO, Short, 2026-05-19 (Price: 115.38)",No Exit Yet,"0.89%, 1 day","88.89%, Past 4 years, 9","Daily, was CONFIRMED on 2026-05-19",Already confirmed,"2026-05-20 (Price: 114.35), 0.89% below",1 day,116.899,No Information,No Information,No Information,No Information,No Information,No Information,13.08%/0.88%/2.88%,"3.04%, 13.08%",24 days/2 days/8 days,2026-06-22/2026-05-21/2026-05-30,8.04%,3.82%,4.22%,0.49,0.46,111.7686/112.0571/111.91/40.92/78.7458/68.2017/77.37,118.88/No Horizontal Resistance/No stop loss/119.2504/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,79.41%/34/4 days (Across ALL Assets),62.71%/118/6 days (Across ALL Assets)
DELTADRIFT,"MCY.NZ, Short, 2026-05-15 (Price: 7.05)",2026-05-20 (Price: 6.91),"1.99%, 5 days","100.0%, Past 4 years, 4","Daily, was CONFIRMED on 2026-05-15",Already confirmed,"2026-05-20 (Price: 6.91), 1.99% below",5 days,7.04,No Information,No Information,No Information,No Information,No Information,No Information,2.47%/1.4%/1.79%,"0%, 4.4%",13 days/1 day/6 days,2026-06-02/2026-05-16/2026-05-23,5.84%,3.82%,2.02%,3.45,-0.06,6.5276/6.9238/6.73/5.13/6.8904/5.8309/6.5,7.1/7.2/7.7971/8.9053/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,79.41%/34/4 days (Across ALL Assets),62.71%/118/6 days (Across ALL Assets)
FRACTAL TRACK,"WPM, Short, 2026-04-30 (Price: 126.46)",No Exit Yet,"-0.55%, 20 days","90.0%, Past 20 years, 10","Monthly, was CONFIRMED on 2026-04-30",Already confirmed,"2026-05-20 (Price: 127.16), 0.55% above",20 days,134.63,No Information,No Information,No Information,"23.66% (Price: 133.3127), 4.62% below, Upmove Break Below","2022-09-30 (Price: 28.62), 2026-03-31 (Price: 165.76)",No Information,15.12%/3.3%/7.86%,"17.6%, 15.12%",3.1 months/1 month/1.6 month,2026-09-11/2026-06-12/2026-07-08,6.28%,4.88%,1.4%,0.46,0.59,No Target/116.5202/44.18/38.3375/114.4872/101.6148/120.97,163.65/No Horizontal Resistance/208.744/224.283/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,87.5%/8/1.4 month (Across ALL Assets),68.0%/25/1.2 month (Across ALL Assets)
DELTADRIFT,"QQQ, Short, 2026-05-20 (Price: 713.15)",No Exit Yet,"-0.0%, 0 days","83.33%, Past 15 years, 6","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price below 697.4404 or above 730.0896 prior to 2026-05-22,"2026-05-20 (Price: 713.15), 0.0% below",0 days,711.54,No Information,No Information,No Information,No Information,No Information,No Information,10.63%/3.12%/5.09%,"5.78%, 10.63%",2.1 months/7 days/22 days,2026-08-19/2026-05-30/2026-06-20,7.8%,4.79%,3.01%,0.57,0.81,696.6049/676.8507/686.73/256.995/634.1966/578.1694/613.14,No Recent Maxima/No Horizontal Resistance/782.9774/918.2826/No stop loss/No stop loss/No EMA 200 Stop Loss,93.33%/15/25 days (Across ALL Assets),71.43%/35/29 days (Across ALL Assets)
DELTADRIFT,"^NDX, Short, 2026-05-20 (Price: 29297.6973)",No Exit Yet,"-0.0%, 0 days","80.0%, Past 15 years, 5","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price below 28665.4686 or above 30015.2935 prior to 2026-05-22,"2026-05-20 (Price: 29297.6973), 0.0% below",0 days,29246.1973,No Information,No Information,No Information,No Information,No Information,No Information,4.6%/3.09%/3.68%,"5.77%, 7.1%",2.1 months/7 days/26 days,2026-08-19/2026-05-30/2026-06-26,5.62%,4.79%,0.83%,0.35,0.81,29230.3126/28219.542/28724.93/10555.915/25849.2/22960.0831/25195.8,No Recent Maxima/No Horizontal Resistance/31443.3312/32732.2371/No stop loss/No stop loss/No EMA 200 Stop Loss,93.33%/15/25 days (Across ALL Assets),71.43%/35/29 days (Across ALL Assets)
