Function,"Symbol, Signal, Signal Date/Price[$]",Interval,Exit Signal Date/Price[$],Target for which Price has achieved over 90 percent of gain %,Backtested Target Exit Date,Next Two Target Price % from Latest Trading Price,"% Gain, Holding Period (days)","Today Trading Date/Price[$], Today price vs Signal",Remaining Potential Exit Prices [$],Remaining Potential Exit Dates,Stop Loss (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],"Win Rate [%], History Tested, Number of Trades",Signal Open Price,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
BASELINEDIVERGENCE,"SPY, Long, 2026-02-08 (Price: 690.62)",Weekly,No Exit Yet,744.0049 (Historic Rise or Fall to Pivot)/739.8612 (Backtested Max),No Date Target,31.11%/31.11%,"7.03%, 3.2 months","2026-05-15 (Price: 739.17), 7.03% above",969.1148 (Function Specific Target)/969.1148 (F-Stack 1)/1522.3697 (F-Stack 2),2026-09-08 (Max)/2026-07-10 (Avg),505.28/412.1625/627.1849/415.8599/No F-Track Level/No F-Track Level/676.07,"84.21%, Past 10 years, 19",689.58,No Information,"^GSPC, Tangent Case",No Information,No Information,No Information,No Information,7.13%/0.46%/4.0%,"5.53%, 12.25%",4.9 months/2.1 months/3.5 months,6.25%,9.24%,-2.99%,0.53,0.62,54.55%/33/2.9 months (Across ALL Assets),70.5%/522/3.5 months (Across ALL Assets)
TRENDPULSE,"RY.TO, Long, 2026-04-28 (Price: 243.14)",Daily,2026-05-11 (Price: 247.37),251.9174 (Backtested Max),No Date Target,34.45%/110.1%,"3.85%, 17 days","2026-05-15 (Price: 252.5), 3.85% above",339.4883 (F-Stack 1)/530.5093 (F-Stack 2),2026-10-21 (Max)/2026-05-24 (Avg),239.56/118.8425/221.431/148.4673/No F-Track Level/No F-Track Level/214.73,"100.0%, Past 4 years, 19",241.26,No Information,No Information,No Information,No Information,No Information,4.87% above/3.85% above/3.85% above,3.61%/0.14%/1.7%,"-0.0%, 22.27%",4.1 months/4 days/18 days,7.2%,13.15%,-5.95%,1.29,1.06,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
TRENDPULSE,"RY.TO, Long, 2026-04-20 (Price: 245.85)",Daily,2026-05-12 (Price: 249.87),No Price Target,2026-05-16 (Avg),0.46%/0.88%,"2.7%, 25 days","2026-05-15 (Price: 252.5), 2.7% above",253.668 (Historic Rise or Fall to Pivot)/339.4883 (F-Stack 1)/530.5093 (F-Stack 2)/254.7252 (Backtested Max),2026-10-13 (Max)/2026-05-16 (Avg),218.5/118.8425/221.431/148.4673/No F-Track Level/No F-Track Level/212.91,"100.0%, Past 4 years, 19",244.5,No Information,No Information,No Information,No Information,No Information,4.73% above/2.7% above/2.7% above,3.61%/0.14%/1.7%,"-0.0%, 22.27%",4.1 months/4 days/18 days,7.2%,13.15%,-5.95%,1.29,1.06,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
FRACTAL TRACK,"RELIANCE.NS, Long, 2026-04-26 (Price: 1327.8)",Weekly,No Exit Yet,No Price Target,2026-05-16 (Min),7.14%/15.78%,"0.65%, 19 days","2026-05-15 (Price: 1336.4), 0.65% above",1547.2853 (Avg % Gain of Historic Winning trades)/1625.97 (Function Specific Target)/1610.3 (Horizontal)/1879.7264 (F-Stack 1)/2065.5547 (F-Stack 2)/1431.86 (EMA 200)/1641.5591 (Backtested Max),2030-01-10 (Max)/2026-05-16 (Min)/2027-02-11 (Avg),1200.1/1024.7604/1288.3015/1032.6763/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"91.3%, Past 20 years, 23",1363.2,No Information,No Information,No Information,"61.8% (Price: 1304.6849), 2.43% above, Upmove Bounce Back","2025-04-13 (Price: 1114.85), 2026-01-11 (Price: 1611.8)",No Information,23.63%/4.72%/16.53%,"1.69%, 20.86%",2.6 years/14 days/6.7 months,15.03%,9.05%,5.98%,1.32,0.46,89.09%/55/1.4 year (Across ALL Assets),61.63%/172/7.4 months (Across ALL Assets)
TRENDPULSE,"RELIANCE.NS, Long, 2024-02-29 (Price: 1460.8)",Monthly,2026-05-15 (Price: 1336.4),No Price Target,No Date Target,17.29%/17.89%,"-8.52%, 2.2 years","2026-05-15 (Price: 1336.4), 8.52% below",2144.8926 (Historic Rise or Fall to Pivot)/1725.643 (Avg % Gain of Historic Winning trades)/1575.43 (Function Specific Target)/2250.6285 (F-Stack 2)/2080.9096 (Backtested Max)/1567.4384 (Backtested Min),No Next Date Target,1071.86/853.4344/1393.886/957.4297/No F-Track Level/No F-Track Level/1244.6,"84.62%, Past 20 years, 13",1435.0,No Information,No Information,No Information,No Information,No Information,6.32% below/8.52% below/8.52% below,42.45%/7.3%/18.13%,"0.53%, 36.79%",1.4 year/7.1 months/1.1 year,6.85%,11.69%,-4.84%,0.87,0.6,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
OSCILLATOR DELTA,"GLD, Long, 2026-05-06 (Price: 430.96)",Daily,2026-05-11 (Price: 434.65),No Price Target,2026-05-16 (Min),6.51%/7.08%,"-3.17%, 9 days","2026-05-15 (Price: 417.29), 3.17% below",446.8193 (Historic Rise or Fall to Pivot)/444.449 (Avg % Gain of Historic Winning trades)/452.51 (Function Specific Target)/520.3579 (F-Stack 1)/624.146 (F-Stack 2)/465.997 (Backtested Max),2026-08-31 (Max)/2026-05-16 (Min)/2026-06-12 (Avg),No Recent Minima/150.8/424.4974/381.6561/No F-Track Level/No F-Track Level/397.45,"84.62%, Past 6 years, 13",430.15,No Information,No Information,No Information,No Information,No Information,No Information,8.13%/0.35%/3.13%,"11.51%, 12.05%",2.7 months/7 days/26 days,4.72%,11.73%,-7.01%,0.07,0.83,90.26%/154/25 days (Across ALL Assets),79.53%/513/25 days (Across ALL Assets)
PULSEGAUGE,"GLD, Long, 2026-04-23 (Price: 431.04)",Weekly,No Exit Yet,No Price Target,2026-05-13 (Min),6.36%/15.12%,"-3.19%, 22 days","2026-05-15 (Price: 417.29), 3.19% below",443.8419 (Historic Rise or Fall to Pivot)/483.8855 (Avg % Gain of Historic Winning trades)/520.3579 (Function Specific Target)/520.3579 (F-Stack 1)/624.146 (F-Stack 2)/487.7218 (Backtested Max)/480.3941 (Backtested Min),2031-02-28 (Max)/2027-02-08 (Avg),413.38/150.8/424.4974/381.6561/No F-Track Level/No F-Track Level/397.45,"87.5%, Past 21 years, 16",443.13,No Information,No Information,No Information,No Information,No Information,No Information,13.15%/11.45%/12.26%,"21.9%, 24.36%",3.4 years/14 days/6.7 months,7.89%,7.57%,0.32%,0.53,-0.24,67.21%/61/6.6 months (Across ALL Assets),73.72%/331/5.3 months (Across ALL Assets)
FRACTAL TRACK,"AIA.NZ, Long, 2026-04-19 (Price: 8.18)",Weekly,No Exit Yet,8.3951 (Backtested Min),No Date Target,2.28%/6.84%,"2.44%, 26 days","2026-05-15 (Price: 8.38), 2.44% above",8.571 (Historic Rise or Fall to Pivot)/9.3587 (Avg % Gain of Historic Winning trades)/9.27 (Function Specific Target)/8.953 (Horizontal)/11.1706 (F-Stack 1)/12.8535 (F-Stack 2)/9.8594 (Backtested Max),2029-07-29 (Max)/2026-07-19 (Min)/2027-11-13 (Avg),7.97/7.0/7.3934/6.6643/No F-Track Level/No F-Track Level/8.12,"93.75%, Past 20 years, 16",8.25,No Information,No Information,No Information,"78.6% (Price: 7.7534), 8.08% above, Upmove Bounce Back","2025-07-20 (Price: 7.365), 2026-03-01 (Price: 9.18)",No Information,20.53%/2.63%/14.41%,"4.23%, 18.81%",2.3 years/2.1 months/1.1 year,8.91%,4.78%,4.13%,0.79,0.23,89.09%/55/1.4 year (Across ALL Assets),61.63%/172/7.4 months (Across ALL Assets)
PULSEGAUGE,"AIA.NZ, Long, 2026-04-23 (Price: 8.2)",Weekly,No Exit Yet,8.3943 (Historic Rise or Fall to Pivot),No Date Target,6.84%/12.67%,"2.2%, 22 days","2026-05-15 (Price: 8.38), 2.2% above",9.521 (Avg % Gain of Historic Winning trades)/11.1706 (Function Specific Target)/8.953 (Horizontal)/11.1706 (F-Stack 1)/12.8535 (F-Stack 2)/9.7203 (Backtested Max)/9.4415 (Backtested Min),2029-08-02 (Max)/2026-06-05 (Min)/2027-07-31 (Avg),7.97/7.0/7.3934/6.6643/No F-Track Level/No F-Track Level/8.12,"81.25%, Past 25 years, 16",8.3,No Information,No Information,No Information,No Information,No Information,No Information,18.54%/15.14%/16.11%,"24.06%, 27.39%",2.3 years/1 month/10.7 months,6.04%,5.26%,0.78%,0.32,-0.22,67.21%/61/6.6 months (Across ALL Assets),73.72%/331/5.3 months (Across ALL Assets)
TRENDPULSE,"GRANULES.NS, Long, 2026-05-06 (Price: 736.0)",Daily,No Exit Yet,No Price Target,2026-05-14 (Min),2.84%/4.31%,"0.03%, 9 days","2026-05-15 (Price: 736.2), 0.03% above",757.1232 (Historic Rise or Fall to Pivot)/767.9424 (Avg % Gain of Historic Winning trades)/1095.4 (Function Specific Target)/884.591 (F-Stack 2)/806.4352 (Backtested Max),2026-06-27 (Max)/2026-05-29 (Avg),554.35/229.525/696.635/643.2768/No F-Track Level/No F-Track Level/561.93,"70.83%, Past 4 years, 24",714.5,No Information,No Information,No Information,No Information,No Information,0.03% above/0.03% above/0.03% above,9.57%/1.56%/4.34%,"15.65%, 34.75%",1.2 month/6 days/16 days,5.43%,19.43%,-14.0%,-0.0,0.92,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
TRENDPULSE,"GRANULES.NS, Long, 2024-12-31 (Price: 592.3)",Monthly,No Exit Yet,732.8952 (F-Stack 1),No Date Target,18.72%/27.68%,"24.3%, 1.4 year","2026-05-15 (Price: 736.2), 24.3% above",993.6425 (Historic Rise or Fall to Pivot)/1082.6652 (Avg % Gain of Historic Winning trades)/940.0 (Function Specific Target)/874.0036 (F-Stack 2)/1327.2851 (Backtested Max),2027-09-17 (Max),280.1/229.525/500.6768/454.1688/No F-Track Level/No F-Track Level/531.3,"100.0%, Past 20 years, 17",580.1,No Information,No Information,No Information,No Information,No Information,24.3% above/24.16% above/24.3% above,124.09%/7.62%/82.79%,"-0.0%, 48.59%",1.9 year/5.1 months/10.3 months,25.6%,15.18%,10.42%,1.04,0.67,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
PULSEGAUGE,"NFLX, Long, 2026-04-23 (Price: 92.82)",Weekly,No Exit Yet,No Price Target,2026-05-14 (Min),15.96%/17.86%,"-6.25%, 22 days","2026-05-15 (Price: 87.02), 6.25% below",100.9046 (Historic Rise or Fall to Pivot)/127.8781 (Avg % Gain of Historic Winning trades)/139.352 (Function Specific Target)/139.352 (F-Stack 1)/152.4292 (F-Stack 2)/102.56 (EMA 200)/137.0302 (Backtested Max)/124.8707 (Backtested Min),2029-08-02 (Max)/2027-01-30 (Avg),76.87/34.8663/86.4764/77.567/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"94.12%, Past 23 years, 17",97.145,No Information,No Information,No Information,No Information,No Information,No Information,47.63%/34.53%/37.77%,"57.74%, 57.13%",2.3 years/15 days/6.5 months,21.2%,21.21%,-0.01%,1.16,0.19,67.21%/61/6.6 months (Across ALL Assets),73.72%/331/5.3 months (Across ALL Assets)
DELTADRIFT,"MCD, Long, 2026-05-12 (Price: 274.84)",Daily,No Exit Yet,No Price Target,2026-05-13 (Min),0.78%/2.13%,"0.56%, 3 days","2026-05-15 (Price: 276.39), 0.56% above",292.4298 (Historic Rise or Fall to Pivot)/282.2882 (Avg % Gain of Historic Winning trades)/287.36 (Function Specific Target)/321.444 (Horizontal)/370.0426 (F-Stack 1)/590.3302 (F-Stack 2)/308.5 (EMA 200)/287.9224 (Backtested Max)/278.5503 (Backtested Min),2026-05-30 (Max)/2026-05-22 (Avg),274.6/230.37/254.2758/233.8976/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"70.59%, Past 4 years, 17",278.2,No Information,No Information,No Information,No Information,No Information,No Information,4.76%/1.35%/2.71%,"6.54%, 6.94%",13 days/1 day/7 days,3.8%,2.75%,1.05%,0.03,0.06,79.59%/196/16 days (Across ALL Assets),75.96%/570/16 days (Across ALL Assets)
TRENDPULSE,"HDFCBANK.NS, Long, 2026-05-07 (Price: 796.05)",Daily,No Exit Yet,No Price Target,2026-05-15 (Min),5.71%/6.34%,"-3.59%, 8 days","2026-05-15 (Price: 767.5), 3.59% below",816.1901 (Historic Rise or Fall to Pivot)/825.9815 (Avg % Gain of Historic Winning trades)/922.26 (Function Specific Target)/1009.6 (Horizontal)/1098.0619 (F-Stack 1)/1180.6259 (F-Stack 2)/936.64 (EMA 200)/860.9281 (Backtested Max)/811.3342 (Backtested Min),2026-09-14 (Max)/2026-06-28 (Avg),772.3/640.9/765.1075/697.8792/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"100.0%, Past 4 years, 19",794.0,No Information,No Information,No Information,No Information,No Information,3.65% below/3.59% below/3.59% below,8.15%/1.92%/3.76%,"-0.0%, 9.57%",3 months/6 days/1.2 month,14.18%,6.24%,7.94%,1.18,0.33,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
DELTADRIFT,"GILD, Long, 2026-04-23 (Price: 133.64)",Daily,No Exit Yet,No Price Target,2026-05-14 (Min),5.2%/5.53%,"-3.04%, 22 days","2026-05-15 (Price: 129.58), 3.04% below",137.9165 (Avg % Gain of Historic Winning trades)/136.75 (Function Specific Target)/154.7608 (F-Stack 1)/163.0355 (F-Stack 2)/140.7096 (Backtested Max)/136.3128 (Backtested Min),2026-06-18 (Max)/2026-06-02 (Avg),132.9/57.18/121.083/104.5806/No F-Track Level/No F-Track Level/127.85,"83.33%, Past 4 years, 6",134.02,No Information,No Information,No Information,No Information,No Information,No Information,5.29%/2.0%/3.2%,"6.53%, 9.04%",1.3 month/15 days/28 days,4.7%,10.22%,-5.52%,0.2,0.58,79.59%/196/16 days (Across ALL Assets),75.96%/570/16 days (Across ALL Assets)
TRENDPULSE,"IBIT, Long, 2025-10-02 (Price: 68.77)",Daily,2026-05-15 (Price: 44.82),No Price Target,No Date Target,59.85%/62.44%,"-34.83%, 7.5 months","2026-05-15 (Price: 44.82), 34.83% below",77.1187 (Historic Rise or Fall to Pivot)/72.8068 (Avg % Gain of Historic Winning trades)/87.2457 (F-Stack 2)/73.632 (Backtested Max)/71.6446 (Backtested Min),No Next Date Target,61.94/41.99/60.36/52.8569/No F-Track Level/No F-Track Level/58.09,"100.0%, Past 4 years, 8",67.76,No Information,No Information,No Information,No Information,No Information,31.05% below/34.83% below/34.83% below,7.07%/4.18%/5.87%,"-0.0%, 8.48%",1.8 month/6 days/23 days,32.48%,18.15%,14.33%,1.51,0.79,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
SIGMASHELL,"TRI.TO, Long, 2026-02-03 (Price: 125.41)",Daily,No Exit Yet,No Price Target,2026-05-13 (Max),56.36%/111.2%,"-9.05%, 3.4 months","2026-05-15 (Price: 114.06), 9.05% below",293.2329 (Function Specific Target)/240.8933 (Horizontal)/293.2329 (F-Stack 1)/455.2123 (F-Stack 2)/178.34 (EMA 200),No Next Date Target,No Recent Minima/No Horizontal Support/93.0152/69.3828/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"85.71%, Past 5 years, 14",134.99,"-13.7, 100.0%",No Information,No Information,No Information,No Information,No Information,12.27%/0.96%/6.6%,"10.99%, 12.83%",2.3 months/1.2 month/1.8 month,6.18%,4.49%,1.69%,0.16,0.21,68.18%/44/3.8 months (Across ALL Assets),69.36%/297/3.8 months (Across ALL Assets)
TRENDPULSE,"XIU.TO, Long, 2025-11-30 (Price: 46.43)",Monthly,No Exit Yet,50.1212 (Avg % Gain of Historic Winning trades),No Date Target,4.91%/5.02%,"7.3%, 5.5 months","2026-05-15 (Price: 49.82), 7.3% above",52.2663 (Historic Rise or Fall to Pivot)/67.39 (Function Specific Target)/53.8646 (F-Stack 1)/79.5406 (F-Stack 2)/52.322 (Backtested Max),2027-08-17 (Max)/2026-05-22 (Min)/2026-09-30 (Avg),28.76/27.9467/37.996/28.1885/No F-Track Level/No F-Track Level/41.03,"100.0%, Past 20 years, 14",45.21,No Information,No Information,No Information,No Information,No Information,11.28% above/9.81% above/7.3% above,12.69%/2.94%/7.95%,"-0.0%, 19.49%",1.2 year/4 months/7 months,5.69%,4.1%,1.59%,2.04,0.18,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
OSCILLATOR DELTA,"NAUKRI.NS, Long, 2026-04-16 (Price: 1047.7)",Daily,2026-05-12 (Price: 930.9),No Price Target,2026-05-14 (Avg),18.53%/19.49%,"-11.42%, 29 days","2026-05-15 (Price: 928.1), 11.42% below",1138.1165 (Historic Rise or Fall to Pivot)/1108.9905 (Avg % Gain of Historic Winning trades)/1100.09 (Function Specific Target)/1483.595 (Horizontal)/2223.4618 (F-Stack 1)/2377.3661 (F-Stack 2)/1241.81 (EMA 200)/1181.3865 (Backtested Max),2026-07-29 (Max),No Recent Minima/662.12/920.5126/832.4874/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"88.24%, Past 6 years, 17",1033.05,No Information,No Information,No Information,No Information,No Information,No Information,12.76%/0.42%/5.85%,"11.11%, 12.89%",2.4 months/4 days/20 days,13.92%,7.62%,6.3%,0.53,0.39,90.26%/154/25 days (Across ALL Assets),79.53%/513/25 days (Across ALL Assets)
PULSEGAUGE,"CEN.NZ, Long, 2026-04-28 (Price: 9.23)",Weekly,No Exit Yet,9.8433 (Horizontal),No Date Target,6.77%/7.52%,"6.28%, 17 days","2026-05-15 (Price: 9.81), 6.28% above",10.548 (Avg % Gain of Historic Winning trades)/11.2606 (Function Specific Target)/11.2606 (F-Stack 1)/15.4512 (F-Stack 2)/10.7363 (Backtested Max)/10.4742 (Backtested Min),2033-06-17 (Max)/2026-05-26 (Min)/2027-04-14 (Avg),9.06/6.86/8.6706/No stop loss/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"76.47%, Past 25 years, 17",9.34,No Information,No Information,No Information,No Information,No Information,No Information,16.32%/13.48%/14.28%,"23.14%, 26.11%",5 years/20 days/8.1 months,4.51%,3.77%,0.74%,0.15,-0.3,67.21%/61/6.6 months (Across ALL Assets),73.72%/331/5.3 months (Across ALL Assets)
PULSEGAUGE,"BYD.TO, Long, 2025-07-08 (Price: 209.81)",Weekly,2026-05-13 (Price: 134.54),No Price Target,No Date Target,80.88%/84.03%,"-32.38%, 10.4 months","2026-05-15 (Price: 141.87), 32.38% below",264.0459 (Avg % Gain of Historic Winning trades)/367.2583 (Function Specific Target)/256.6133 (Horizontal)/367.2583 (F-Stack 1)/388.6839 (F-Stack 2)/268.305 (Backtested Max)/261.0876 (Backtested Min),2027-02-01 (Max),199.76/188.7067/147.1212/139.9966/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"76.92%, Past 22 years, 13",213.29,No Information,No Information,No Information,No Information,No Information,No Information,27.88%/24.44%/25.85%,"42.94%, 40.93%",1.1 year/1.6 month/6.2 months,4.53%,9.33%,-4.8%,0.2,-0.01,67.21%/61/6.6 months (Across ALL Assets),73.72%/331/5.3 months (Across ALL Assets)
SIGMASHELL,"PERSISTENT.NS, Long, 2026-03-06 (Price: 4777.5)",Daily,No Exit Yet,No Price Target,2026-05-14 (Min),18.01%/25.29%,"-1.58%, 2.3 months","2026-05-15 (Price: 4702.1001), 1.58% below",5891.1352 (Avg % Gain of Historic Winning trades)/9957.5854 (Function Specific Target)/6693.95 (Horizontal)/9957.5854 (F-Stack 1)/15965.083 (F-Stack 2)/5548.85 (EMA 200)/7462.9327 (Backtested Max),2026-10-04 (Max)/2026-07-01 (Avg),4641.7/1548.5125/3950.0879/2531.9096/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"70.0%, Past 5 years, 10",4648.3999,"-5.73, 100.0%",No Information,No Information,No Information,No Information,No Information,56.21%/4.44%/23.31%,"11.83%, 29.6%",4.9 months/1.6 month/2.7 months,20.66%,18.38%,2.28%,0.43,0.93,68.18%/44/3.8 months (Across ALL Assets),69.36%/297/3.8 months (Across ALL Assets)
DELTADRIFT,"GNE.NZ, Short, 2026-05-04 (Price: 2.44)",Daily,2026-05-14 (Price: 2.5),No Price Target,No Date Target,-16.16%/-5.03%,"-2.05%, 11 days","2026-05-15 (Price: 2.49), 2.05% above",2.3648 (Historic Rise or Fall to Pivot)/2.3956 (Avg % Gain of Historic Winning trades)/2.38 (Function Specific Target)/2.0875 (Horizontal)/2.38 (EMA 200),No Next Date Target,2.47/3.3125/No Next Fib Ext/No Next Fib Ext/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"100.0%, Past 4 years, 4",2.46,No Information,No Information,No Information,No Information,No Information,No Information,2.56%/1.05%/1.82%,"0.0%, 2.56%",1 day/1 day/1 day,5.28%,3.82%,1.46%,1.24,-0.47,79.41%/34/4 days (Across ALL Assets),62.71%/118/6 days (Across ALL Assets)
