Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Today Trading Date/Price[$], Today price vs Signal",Trading Days between Signal and Today Date,Signal Open Price,Signal Type,Track Level/Price($),Price on Latest Trading day vs Track Level,"Reference Upmove or Downmove start Date/Price($), end Date/Price($)",Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Function Specific Target/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Stop Loss (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),"Level, Trendpulse start Date/Price($)",Trendpulse Breakout Date/Price($),Earliest Unconfirmed Signal Date/Price($),Time from Latest Trading day to Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,TrendPulse Start/End (Date and Price($)),Divergence Start/End (Date and Price [$]),Divergence Duration (days) (Max/Min/Avg),"Sigmashell, Success Rate of Past Analysis [%]",Spread,"Divergence observed with, Signal Type","Divergence Start (Date, Price)"
TRENDPULSE,"PPH, Long, 2025-10-31 (Price: 92.54)",2026-03-31 (Price: 103.88),"12.25%, 5 months","80.95%, Past 20 years, 21","Monthly, is CONFIRMED on 2025-10-31",Already confirmed,"2026-04-17 (Price: 104.53), 12.96% above",5.6 months,90.84,No Information,No Information,No Information,No Information,23.15%/0.84%/10.31%,"3.25%, 39.01%",2.4 years/5 months/1.3 year,2029-04-04/2026-06-05/2027-09-08,2.65%,2.07%,0.58%,0.0,-0.03,102.2289/102.0809/96.72/No Horizontal Resistance/100.0174/110.0139/No EMA 200 Target,82.93/65.915/87.7591/70.617/No F-Track Level/No F-Track Level/88.68,90.43%/94/11 months (Across ALL Assets),65.48%/197/9.4 months (Across ALL Assets),"2, 2024-09-30 (Price: 99.51)",2025-09-30 (Price: 90.36),2025-10-01 (Price: 94.26),199/198/168 days,15.68% above/10.9% above/12.96% above,2024-09-30 (Price: 99.51)/2025-10-31 (Price: 88.7495),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"FRW.NZ, Long, 2025-10-31 (Price: 14.72)",No Exit Yet,"-16.78%, 5.6 months","87.5%, Past 20 years, 16","Monthly, is CONFIRMED on 2025-10-31",Already confirmed,"2026-04-17 (Price: 12.25), 16.78% below",5.6 months,13.7,No Information,No Information,No Information,No Information,25.1%/4.41%/13.53%,"3.66%, 17.71%",1.4 year/4 months/9.7 months,2027-10-29/2026-04-22/2026-12-26,10.09%,6.25%,3.84%,0.0,0.34,16.6262/16.7116/15.73/No Horizontal Resistance/16.2179/21.849/No EMA 200 Target,7.7/7.405/11.0078/7.8689/No F-Track Level/No F-Track Level/11.41,90.43%/94/11 months (Across ALL Assets),65.48%/197/9.4 months (Across ALL Assets),"0, 2022-01-31 (Price: 13.04)",2025-08-31 (Price: 12.16),2025-10-29 (Price: 13.73),229/170/168 days,0.74% above/10.78% below/16.78% below,2022-01-31 (Price: 13.04)/2025-10-31 (Price: 11.2035),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"RY.TO, Long, 2025-10-31 (Price: 205.47)",2026-03-31 (Price: 224.88),"9.45%, 5 months","100.0%, Past 20 years, 15","Monthly, is CONFIRMED on 2025-10-31",Already confirmed,"2026-04-17 (Price: 244.23), 18.86% above",5.6 months,204.86,No Information,No Information,No Information,No Information,16.93%/2.86%/11.1%,"0%, 21.22%",2.5 years/4 months/10.9 months,2029-05-26/2026-04-22/2027-02-16,5.14%,6.85%,-1.71%,0.0,0.41,229.4073/228.2772/312.78/No Horizontal Resistance/221.431/339.4883/No EMA 200 Target,162.1/118.8425/148.4673/103.3737/No F-Track Level/No F-Track Level/179.57,90.43%/94/11 months (Across ALL Assets),65.48%/197/9.4 months (Across ALL Assets),"0, 2001-08-31 (Price: 26.625)",2025-08-31 (Price: 199.58),2025-10-31 (Price: 205.47),229/168/168 days,22.37% above/18.86% above/18.86% above,2001-08-31 (Price: 26.625)/2025-10-31 (Price: 192.005),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"MU, Long, 2025-10-31 (Price: 223.77)",2026-04-17 (Price: 455.07),"103.37%, 5.6 months","100.0%, Past 20 years, 9","Monthly, is CONFIRMED on 2025-10-31",Already confirmed,"2026-04-17 (Price: 455.07), 103.37% above",5.6 months,165.6,No Information,No Information,No Information,No Information,251.92%/11.92%/71.18%,"0%, 56.06%",2.6 years/5 months/11.6 months,2029-07-17/2026-06-05/2027-03-19,18.98%,6.11%,12.87%,0.0,0.37,384.7949/383.0495/263.51/No Horizontal Resistance/No Target/No Target/No EMA 200 Target,76.95/48.44/164.6637/137.5765/No F-Track Level/No F-Track Level/117.49,90.43%/94/11 months (Across ALL Assets),65.48%/197/9.4 months (Across ALL Assets),"2, 2024-06-30 (Price: 157.54)",2025-09-30 (Price: 167.32),2025-10-31 (Price: 223.77),199/168/168 days,171.98% above/103.37% above/103.37% above,2024-06-30 (Price: 157.54)/2025-10-31 (Price: 120.62),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"HDFCBANK.NS, Long, 2025-10-29 (Price: 1007.85)",No Exit Yet,"-20.63%, 5.7 months","100.0%, Past 4 years, 19","Daily, is CONFIRMED on 2025-10-29",Already confirmed,"2026-04-17 (Price: 799.9), 20.63% below",5.7 months,1004.9,No Information,No Information,No Information,No Information,8.15%/1.2%/2.77%,"-0.0%, 9.57%",3 months/6 days/1.1 month,2026-03-08/2025-11-06/2025-12-15,14.18%,6.52%,7.66%,0.0,0.35,1033.3486/1035.7674/1223.61/No Horizontal Resistance/1098.0619/1305.7899/No EMA 200 Target,945.05/640.9/962.8007/765.1075/No F-Track Level/No F-Track Level/939.21,92.31%/325/1.3 month (Across ALL Assets),77.68%/775/1.6 month (Across ALL Assets),"2, 2020-01-13 (Price: 648.25)",2025-10-29 (Price: 1007.85),2025-10-29 (Price: 1007.85),170/170/170 days,20.63% below/20.63% below/20.63% below,2020-01-13 (Price: 648.25)/2025-10-29 (Price: 1002.0011),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"HOOD, Long, 2025-10-27 (Price: 145.86)",No Exit Yet,"-37.78%, 5.7 months","100.0%, Past 4 years, 25","Daily, is CONFIRMED on 2025-10-27",Already confirmed,"2026-04-17 (Price: 90.75), 37.78% below",5.7 months,144.99,No Information,No Information,No Information,No Information,22.22%/3.89%/10.22%,"-0.0%, 47.66%",3.7 months/6 days/29 days,2026-04-05/2025-11-04/2025-12-08,67.82%,10.91%,56.91%,0.0,0.63,175.7175/160.7669/223.48/No Horizontal Resistance/164.8517/245.4076/No EMA 200 Target,127.22/8.2917/115.0659/84.2959/No F-Track Level/No F-Track Level/79.74,92.31%/325/1.3 month (Across ALL Assets),77.68%/775/1.6 month (Across ALL Assets),"0, 2022-03-29 (Price: 16.49)",2025-10-23 (Price: 134.33),2025-10-27 (Price: 145.86),176/172/172 days,32.44% below/37.78% below/37.78% below,2022-03-29 (Price: 16.49)/2025-10-27 (Price: 132.3598),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"QQQ, Long, 2025-10-26 (Price: 617.1)",No Exit Yet,"5.15%, 5.8 months","94.12%, Past 10 years, 17","Weekly, is CONFIRMED on 2025-10-24",Already confirmed,"2026-04-17 (Price: 648.85), 5.15% above",5.8 months,607.14,No Information,No Information,No Information,No Information,6.44%/1.74%/5.12%,"10.15%, 35.46%",4.2 months/1.2 month/2.7 months,2026-04-26/2025-12-17/2026-02-20,8.01%,11.53%,-3.52%,0.0,0.76,701.6427/648.6955/920.5/No Horizontal Resistance/No Target/836.2536/No EMA 200 Target,422.67/256.995/563.3658/526.8888/No F-Track Level/No F-Track Level/533.99,91.3%/161/4.7 months (Across ALL Assets),74.55%/389/4 months (Across ALL Assets),"2, 2016-04-24 (Price: 111.44)",2025-10-19 (Price: 603.93),2025-10-23 (Price: 610.58),180/176/173 days,7.44% above/6.27% above/5.15% above,2016-04-24 (Price: 111.44)/2025-10-26 (Price: 596.1121),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"EFN.TO, Long, 2025-10-26 (Price: 37.71)",No Exit Yet,"-13.21%, 5.8 months","100.0%, Past 10 years, 22","Weekly, is CONFIRMED on 2025-10-24",Already confirmed,"2026-04-17 (Price: 32.73), 13.21% below",5.8 months,37.34,No Information,No Information,No Information,No Information,26.0%/2.25%/9.22%,"-0.0%, 76.43%",6.1 months/1.4 month/2.7 months,2026-07-18/2025-12-25/2026-02-20,-1.8%,9.68%,-11.48%,0.0,0.49,40.4704/41.1869/50.8/No Horizontal Resistance/45.1741/70.5281/No EMA 200 Target,36.01/11.7733/29.5041/No stop loss/No F-Track Level/No F-Track Level/32.61,91.3%/161/4.7 months (Across ALL Assets),74.55%/389/4 months (Across ALL Assets),"8, 2016-05-29 (Price: 15.89)",2025-10-12 (Price: 36.73),2025-10-23 (Price: 37.42),187/176/173 days,10.89% below/12.53% below/13.21% below,2016-05-29 (Price: 15.89)/2025-10-26 (Price: 36.5305),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"MEL.NZ, Long, 2025-10-22 (Price: 5.98)",No Exit Yet,"-7.36%, 5.9 months","94.29%, Past 4 years, 35","Daily, is CONFIRMED on 2025-10-22",Already confirmed,"2026-04-17 (Price: 5.54), 7.36% below",5.9 months,5.85,No Information,No Information,No Information,No Information,6.01%/0.46%/3.14%,"6.51%, 16.22%",7.7 months/20 days/1.4 month,2026-09-21/2025-11-19/2025-12-21,14.15%,2.66%,11.49%,0.0,0.14,6.1199/6.1678/6.16/6.825/7.4565/8.4213/No EMA 200 Target,5.8/4.3875/4.5145/3.5923/No F-Track Level/No F-Track Level/5.75,92.31%/325/1.3 month (Across ALL Assets),77.68%/775/1.6 month (Across ALL Assets),"4, 2024-05-23 (Price: 6.28)",2025-10-22 (Price: 5.98),2025-10-22 (Price: 5.98),177/177/177 days,7.36% below/7.36% below/7.36% below,2024-05-23 (Price: 6.28)/2025-10-22 (Price: 5.887),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"HDFCBANK.NS, Long, 2025-10-20 (Price: 1002.95)",No Exit Yet,"-20.25%, 6 months","100.0%, Past 4 years, 19","Daily, is CONFIRMED on 2025-10-20",Already confirmed,"2026-04-17 (Price: 799.9), 20.25% below",6 months,997.0,No Information,No Information,No Information,No Information,8.15%/1.2%/2.77%,"-0.0%, 9.57%",3 months/6 days/1.1 month,2026-02-27/2025-10-28/2025-12-06,14.18%,6.52%,7.66%,0.0,0.35,1028.3246/1030.7317/1215.77/1004.15/1098.0619/1305.7899/No EMA 200 Target,945.05/640.9/962.8007/765.1075/No F-Track Level/No F-Track Level/935.19,92.31%/325/1.3 month (Across ALL Assets),77.68%/775/1.6 month (Across ALL Assets),"2, 2020-01-13 (Price: 648.25)",2025-10-20 (Price: 1002.95),2025-10-20 (Price: 1002.95),179/179/179 days,20.25% below/20.25% below/20.25% below,2020-01-13 (Price: 648.25)/2025-10-20 (Price: 997.0982),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"XLU, Long, 2025-10-19 (Price: 45.785)",No Exit Yet,"0.82%, 6 months","82.14%, Past 10 years, 28","Weekly, is CONFIRMED on 2025-10-17",Already confirmed,"2026-04-17 (Price: 46.16), 0.82% above",6 months,45.13,No Information,No Information,No Information,No Information,14.1%/1.28%/7.09%,"9.77%, 32.06%",10 months/1.2 month/4 months,2026-12-27/2025-12-10/2026-04-10,5.54%,5.05%,0.49%,0.0,0.25,47.8224/49.0312/58.29/No Horizontal Resistance/49.4858/72.2363/No EMA 200 Target,41.74/29.76/35.4254/26.7354/No F-Track Level/No F-Track Level/40.73,91.3%/161/4.7 months (Across ALL Assets),74.55%/389/4 months (Across ALL Assets),"2, 2016-04-03 (Price: 24.94)",2025-10-12 (Price: 45.1),2025-10-19 (Price: 45.785),187/180/180 days,2.35% above/0.82% above/0.82% above,2016-04-03 (Price: 24.94)/2025-10-19 (Price: 44.9766),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"MEL.NZ, Long, 2025-10-12 (Price: 5.98)",No Exit Yet,"-7.36%, 6.2 months","100.0%, Past 10 years, 18","Weekly, is CONFIRMED on 2025-10-10",Already confirmed,"2026-04-17 (Price: 5.54), 7.36% below",6.2 months,5.9,No Information,No Information,No Information,No Information,24.31%/1.96%/8.57%,"-0.0%, 22.1%",3.3 months/1.2 month/1.6 month,2026-03-04/2025-12-03/2025-12-20,11.13%,7.15%,3.98%,0.0,0.37,6.4997/6.4925/6.45/6.825/7.4565/8.4213/No EMA 200 Target,5.56/4.3875/4.5145/3.5923/No F-Track Level/No F-Track Level/5.75,91.3%/161/4.7 months (Across ALL Assets),74.55%/389/4 months (Across ALL Assets),"0, 2024-06-02 (Price: 6.76)",2025-10-12 (Price: 5.98),2025-10-10 (Price: 5.98),187/189/187 days,7.36% below/7.36% below/7.36% below,2024-06-02 (Price: 6.76)/2025-10-12 (Price: 5.7725),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"MEL.NZ, Long, 2025-10-09 (Price: 6.02)",No Exit Yet,"-7.97%, 6.3 months","94.29%, Past 4 years, 35","Daily, is CONFIRMED on 2025-10-09",Already confirmed,"2026-04-17 (Price: 5.54), 7.97% below",6.3 months,5.93,No Information,No Information,No Information,No Information,6.01%/0.46%/3.14%,"6.51%, 16.22%",7.7 months/20 days/1.4 month,2026-09-08/2025-11-06/2025-12-08,14.15%,2.66%,11.49%,0.0,0.14,6.1609/6.209/6.18/6.825/7.4565/8.4213/No EMA 200 Target,5.57/4.3875/4.5145/3.5923/No F-Track Level/No F-Track Level/5.75,92.31%/325/1.3 month (Across ALL Assets),77.68%/775/1.6 month (Across ALL Assets),"4, 2024-05-23 (Price: 6.28)",2025-10-08 (Price: 5.96),2025-10-09 (Price: 6.02),191/190/190 days,7.05% below/7.97% below/7.97% below,2024-05-23 (Price: 6.28)/2025-10-09 (Price: 5.8849),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"NAUKRI.NS, Long, 2025-10-07 (Price: 1383.6)",No Exit Yet,"-23.78%, 6.4 months","96.77%, Past 4 years, 31","Daily, is CONFIRMED on 2025-10-07",Already confirmed,"2026-04-17 (Price: 1054.55), 23.78% below",6.4 months,1379.9,No Information,No Information,No Information,No Information,11.41%/0.45%/4.7%,"0.68%, 29.37%",2.1 months/7 days/21 days,2026-01-06/2025-10-17/2025-11-06,17.58%,9.08%,8.5%,0.0,0.46,1437.6988/1448.6292/1648.91/1483.595/2223.4618/2377.3661/1446.05,1309.3/662.12/1095.4447/920.5126/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,92.31%/325/1.3 month (Across ALL Assets),77.68%/775/1.6 month (Across ALL Assets),"0, 2025-01-06 (Price: 1825.78)",2025-10-06 (Price: 1379.9),2025-10-07 (Price: 1383.6),193/192/192 days,23.58% below/23.78% below/23.78% below,2025-01-06 (Price: 1825.78)/2025-10-07 (Price: 1334.629),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"NVDA, Long, 2025-10-05 (Price: 187.62)",No Exit Yet,"7.49%, 6.5 months","86.36%, Past 10 years, 22","Weekly, is CONFIRMED on 2025-10-03",Already confirmed,"2026-04-17 (Price: 201.68), 7.49% above",6.5 months,180.43,No Information,No Information,No Information,No Information,43.5%/5.43%/14.45%,"26.78%, 65.96%",1.6 year/1.2 month/4.1 months,2028-01-17/2025-11-26/2026-03-30,14.31%,31.91%,-17.6%,0.0,1.35,214.2245/214.7311/299.24/No Horizontal Resistance/239.8943/283.6698/No EMA 200 Target,167.02/13.9695/176.5924/152.8996/No F-Track Level/No F-Track Level/143.06,91.3%/161/4.7 months (Across ALL Assets),74.55%/389/4 months (Across ALL Assets),"0, 2016-08-21 (Price: 1.5875)",2025-09-21 (Price: 176.67),2025-10-03 (Price: 187.62),208/196/194 days,14.16% above/7.49% above/7.49% above,2016-08-21 (Price: 1.5875)/2025-10-05 (Price: 169.339),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"KXS.TO, Long, 2025-10-03 (Price: 183.5)",No Exit Yet,"-19.88%, 6.5 months","92.59%, Past 4 years, 27","Daily, is CONFIRMED on 2025-10-03",Already confirmed,"2026-04-17 (Price: 147.02), 19.88% below",6.5 months,181.9,No Information,No Information,No Information,No Information,10.63%/1.1%/5.33%,"34.17%, 47.61%",3.3 months/6 days/25 days,2026-02-23/2025-10-11/2025-11-08,5.24%,3.17%,2.07%,0.0,0.2,195.1155/193.2805/200.87/209.885/222.1498/245.5558/No EMA 200 Target,175.17/126.33/177.4966/151.1683/No F-Track Level/No F-Track Level/182.3,92.31%/325/1.3 month (Across ALL Assets),77.68%/775/1.6 month (Across ALL Assets),"2, 2025-07-28 (Price: 212.45)",2025-10-01 (Price: 179.0),2025-10-03 (Price: 183.5),198/196/196 days,17.87% below/19.88% below/19.88% below,2025-07-28 (Price: 212.45)/2025-10-03 (Price: 177.0956),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"COIN, Long, 2025-10-03 (Price: 380.02)",No Exit Yet,"-45.71%, 6.5 months","75.0%, Past 4 years, 24","Daily, is CONFIRMED on 2025-10-03",Already confirmed,"2026-04-17 (Price: 206.33), 45.71% below",6.5 months,373.35,No Information,No Information,No Information,No Information,34.91%/8.5%/15.93%,"53.97%, 78.08%",4.7 months/6 days/29 days,2026-04-25/2025-10-11/2025-11-14,12.88%,-8.46%,21.34%,0.0,0.26,443.0273/440.5572/449.75/No Horizontal Resistance/494.3788/524.6349/No EMA 200 Target,306.69/86.505/359.5789/234.936/No F-Track Level/No F-Track Level/274.36,92.31%/325/1.3 month (Across ALL Assets),77.68%/775/1.6 month (Across ALL Assets),"2, 2024-06-06 (Price: 263.8)",2025-10-02 (Price: 372.07),2025-10-03 (Price: 380.02),197/196/196 days,44.55% below/45.71% below/45.71% below,2024-06-06 (Price: 263.8)/2025-10-03 (Price: 354.75),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"IBIT, Long, 2025-10-02 (Price: 68.77)",No Exit Yet,"-36.11%, 6.6 months","100.0%, Past 4 years, 6","Daily, is CONFIRMED on 2025-10-02",Already confirmed,"2026-04-17 (Price: 43.94), 36.11% below",6.6 months,67.76,No Information,No Information,No Information,No Information,7.07%/4.18%/5.54%,"-0.0%, 8.48%",1.8 month/6 days/26 days,2025-12-19/2025-10-10/2025-11-08,44.1%,13.13%,30.97%,0.0,0.62,77.215/72.5799/69.44/No Horizontal Resistance/70.3093/87.2457/No EMA 200 Target,61.94/41.99/60.36/52.8569/No F-Track Level/No F-Track Level/58.09,92.31%/325/1.3 month (Across ALL Assets),77.68%/775/1.6 month (Across ALL Assets),"2, 2025-08-13 (Price: 69.89)",2025-09-30 (Price: 65.0),2025-10-02 (Price: 68.77),199/197/197 days,32.4% below/36.11% below/36.11% below,2025-08-13 (Price: 69.89)/2025-10-02 (Price: 65.9),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"ACWX, Long, 2025-09-30 (Price: 65.01)",2026-03-31 (Price: 68.47),"5.32%, 6.1 months","90.91%, Past 20 years, 11","Monthly, is CONFIRMED on 2025-09-30",Already confirmed,"2026-04-17 (Price: 74.47), 14.55% above",6.6 months,62.0,No Information,No Information,No Information,No Information,15.1%/1.97%/6.79%,"10.07%, 26.55%",3.3 years/4.1 months/1.1 year,2030-06-16/2026-03-25/2027-04-26,1.72%,0.94%,0.78%,0.0,-0.08,69.8792/69.4242/78.29/No Horizontal Resistance/69.6679/76.9985/No EMA 200 Target,52.16/45.07/61.9685/No stop loss/No F-Track Level/No F-Track Level/58.09,90.43%/94/11 months (Across ALL Assets),65.48%/197/9.4 months (Across ALL Assets),"4, 2010-01-31 (Price: 42.88)",2025-09-30 (Price: 65.01),2025-09-26 (Price: 64.39),199/203/199 days,14.55% above/15.65% above/14.55% above,2010-01-31 (Price: 42.88)/2025-09-30 (Price: 62.8759),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"EEM, Long, 2025-09-30 (Price: 53.4)",2026-04-17 (Price: 63.64),"19.18%, 6.6 months","83.33%, Past 20 years, 12","Monthly, is CONFIRMED on 2025-09-30",Already confirmed,"2026-04-17 (Price: 63.64), 19.18% above",6.6 months,49.41,No Information,No Information,No Information,No Information,23.15%/1.8%/10.38%,"17.13%, 38.01%",1.6 year/4 months/8.2 months,2028-01-12/2026-03-22/2026-09-19,2.43%,4.94%,-2.51%,0.0,0.24,62.211/58.9429/73.28/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,36.7/37.485/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/46.03,90.43%/94/11 months (Across ALL Assets),65.48%/197/9.4 months (Across ALL Assets),"4, 2004-04-30 (Price: 20.2667)",2025-09-30 (Price: 53.4),2025-09-29 (Price: 53.19),199/200/199 days,19.18% above/19.65% above/19.18% above,2004-04-30 (Price: 20.2667)/2025-09-30 (Price: 49.9376),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"GDX, Long, 2025-09-30 (Price: 76.4)",2026-03-31 (Price: 91.77),"20.12%, 6.1 months","100.0%, Past 20 years, 11","Monthly, is CONFIRMED on 2025-09-30",Already confirmed,"2026-04-17 (Price: 100.34), 31.34% above",6.6 months,64.39,No Information,No Information,No Information,No Information,64.32%/20.12%/40.14%,"0%, 37.94%",1.5 year/6.1 months/10 months,2027-11-21/2026-06-22/2026-12-08,8.41%,3.15%,5.26%,0.0,0.2,95.2402/107.067/96.69/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,33.91/25.645/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/49.26,90.43%/94/11 months (Across ALL Assets),65.48%/197/9.4 months (Across ALL Assets),"2, 2006-09-30 (Price: 42.58)",2025-08-31 (Price: 63.17),2025-09-26 (Price: 74.68),229/203/199 days,58.84% above/34.36% above/31.34% above,2006-09-30 (Price: 42.58)/2025-09-30 (Price: 57.277),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"SPY, Long, 2025-09-30 (Price: 666.18)",No Exit Yet,"6.6%, 6.6 months","80.0%, Past 20 years, 10","Monthly, is CONFIRMED on 2025-09-30",Already confirmed,"2026-04-17 (Price: 710.14), 6.6% above",6.6 months,637.5,No Information,No Information,No Information,No Information,13.4%/8.58%/11.25%,"5.51%, 13.47%",1.1 year/4 months/8.8 months,2027-04-26/2026-03-22/2026-10-17,5.38%,4.73%,0.65%,0.0,0.24,759.4452/741.1252/1004.58/No Horizontal Resistance/969.1148/1522.3697/No EMA 200 Target,554.54/412.1625/627.1849/415.8599/No F-Track Level/No F-Track Level/600.46,90.43%/94/11 months (Across ALL Assets),65.48%/197/9.4 months (Across ALL Assets),"0, 2003-06-30 (Price: 102.18)",2025-09-30 (Price: 666.18),2025-09-30 (Price: 666.18),199/199/199 days,6.6% above/6.6% above/6.6% above,2003-06-30 (Price: 102.18)/2025-09-30 (Price: 638.4395),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"FBU.NZ, Long, 2025-09-30 (Price: 3.37)",No Exit Yet,"-14.84%, 6.6 months","90.0%, Past 20 years, 10","Monthly, is CONFIRMED on 2025-09-30",Already confirmed,"2026-04-17 (Price: 2.87), 14.84% below",6.6 months,3.13,No Information,No Information,No Information,No Information,26.1%/3.25%/14.68%,"37.82%, 49.28%",1.3 year/5 months/10.1 months,2027-08-08/2026-05-05/2026-12-12,4.51%,0.7%,3.81%,0.0,0.0,3.7643/3.8647/4.29/7.985/12.7156/14.3053/No EMA 200 Target,2.83/2.82/3.1474/No stop loss/No F-Track Level/No F-Track Level/3.1,90.43%/94/11 months (Across ALL Assets),65.48%/197/9.4 months (Across ALL Assets),"4, 2024-01-31 (Price: 4.9)",2025-08-31 (Price: 3.15),2025-09-25 (Price: 3.16),229/204/199 days,8.89% below/9.18% below/14.84% below,2024-01-31 (Price: 4.9)/2025-09-30 (Price: 2.936),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"HOOD, Long, 2025-09-30 (Price: 143.18)",No Exit Yet,"-36.62%, 6.6 months","100.0%, Past 4 years, 25","Daily, is CONFIRMED on 2025-09-30",Already confirmed,"2026-04-17 (Price: 90.75), 36.62% below",6.6 months,135.67,No Information,No Information,No Information,No Information,22.22%/3.89%/10.22%,"-0.0%, 47.66%",3.7 months/6 days/29 days,2026-03-09/2025-10-08/2025-11-11,67.82%,10.91%,56.91%,0.0,0.63,172.4889/157.813/200.38/No Horizontal Resistance/164.8517/245.4076/No EMA 200 Target,100.82/8.2917/115.0659/84.2959/No F-Track Level/No F-Track Level/70.24,92.31%/325/1.3 month (Across ALL Assets),77.68%/775/1.6 month (Across ALL Assets),"4, 2021-09-23 (Price: 47.84)",2025-09-29 (Price: 136.72),2025-09-30 (Price: 143.18),200/199/199 days,33.62% below/36.62% below/36.62% below,2021-09-23 (Price: 47.84)/2025-09-30 (Price: 131.0534),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"SONY, Long, 2025-09-26 (Price: 29.78)",No Exit Yet,"-27.13%, 6.8 months","81.82%, Past 4 years, 22","Daily, is CONFIRMED on 2025-09-26",Already confirmed,"2026-04-17 (Price: 21.7), 27.13% below",6.8 months,29.62,No Information,No Information,No Information,No Information,5.66%/0.97%/3.59%,"9.71%, 32.85%",1.8 month/6 days/26 days,2025-12-13/2025-10-04/2025-11-02,9.3%,6.47%,2.83%,0.0,0.33,31.6472/30.8491/37.0/No Horizontal Resistance/33.2191/35.3948/No EMA 200 Target,26.95/14.992/26.0795/24.8529/No F-Track Level/No F-Track Level/24.72,92.31%/325/1.3 month (Across ALL Assets),77.68%/775/1.6 month (Across ALL Assets),"2, 2022-05-04 (Price: 17.742)",2025-09-26 (Price: 29.78),2025-09-26 (Price: 29.78),203/203/203 days,27.13% below/27.13% below/27.13% below,2022-05-04 (Price: 17.742)/2025-09-26 (Price: 29.566),No Information,No Information,No Information,No Information,No Information,No Information
